"","gene_id","gene_name","phage","mmseqs_qseqid","mmseqs_sseqid","mmseqs_Gene.Names","mmseqs_FinalID","mmseqs_sporulation","kegg_sporulation","phrog_best_hit","cog_best_hit","sporulation_hit","Host","Description","f_spor","predicted_label","life_bool"
"77532","MISSING",NA,"NC_031049","NC_031049_246",NA,NA,NA,"no_hit","no_hit","phrog_2709",NA,"no_hit","Bacillus","Bacillus phage NotTheCreek",TRUE,"virulent",FALSE
"77533","MISSING",NA,"NC_031049","NC_031049_28",NA,NA,NA,"no_hit","no_hit","phrog_1377",NA,"no_hit","Bacillus","Bacillus phage NotTheCreek",TRUE,"virulent",FALSE
"77534","MISSING",NA,"NC_031049","NC_031049_1",NA,NA,NA,"no_hit","no_hit","phrog_2236",NA,"no_hit","Bacillus","Bacillus phage NotTheCreek",TRUE,"virulent",FALSE
"77535","MISSING",NA,"NC_031049","NC_031049_253",NA,NA,NA,"no_hit","no_hit","phrog_3550",NA,"no_hit","Bacillus","Bacillus phage NotTheCreek",TRUE,"virulent",FALSE
"77536","MISSING",NA,"NC_031049","NC_031049_102",NA,NA,NA,"no_hit","no_hit","phrog_1348",NA,"no_hit","Bacillus","Bacillus phage NotTheCreek",TRUE,"virulent",FALSE
"77537","MISSING",NA,"NC_031049","NC_031049_279",NA,NA,NA,"no_hit","no_hit","phrog_5150",NA,"no_hit","Bacillus","Bacillus phage NotTheCreek",TRUE,"virulent",FALSE
"77538","MISSING",NA,"NC_031049","NC_031049_101",NA,NA,NA,"no_hit","no_hit","phrog_5740",NA,"no_hit","Bacillus","Bacillus phage NotTheCreek",TRUE,"virulent",FALSE
"77539","MISSING",NA,"NC_031049","NC_031049_278",NA,NA,NA,"no_hit","no_hit","phrog_5537",NA,"no_hit","Bacillus","Bacillus phage NotTheCreek",TRUE,"virulent",FALSE
"77540","MISSING",NA,"NC_031049","NC_031049_130",NA,NA,NA,"no_hit","no_hit","phrog_84","COG0209","no_hit","Bacillus","Bacillus phage NotTheCreek",TRUE,"virulent",FALSE
"77541","MISSING",NA,"NC_031049","NC_031049_133",NA,NA,NA,"no_hit","no_hit","phrog_86","COG0208","no_hit","Bacillus","Bacillus phage NotTheCreek",TRUE,"virulent",FALSE
"77542","MISSING",NA,"NC_031049","NC_031049_10",NA,NA,NA,"no_hit","no_hit","phrog_1208",NA,"no_hit","Bacillus","Bacillus phage NotTheCreek",TRUE,"virulent",FALSE
"77543","MISSING",NA,"NC_031049","NC_031049_100",NA,NA,NA,"no_hit","no_hit","phrog_372",NA,"no_hit","Bacillus","Bacillus phage NotTheCreek",TRUE,"virulent",FALSE
"77544","MISSING",NA,"NC_031049","NC_031049_191",NA,NA,NA,"no_hit","no_hit","phrog_5545",NA,"no_hit","Bacillus","Bacillus phage NotTheCreek",TRUE,"virulent",FALSE
"77545","MISSING",NA,"NC_031049","NC_031049_247",NA,NA,NA,"no_hit","no_hit","phrog_2404",NA,"no_hit","Bacillus","Bacillus phage NotTheCreek",TRUE,"virulent",FALSE
"77546","MISSING",NA,"NC_031049","NC_031049_224",NA,NA,NA,"no_hit","no_hit","phrog_4388",NA,"no_hit","Bacillus","Bacillus phage NotTheCreek",TRUE,"virulent",FALSE
"77547","MISSING",NA,"NC_031049","NC_031049_280",NA,NA,NA,"no_hit","no_hit","phrog_5683",NA,"no_hit","Bacillus","Bacillus phage NotTheCreek",TRUE,"virulent",FALSE
"77548","MISSING",NA,"NC_031049","NC_031049_25",NA,NA,NA,"no_hit","no_hit","phrog_1377",NA,"no_hit","Bacillus","Bacillus phage NotTheCreek",TRUE,"virulent",FALSE
"77549","MISSING",NA,"NC_031054","NC_031054_124",NA,NA,NA,"no_hit","no_hit","phrog_1070",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77550","MISSING",NA,"NC_031054","NC_031054_73",NA,NA,NA,"no_hit","no_hit","phrog_4486",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77551","MISSING",NA,"NC_031054","NC_031054_7",NA,NA,NA,"no_hit","no_hit","phrog_6845",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77552","MISSING",NA,"NC_031054","NC_031054_234",NA,NA,NA,"no_hit","no_hit","phrog_2475",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77553","MISSING",NA,"NC_031054","NC_031054_130",NA,NA,NA,"no_hit","no_hit","phrog_1095",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77554","MISSING",NA,"NC_031054","NC_031054_71",NA,NA,NA,"no_hit","no_hit","phrog_5004",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77555","MISSING",NA,"NC_031054","NC_031054_58",NA,NA,NA,"no_hit","no_hit","phrog_5886",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77556","MISSING",NA,"NC_031054","NC_031054_119",NA,NA,NA,"no_hit","no_hit","phrog_2316",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77557","MISSING",NA,"NC_031054","NC_031054_233",NA,NA,NA,"no_hit","no_hit","phrog_6233",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77558","MISSING",NA,"NC_031054","NC_031054_65",NA,NA,NA,"no_hit","no_hit","phrog_5654",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77559","MISSING",NA,"NC_031054","NC_031054_59",NA,NA,NA,"no_hit","no_hit","phrog_5489",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77560","MISSING",NA,"NC_031054","NC_031054_66",NA,NA,NA,"no_hit","no_hit","phrog_3421",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77561","MISSING",NA,"NC_031054","NC_031054_121",NA,NA,NA,"no_hit","no_hit","phrog_5608",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77562","MISSING",NA,"NC_031054","NC_031054_12",NA,NA,NA,"no_hit","no_hit","phrog_1377",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77563","MISSING",NA,"NC_031054","NC_031054_8",NA,NA,NA,"no_hit","no_hit","phrog_16209",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77564","MISSING",NA,"NC_031054","NC_031054_229",NA,NA,NA,"no_hit","no_hit","phrog_5731",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77565","MISSING",NA,"NC_031054","NC_031054_67",NA,NA,NA,"no_hit","no_hit","phrog_1238",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77566","MISSING",NA,"NC_031054","NC_031054_68",NA,NA,NA,"no_hit","no_hit","phrog_448","COG1488","no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77567","MISSING",NA,"NC_031054","NC_031054_72",NA,NA,NA,"no_hit","no_hit","phrog_675","COG5525","no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77568","MISSING",NA,"NC_031054","NC_031054_99",NA,NA,NA,"no_hit","no_hit","phrog_4988",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77569","MISSING",NA,"NC_031054","NC_031054_117",NA,NA,NA,"no_hit","no_hit","phrog_5372",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77570","MISSING",NA,"NC_031054","NC_031054_83",NA,NA,NA,"no_hit","no_hit","phrog_8640",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77571","MISSING",NA,"NC_031054","NC_031054_69",NA,NA,NA,"no_hit","no_hit","phrog_619","COG0462","no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77572","MISSING",NA,"NC_031054","NC_031054_110",NA,NA,NA,"no_hit","no_hit","phrog_6","COG3299","no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77573","MISSING",NA,"NC_031054","NC_031054_61",NA,NA,NA,"no_hit","no_hit","phrog_4072",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77574","MISSING",NA,"NC_031054","NC_031054_113",NA,NA,NA,"no_hit","no_hit","phrog_1074",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77575","MISSING",NA,"NC_031054","NC_031054_54",NA,NA,NA,"no_hit","no_hit","phrog_316","COG0262","no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77576","MISSING",NA,"NC_031054","NC_031054_63",NA,NA,NA,"no_hit","no_hit","phrog_1991",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77577","MISSING",NA,"NC_031054","NC_031054_129",NA,NA,NA,"no_hit","no_hit","phrog_1291",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77578","MISSING",NA,"NC_031054","NC_031054_13",NA,NA,NA,"no_hit","no_hit","phrog_2487",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77579","MISSING",NA,"NC_031054","NC_031054_115",NA,NA,NA,"no_hit","no_hit","phrog_1835",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77580","MISSING",NA,"NC_031054","NC_031054_114",NA,NA,NA,"no_hit","no_hit","phrog_16","COG1061","no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77581","MISSING",NA,"NC_031054","NC_031054_64",NA,NA,NA,"no_hit","no_hit","phrog_1116",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77582","MISSING",NA,"NC_031054","NC_031054_125",NA,NA,NA,"no_hit","no_hit","phrog_4742",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77583","MISSING",NA,"NC_031054","NC_031054_96",NA,NA,NA,"no_hit","no_hit","phrog_5538",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77584","MISSING",NA,"NC_031054","NC_031054_57",NA,NA,NA,"no_hit","no_hit","phrog_139",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77585","MISSING",NA,"NC_031054","NC_031054_5",NA,NA,NA,"no_hit","no_hit","phrog_5554",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77586","MISSING",NA,"NC_031054","NC_031054_95",NA,NA,NA,"no_hit","no_hit","phrog_5622",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77587","MISSING",NA,"NC_031054","NC_031054_56",NA,NA,NA,"no_hit","no_hit","phrog_5328",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77588","MISSING",NA,"NC_031054","NC_031054_78",NA,NA,NA,"no_hit","no_hit","phrog_937",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77589","MISSING",NA,"NC_031054","NC_031054_79",NA,NA,NA,"no_hit","no_hit","phrog_1215",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77590","MISSING",NA,"PP526179","PP526179_112","A0A1P8CWZ3","gad1; phi3T_128",NA,"no_hit","no_hit","phrog_20113",NA,"no_hit","Bacillus","Bacillus phage phi3T-SPBeta hybrid",TRUE,"temperate",TRUE
"77591","MISSING",NA,"NC_031054","NC_031054_178",NA,NA,NA,"no_hit","no_hit","phrog_6455",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77592","MISSING",NA,"NC_031054","NC_031054_122",NA,NA,NA,"no_hit","no_hit","phrog_5273",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77593","MISSING",NA,"NC_031054","NC_031054_232",NA,NA,NA,"no_hit","no_hit","phrog_3850",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77594","MISSING",NA,"PP526179","PP526179_111","O31915","yoqX BSU20480",NA,"no_hit","no_hit","phrog_19340",NA,"no_hit","Bacillus","Bacillus phage phi3T-SPBeta hybrid",TRUE,"temperate",TRUE
"77595","MISSING",NA,"NC_031054","NC_031054_11",NA,NA,NA,"no_hit","no_hit","phrog_1208",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77596","MISSING",NA,"NC_031054","NC_031054_226",NA,NA,NA,"no_hit","no_hit","phrog_4388",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77597","MISSING",NA,"NC_031054","NC_031054_94",NA,NA,NA,"no_hit","no_hit","phrog_985",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77598","MISSING",NA,"NC_031054","NC_031054_128",NA,NA,NA,"no_hit","no_hit","phrog_135","COG0756","no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77599","MISSING",NA,"NC_031054","NC_031054_92",NA,NA,NA,"no_hit","no_hit","phrog_1151",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77600","MISSING",NA,"NC_031054","NC_031054_55",NA,NA,NA,"no_hit","no_hit","phrog_2661",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77601","MISSING",NA,"NC_031054","NC_031054_53",NA,NA,NA,"no_hit","no_hit","phrog_4117",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77602","MISSING",NA,"NC_031054","NC_031054_62",NA,NA,NA,"no_hit","no_hit","phrog_32576",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77603","MISSING",NA,"NC_031054","NC_031054_98",NA,NA,NA,"no_hit","no_hit","phrog_4988",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77604","MISSING",NA,"NC_031054","NC_031054_86",NA,NA,NA,"no_hit","no_hit","phrog_752",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77605","MISSING",NA,"PP526179","PP526179_145","P68524","nrdIB yosM BSU20070",NA,"no_hit","no_hit","phrog_883","COG1780","no_hit","Bacillus","Bacillus phage phi3T-SPBeta hybrid",TRUE,"temperate",TRUE
"77606","MISSING",NA,"NC_031054","NC_031054_116",NA,NA,NA,"no_hit","no_hit","phrog_1098",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77607","MISSING",NA,"NC_031054","NC_031054_60",NA,NA,NA,"no_hit","no_hit","phrog_160","COG0207","no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77608","MISSING",NA,"NC_031054","NC_031054_225",NA,NA,NA,"no_hit","no_hit","phrog_4169",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77609","MISSING",NA,"NC_031054","NC_031054_25",NA,NA,NA,"no_hit","no_hit","phrog_6171",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77610","MISSING",NA,"NC_031054","NC_031054_238",NA,NA,NA,"no_hit","no_hit","phrog_2664",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77611","MISSING",NA,"NC_031054","NC_031054_147",NA,NA,NA,"no_hit","no_hit","phrog_1054",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77612","MISSING",NA,"NC_031054","NC_031054_239",NA,NA,NA,"no_hit","no_hit","phrog_34567",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77613","MISSING",NA,"NC_031054","NC_031054_24",NA,NA,NA,"no_hit","no_hit","phrog_5912",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77614","MISSING",NA,"NC_031054","NC_031054_154",NA,NA,NA,"no_hit","no_hit","phrog_6107",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77615","MISSING",NA,"NC_031054","NC_031054_259",NA,NA,NA,"no_hit","no_hit","phrog_4553",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77616","MISSING",NA,"NC_031054","NC_031054_288",NA,NA,NA,"no_hit","no_hit","phrog_5432",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77617","MISSING",NA,"NC_031054","NC_031054_264",NA,NA,NA,"no_hit","no_hit","phrog_3278",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77618","MISSING",NA,"NC_031054","NC_031054_120",NA,NA,NA,"no_hit","no_hit","phrog_100","COG0420","no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77619","MISSING",NA,"NC_031054","NC_031054_112",NA,NA,NA,"no_hit","no_hit","phrog_877",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77620","MISSING",NA,"NC_031054","NC_031054_111",NA,NA,NA,"no_hit","no_hit","phrog_5502",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77621","MISSING",NA,"NC_031054","NC_031054_237",NA,NA,NA,"no_hit","no_hit","phrog_5566",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77622","MISSING",NA,"NC_031054","NC_031054_251",NA,NA,NA,"no_hit","no_hit","phrog_2404",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77623","MISSING",NA,"NC_031054","NC_031054_223",NA,NA,NA,"no_hit","no_hit","phrog_2637",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77624","MISSING",NA,"NC_031054","NC_031054_184",NA,NA,NA,"no_hit","no_hit","phrog_4438",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77625","MISSING",NA,"NC_031054","NC_031054_93",NA,NA,NA,"no_hit","no_hit","phrog_279",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77626","MISSING",NA,"NC_031054","NC_031054_48",NA,NA,NA,"no_hit","no_hit","phrog_5543",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77627","MISSING",NA,"NC_031054","NC_031054_97",NA,NA,NA,"no_hit","no_hit","phrog_2307","COG3584","no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77628","MISSING",NA,"NC_031054","NC_031054_50",NA,NA,NA,"no_hit","no_hit","phrog_5891",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77629","MISSING",NA,"NC_031054","NC_031054_6",NA,NA,NA,"no_hit","no_hit","phrog_5005",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77630","MISSING",NA,"NC_031054","NC_031054_282",NA,NA,NA,"no_hit","no_hit","phrog_5535",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77631","MISSING",NA,"NC_031054","NC_031054_131",NA,NA,NA,"no_hit","no_hit","phrog_5600",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77632","MISSING",NA,"NC_031054","NC_031054_231",NA,NA,NA,"no_hit","no_hit","phrog_8555",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77633","MISSING",NA,"PP526179","PP526179_34","O31965","yomS BSU21240",NA,"no_hit","no_hit","phrog_27434",NA,"no_hit","Bacillus","Bacillus phage phi3T-SPBeta hybrid",TRUE,"temperate",TRUE
"77634","MISSING",NA,"NC_031054","NC_031054_150",NA,NA,NA,"no_hit","no_hit","phrog_3214",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77635","MISSING",NA,"NC_031054","NC_031054_185",NA,NA,NA,"no_hit","no_hit","phrog_1850",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77636","MISSING",NA,"NC_031054","NC_031054_186",NA,NA,NA,"no_hit","no_hit","phrog_6207",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77637","MISSING",NA,"NC_031054","NC_031054_250",NA,NA,NA,"no_hit","no_hit","phrog_2709",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77638","MISSING",NA,"NC_031054","NC_031054_152",NA,NA,NA,"no_hit","no_hit","phrog_5544",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77639","MISSING",NA,"NC_031054","NC_031054_153",NA,NA,NA,"no_hit","no_hit","phrog_5582",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77640","MISSING",NA,"NC_031054","NC_031054_76",NA,NA,NA,"no_hit","no_hit","phrog_5575",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77641","MISSING",NA,"NC_031054","NC_031054_291",NA,NA,NA,"no_hit","no_hit","phrog_2236",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77642","MISSING",NA,"NC_031054","NC_031054_29",NA,NA,NA,"no_hit","no_hit","phrog_1377",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77643","MISSING",NA,"NC_031054","NC_031054_51",NA,NA,NA,"no_hit","no_hit","phrog_2717",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77644","MISSING",NA,"NC_031054","NC_031054_289",NA,NA,NA,"no_hit","no_hit","phrog_6296",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77645","MISSING",NA,"NC_031054","NC_031054_74",NA,NA,NA,"no_hit","no_hit","phrog_1063",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77646","MISSING",NA,"PP526179","PP526179_25","Q9K3A9","ydzM BSU05099; youB BSU21329",NA,"no_hit","no_hit",NA,NA,"no_hit","Bacillus","Bacillus phage phi3T-SPBeta hybrid",TRUE,"temperate",TRUE
"77647","MISSING",NA,"NC_031054","NC_031054_123",NA,NA,NA,"no_hit","no_hit","phrog_77","COG0419","no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77648","MISSING",NA,"NC_031054","NC_031054_228",NA,NA,NA,"no_hit","no_hit","phrog_392","COG1234","no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77649","MISSING",NA,"NC_031054","NC_031054_254",NA,NA,NA,"no_hit","no_hit","phrog_5762",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77650","MISSING",NA,"NC_031054","NC_031054_181",NA,NA,NA,"no_hit","no_hit","phrog_263",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77651","MISSING",NA,"NC_031054","NC_031054_49",NA,NA,NA,"no_hit","no_hit","phrog_1208",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77652","MISSING",NA,"NC_031054","NC_031054_106",NA,NA,NA,"no_hit","no_hit","phrog_18084",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77653","MISSING",NA,"NC_031054","NC_031054_52",NA,NA,NA,"no_hit","no_hit","phrog_154",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77654","MISSING",NA,"NC_031054","NC_031054_278",NA,NA,NA,"no_hit","no_hit","phrog_5530",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77655","MISSING",NA,"NC_031054","NC_031054_198",NA,NA,NA,"no_hit","no_hit","phrog_3494",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77656","MISSING",NA,"NC_031054","NC_031054_290",NA,NA,NA,"no_hit","no_hit","phrog_5693",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77657","MISSING",NA,"NC_031054","NC_031054_265",NA,NA,NA,"no_hit","no_hit","phrog_5571",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77658","MISSING",NA,"NC_031054","NC_031054_18",NA,NA,NA,"no_hit","no_hit","phrog_5639",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77659","MISSING",NA,"NC_031054","NC_031054_15",NA,NA,NA,"no_hit","no_hit","phrog_7091",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77660","MISSING",NA,"NC_031054","NC_031054_127",NA,NA,NA,"no_hit","no_hit","phrog_5396",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77661","MISSING",NA,"NC_031054","NC_031054_236",NA,NA,NA,"no_hit","no_hit","phrog_4518",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77662","MISSING",NA,"NC_031054","NC_031054_227",NA,NA,NA,"no_hit","no_hit","phrog_5623",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77663","MISSING",NA,"NC_031054","NC_031054_182",NA,NA,NA,"no_hit","no_hit","phrog_1240",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77664","MISSING",NA,"NC_031054","NC_031054_273",NA,NA,NA,"no_hit","no_hit","phrog_5612",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77665","MISSING",NA,"NC_031054","NC_031054_257",NA,NA,NA,"no_hit","no_hit","phrog_3550",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77666","MISSING",NA,"NC_031054","NC_031054_258",NA,NA,NA,"no_hit","no_hit","phrog_6771",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77667","MISSING",NA,"NC_031054","NC_031054_103",NA,NA,NA,"no_hit","no_hit","phrog_372",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77668","MISSING",NA,"NC_031054","NC_031054_276",NA,NA,NA,"no_hit","no_hit","phrog_5764",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77669","MISSING",NA,"NC_031054","NC_031054_197",NA,NA,NA,"no_hit","no_hit","phrog_5805",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"77670","MISSING",NA,"NC_031054","NC_031054_84",NA,NA,NA,"no_hit","no_hit","phrog_1028",NA,"no_hit","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
