"","ID","GTDB_tax","sequence_id","predicted_label","p_temperate","p_virulent","matched_phyla","matched_class","matched_order","matched_family","matched_word"
"121031","uvig_56026","Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides merdae",15761,"virulent","0.28940788061852785","0.710592119381472","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides"
"121036","uvig_56031","Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus_D;Ruminococcus_D bicirculans,Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus_D;Ruminococcus_D bicirculans,Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus_D;Ruminococcus_D bicirculans,Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus_D;Ruminococcus_D bicirculans,Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus_D;Ruminococcus_D bicirculans",15763,"temperate","0.5625901013967779","0.4374098986032221",NA,"Clostridia","Oscillospirales","Ruminococcaceae",NA
"121038","uvig_56032","Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides merdae,Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides merdae,Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides merdae,Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides merdae,Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides merdae,Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides merdae,Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides merdae",15764,"temperate","0.5461202777942983","0.4538797222057016","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides"
"121040","uvig_560334","Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides_B;Bacteroides_B massiliensis,Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides_B;Bacteroides_B massiliensis",130881,"temperate","0.581873989866729","0.418126010133271","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae",NA
"121041","uvig_560338","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Ruminococcus_B;Ruminococcus_B faecis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Ruminococcus_B;Ruminococcus_B faecis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Ruminococcus_B;Ruminococcus_B faecis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Ruminococcus_B;Ruminococcus_B faecis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Ruminococcus_B;Ruminococcus_B faecis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Ruminococcus_B;Ruminococcus_B faecis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Ruminococcus_B;Ruminococcus_B faecis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Ruminococcus_B;Ruminococcus_B faecis",130882,"temperate","0.7231181717294919","0.27688182827050817",NA,"Clostridia","Lachnospirales","Lachnospiraceae","Ruminococcus_B"
"121046","uvig_560376","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia intestinalis",130886,"temperate","0.7931966941924287","0.20680330580757136",NA,"Clostridia","Lachnospirales","Lachnospiraceae","Roseburia"
"121050","uvig_560389","Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium;Faecalibacterium prausnitzii_C,Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium;Faecalibacterium prausnitzii_E",130889,"virulent","0.3605379242328146","0.6394620757671853",NA,"Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"121064","uvig_560485","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Eubacterium_E;Eubacterium_E hallii,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Eubacterium_E;Eubacterium_E hallii,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Eubacterium_E;Eubacterium_E hallii,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Eubacterium_E;Eubacterium_E hallii,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia_A;Blautia_A obeum,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Eubacterium_E;Eubacterium_E hallii,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Eubacterium_E;Eubacterium_E hallii,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Eubacterium_E;Eubacterium_E hallii,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Eubacterium_E;Eubacterium_E hallii,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Eubacterium_E;Eubacterium_E hallii,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Eubacterium_E;Eubacterium_E hallii_A,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Eubacterium_E;Eubacterium_E hallii",130900,"temperate","0.7491080142160585","0.25089198578394156",NA,"Clostridia","Lachnospirales","Lachnospiraceae","Blautia_A"
"121069","uvig_560515","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia intestinalis",130903,"temperate","0.7600389309363922","0.2399610690636079",NA,"Clostridia","Lachnospirales","Lachnospiraceae","Roseburia"
"121076","uvig_560543","Firmicutes;Clostridia;Oscillospirales;DTU089;Ruminococcus_E;Ruminococcus_E bromii",130909,"temperate","0.6635156457056743","0.3364843542943256",NA,"Clostridia","Oscillospirales",NA,"DTU089"
"121078","uvig_56055","Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium;Faecalibacterium prausnitzii_C",15772,"temperate","0.5264069662066557","0.4735930337933443",NA,"Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"121079","uvig_56056","Firmicutes;Clostridia;Oscillospirales;DTU089;Ruminococcus_E;Ruminococcus_E bromii",15773,"temperate","0.6884144344664527","0.3115855655335473",NA,"Clostridia","Oscillospirales",NA,"DTU089"
"121084","uvig_560595","Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides distasonis",130915,"virulent","0.3283033196347541","0.6716966803652459","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides"
"121095","uvig_560638","Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides uniformis,Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis,Bacteroidota;Bacteroidia;Bacteroidales;Marinifilaceae;Odoribacter;Odoribacter splanchnicus,Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis",130925,"virulent","0.20289867329226377","0.7971013267077361","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"121097","uvig_560648","Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides merdae",130927,"virulent","0.4827666127641075","0.5172333872358925","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides"
"121107","uvig_560700","Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus_D;Ruminococcus_D bicirculans,Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus_D;Ruminococcus_D bicirculans",130933,"temperate","0.5241914609915959","0.4758085390084042",NA,"Clostridia","Oscillospirales","Ruminococcaceae",NA
"121108","uvig_560709","Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides caccae",130934,"virulent","0.42740407665545366","0.5725959233445463","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"121113","uvig_56076","Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides uniformis",15780,"temperate","0.6414805172845436","0.3585194827154565","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"121117","uvig_560772","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia_A;Blautia_A obeum",130941,"temperate","0.621871340844567","0.3781286591554331",NA,"Clostridia","Lachnospirales","Lachnospiraceae","Blautia_A"
"121125","uvig_560843","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;CAG-65;CAG-65 sp3,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;NA;NA,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospira;Lachnospira eligens,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospira;Lachnospira eligens,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia inulinivorans,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospira;Lachnospira eligens,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Ruminococcus_B;Ruminococcus_B faecis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospira;Lachnospira eligens,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Ruminococcus_B;Ruminococcus_B faecis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;CAG-65;GCA_900066365.1,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia intestinalis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Ruminococcus_B;Ruminococcus_B faecis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospira;UBA10788,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;CAG-65;CAG-65 sp3,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Ruminococcus_B;Ruminococcus_B lactaris,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;CAG-65;CAG-65 sp3,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Agathobacter;Agathobacter rectalis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Agathobacter;Agathobacter rectalis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia inulinivorans,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Ruminococcus_B;Ruminococcus_B faecis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Ruminococcus_B;GCA_900066545.1,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Agathobacter;Agathobacter rectalis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Ruminococcus_B;Ruminococcus_B faecis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Agathobacter;Agathobacter rectalis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Agathobacter;Agathobacter rectalis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospira;Lachnospira eligens,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;CAG-65;NA,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Ruminococcus_A;GCA_900066745.1,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia inulinivorans,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia intestinalis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia intestinalis",130947,"virulent","0.46646586509838717","0.5335341349016128",NA,"Clostridia","Lachnospirales","Lachnospiraceae","Lachnospira"
"121131","uvig_560872","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia_A;Blautia_A massiliensis",130953,"temperate","0.6040031712395911","0.39599682876040887",NA,"Clostridia","Lachnospirales","Lachnospiraceae","Blautia_A"
"121136","uvig_560891","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Dorea;Dorea formicigenerans",130958,"temperate","0.8016550574610485","0.19834494253895152",NA,"Clostridia","Lachnospirales","Lachnospiraceae","Dorea"
"121138","uvig_560898","Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium;Faecalibacterium prausnitzii_B",130960,"temperate","0.5222909052441276","0.47770909475587237",NA,"Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"121140","uvig_560931","Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides distasonis,Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides distasonis,Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides distasonis",130961,"temperate","0.525191586728896","0.474808413271104","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides"
"121141","uvig_560932","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Tyzzerella;Tyzzerella nexilis",130962,"temperate","0.9057290884489705","0.09427091155102953",NA,"Clostridia","Lachnospirales","Lachnospiraceae","Tyzzerella"
"121143","uvig_560948","Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides faecis",130964,"temperate","0.617317268013925","0.38268273198607505","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"121150","uvig_560965","Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides faecis,Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides faecis,Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides faecis,Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides faecis",130970,"temperate","0.6247621702550058","0.3752378297449942","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"121158","uvig_560985","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;NA;NA,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Ruminococcus_A;GCA_900066745.1,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Ruminococcus_A;GCA_900066745.1,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia inulinivorans,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Ruminococcus_B;Ruminococcus_B faecis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Ruminococcus_B;Ruminococcus_B faecis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Ruminococcus_B;Ruminococcus_B lactaris,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Ruminococcus_A;GCA_900066745.1,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia intestinalis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Ruminococcus_B;Ruminococcus_B faecis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Ruminococcus_A;GCA_900066745.1,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;GCA_000436935.1,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Ruminococcus_A;GCA_900066745.1,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Ruminococcus_B;Ruminococcus_B lactaris,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospira;Lachnospira eligens,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia inulinivorans,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Ruminococcus_B;Ruminococcus_B faecis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Ruminococcus_B;GCA_900066545.1,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Ruminococcus_B;Ruminococcus_B faecis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Agathobacter;Agathobacter rectalis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Agathobacter;Agathobacter rectalis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Coprococcus_A;Coprococcus_A catus,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Ruminococcus_B;Ruminococcus_B faecis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia intestinalis",130977,"virulent","0.44461618643446804","0.5553838135655319",NA,"Clostridia","Lachnospirales","Lachnospiraceae","Roseburia"
"121161","uvig_561001","Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus_D;Ruminococcus_D bicirculans,Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus_D;Ruminococcus_D bicirculans",130978,"temperate","0.5906745865741224","0.40932541342587764",NA,"Clostridia","Oscillospirales","Ruminococcaceae",NA
"121164","uvig_561018","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;KLE1615;KLE1615 sp1",130981,"temperate","0.7315951552670192","0.2684048447329807",NA,"Clostridia","Lachnospirales","Lachnospiraceae",NA
"121165","uvig_561019","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Anaerostipes;Anaerostipes hadrus",130982,"temperate","0.8002539856976756","0.19974601430232442",NA,"Clostridia","Lachnospirales","Lachnospiraceae","Anaerostipes"
"121166","uvig_561020","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;KLE1615;KLE1615 sp1",130983,"temperate","0.6651813515226902","0.3348186484773098",NA,"Clostridia","Lachnospirales","Lachnospiraceae",NA
"121169","uvig_561029","Bacteroidota;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella;Barnesiella intestinihominis,Bacteroidota;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella;Barnesiella intestinihominis",130986,"temperate","0.516081703516397","0.483918296483603","Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","Barnesiella"
"121179","uvig_561082","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Anaerostipes;Anaerostipes hadrus",130996,"temperate","0.8430729974283602","0.15692700257163986",NA,"Clostridia","Lachnospirales","Lachnospiraceae","Anaerostipes"
"121180","uvig_561091","Firmicutes;Clostridia;Oscillospirales;DTU089;Ruminococcus_E;Ruminococcus_E bromii,Firmicutes;Clostridia;Oscillospirales;DTU089;Ruminococcus_E;Ruminococcus_E bromii,Firmicutes;Clostridia;Oscillospirales;DTU089;Ruminococcus_E;Ruminococcus_E bromii,Firmicutes;Clostridia;Oscillospirales;DTU089;Ruminococcus_E;Ruminococcus_E bromii",130997,"temperate","0.6815130168101456","0.3184869831898544",NA,"Clostridia","Oscillospirales",NA,"DTU089"
"121181","uvig_561095","Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides_B;Bacteroides_B vulgatus,Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides_B;Bacteroides_B dorei",130998,"virulent","0.2522753416728757","0.7477246583271243","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae",NA
"121183","uvig_561099","Actinobacteriota;Actinobacteria;Actinomycetales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium adolescentis_B,Actinobacteriota;Actinobacteria;Actinomycetales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium pseudocatenulatum,Actinobacteriota;Actinobacteria;Actinomycetales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium pseudocatenulatum,Actinobacteriota;Actinobacteria;Actinomycetales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium adolescentis_B,Actinobacteriota;Actinobacteria;Actinomycetales;Bifidobacteriaceae;Bifidobacterium;NA,Actinobacteriota;Actinobacteria;Actinomycetales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium adolescentis_B,Actinobacteriota;Actinobacteria;Actinomycetales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium adolescentis_B,Actinobacteriota;Actinobacteria;Actinomycetales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium adolescentis_B,Actinobacteriota;Actinobacteria;Actinomycetales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium pseudocatenulatum,Actinobacteriota;Actinobacteria;Actinomycetales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium pseudocatenulatum,Actinobacteriota;Actinobacteria;Actinomycetales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium pseudocatenulatum,Actinobacteriota;Actinobacteria;Actinomycetales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium pseudocatenulatum,Actinobacteriota;Actinobacteria;Actinomycetales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium pseudocatenulatum,Actinobacteriota;Actinobacteria;Actinomycetales;Bifidobacteriaceae;Bifidobacterium;NA,Actinobacteriota;Actinobacteria;Actinomycetales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium pseudocatenulatum,Actinobacteriota;Actinobacteria;Actinomycetales;Bifidobacteriaceae;Bifidobacterium;NA,Actinobacteriota;Actinobacteria;Actinomycetales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium pseudocatenulatum",131000,"virulent","0.48008977301681555","0.5199102269831845",NA,NA,"Actinomycetales","Bifidobacteriaceae","Bifidobacterium"
"121187","uvig_561119","Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron",131004,"virulent","0.44769087285148673","0.5523091271485132","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"121192","uvig_561163","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;CAG-65;GCA_900066365.1",131009,"temperate","0.6398512423849316","0.36014875761506837",NA,"Clostridia","Lachnospirales","Lachnospiraceae",NA
"121195","uvig_561203","Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides distasonis",131012,"virulent","0.30598000326893526","0.6940199967310647","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides"
"121199","uvig_561212","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Agathobacter;Agathobacter rectalis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Agathobacter;Agathobacter rectalis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Agathobacter;Agathobacter rectalis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Agathobacter;Agathobacter rectalis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Agathobacter;Agathobacter rectalis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Agathobacter;Agathobacter rectalis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Agathobacter;Agathobacter rectalis",131016,"temperate","0.7428903012576832","0.2571096987423168",NA,"Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter"
"121205","uvig_561264","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospira;Lachnospira eligens,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospira;Lachnospira eligens,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospira;Lachnospira eligens,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospira;Lachnospira eligens",131022,"temperate","0.7510153806427039","0.2489846193572961",NA,"Clostridia","Lachnospirales","Lachnospiraceae","Lachnospira"
"121217","uvig_561350","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia_A;Blautia_A wexlerae,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia_A;Blautia_A wexlerae,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia_A;Blautia_A wexlerae,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia_A;GCA_900066165.1,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia_A;Blautia_A massiliensis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia_A;Blautia_A wexlerae,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia_A;Blautia_A wexlerae,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia_A;Blautia_A wexlerae",131033,"temperate","0.6904784514676184","0.3095215485323816",NA,"Clostridia","Lachnospirales","Lachnospiraceae","Blautia_A"
"121222","uvig_561356","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;UBA9502;NA,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;CAG-24;CAG-24 sp1,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia intestinalis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia inulinivorans",131038,"virulent","0.32377391870842404","0.6762260812915759",NA,"Clostridia","Lachnospirales","Lachnospiraceae","Roseburia"
"121227","uvig_561391","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia_A;Blautia_A massiliensis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Ruminococcus_A;GCA_900066745.1,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Ruminococcus_A;GCA_900066745.1",131043,"temperate","0.8131596281923806","0.18684037180761937",NA,"Clostridia","Lachnospirales","Lachnospiraceae","Blautia_A"
"121230","uvig_561395","Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron",131046,"virulent","0.40974371113666663","0.5902562888633334","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"121232","uvig_561404","Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides_B;Bacteroides_B vulgatus,Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides_B;Bacteroides_B dorei",131048,"temperate","0.5672182462223238","0.43278175377767625","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae",NA
"121243","uvig_561516","Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium;Faecalibacterium prausnitzii_B",131058,"temperate","0.8427779712102149","0.15722202878978517",NA,"Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"121246","uvig_561527","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Coprococcus_B;Coprococcus_B comes",131061,"temperate","0.9129325327336382","0.08706746726636183",NA,"Clostridia","Lachnospirales","Lachnospiraceae",NA
"121248","uvig_561552","Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides_B;Bacteroides_B massiliensis,Bacteroidota;Bacteroidia;Bacteroidales;Marinifilaceae;Odoribacter;Odoribacter splanchnicus",131063,"temperate","0.5927180379060776","0.4072819620939224","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Odoribacter"
