contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
uvig_374724	85589	No	NA	109	13	2	High-quality	High-quality	98.6	AAI-based (high-confidence)	0.0	1.0	
uvig_374725	77764	No	NA	141	18	1	Low-quality	Genome-fragment	41.54	AAI-based (high-confidence)	0.0	1.0	
uvig_374726	47592	No	NA	61	8	2	Medium-quality	Genome-fragment	56.21	AAI-based (high-confidence)	0.0	1.0	
uvig_374727	42011	No	NA	47	26	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
uvig_374728	40287	No	NA	31	4	0	Low-quality	Genome-fragment	42.12	AAI-based (high-confidence)	0.0	1.0	
uvig_374729	33523	No	NA	54	2	0	Low-quality	Genome-fragment	35.01	AAI-based (high-confidence)	0.0	1.0	
uvig_374730	20192	No	NA	38	7	0	Low-quality	Genome-fragment	44.82	AAI-based (high-confidence)	0.0	1.0	
uvig_374744	125189	No	NA	127	20	3	Medium-quality	Genome-fragment	82.92	AAI-based (high-confidence)	0.0	1.0	
uvig_374746	31472	No	NA	45	3	3	Medium-quality	Genome-fragment	71.01	AAI-based (medium-confidence)	0.0	1.0	
uvig_374747	29117	No	NA	34	2	1	Low-quality	Genome-fragment	47.32	AAI-based (high-confidence)	0.0	1.0	
uvig_374748	23124	No	NA	28	10	0	Medium-quality	Genome-fragment	51.44	AAI-based (high-confidence)	0.0	1.0	
uvig_374749	23015	No	NA	46	7	0	Low-quality	Genome-fragment	49.73	AAI-based (high-confidence)	0.0	1.0	
uvig_374750	18829	No	NA	41	7	1	Low-quality	Genome-fragment	44.66	AAI-based (high-confidence)	0.0	1.0	
uvig_374754	14196	No	NA	31	4	0	Low-quality	Genome-fragment	9.27	AAI-based (high-confidence)	0.0	1.0	
uvig_374758	11422	No	NA	16	3	1	Low-quality	Genome-fragment	31.0	AAI-based (high-confidence)	0.0	1.0	
uvig_374778	12384	Yes	9163	19	4	5	Low-quality	Genome-fragment	17.96	HMM-based (lower-bound)	26.01	1.0	low-confidence Provirus
uvig_374786	100749	No	NA	129	16	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
uvig_374792	11636	No	NA	14	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
uvig_374807	63518	No	NA	105	35	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
uvig_374808	56722	No	NA	72	28	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
uvig_374809	45131	No	NA	41	2	1	Low-quality	Genome-fragment	8.27	AAI-based (high-confidence)	0.0	1.0	
uvig_374810	19465	No	NA	24	3	2	Low-quality	Genome-fragment	3.57	AAI-based (high-confidence)	0.0	1.0	
uvig_374811	19366	No	NA	34	5	1	Low-quality	Genome-fragment	44.28	AAI-based (high-confidence)	0.0	1.0	
uvig_374812	14082	No	NA	21	10	0	Low-quality	Genome-fragment	35.33	AAI-based (high-confidence)	0.0	1.0	
uvig_374813	12025	No	NA	11	2	0	Low-quality	Genome-fragment	2.2	AAI-based (high-confidence)	0.0	1.0	
uvig_374815	10175	No	NA	13	7	0	Low-quality	Genome-fragment	23.26	AAI-based (high-confidence)	0.0	1.0	
uvig_374818	10923	No	NA	14	12	0	Low-quality	Genome-fragment	6.47	AAI-based (high-confidence)	0.0	1.0	
uvig_374819	16870	No	NA	22	5	1	Low-quality	Genome-fragment	43.73	AAI-based (high-confidence)	0.0	1.0	
uvig_374820	10267	No	NA	15	7	0	Low-quality	Genome-fragment	28.19	AAI-based (medium-confidence)	0.0	1.0	
uvig_374821	10754	No	NA	15	5	0	Low-quality	Genome-fragment	22.2	AAI-based (medium-confidence)	0.0	1.0	
uvig_374830	10066	No	NA	11	2	4	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
uvig_374832	55504	Yes	31038	80	33	16	Low-quality	Genome-fragment	18.63	AAI-based (high-confidence)	44.08	1.0	low-confidence Provirus
uvig_374835	26216	No	NA	39	3	1	Low-quality	Genome-fragment	8.55	AAI-based (medium-confidence)	0.0	1.0	
uvig_374837	24082	No	NA	43	3	0	Low-quality	Genome-fragment	11.09	AAI-based (medium-confidence)	0.0	1.0	
uvig_374838	21614	No	NA	16	5	1	Low-quality	Genome-fragment	23.38	AAI-based (high-confidence)	0.0	1.0	
uvig_374839	21583	No	NA	39	32	1	Medium-quality	Genome-fragment	50.18	AAI-based (high-confidence)	0.0	1.0	
uvig_374840	20626	No	NA	25	3	1	Low-quality	Genome-fragment	6.21	AAI-based (medium-confidence)	0.0	1.0	
uvig_374844	18985	No	NA	23	0	0	Low-quality	Genome-fragment	4.95	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
uvig_374846	18736	No	NA	36	1	1	Low-quality	Genome-fragment	17.57	AAI-based (high-confidence)	0.0	1.0	
uvig_374847	18239	No	NA	29	5	0	Low-quality	Genome-fragment	17.15	AAI-based (high-confidence)	0.0	1.0	
uvig_374848	17868	No	NA	28	5	1	Low-quality	Genome-fragment	5.02	AAI-based (medium-confidence)	0.0	1.0	
uvig_374851	14910	No	NA	25	6	0	Low-quality	Genome-fragment	23.03	AAI-based (high-confidence)	0.0	1.0	
uvig_374854	14130	No	NA	14	8	1	Low-quality	Genome-fragment	13.53	AAI-based (high-confidence)	0.0	1.0	
uvig_374856	13670	No	NA	27	3	0	Low-quality	Genome-fragment	21.56	AAI-based (high-confidence)	0.0	1.0	
uvig_374857	13650	No	NA	18	4	0	Low-quality	Genome-fragment	12.8	AAI-based (high-confidence)	0.0	1.0	
uvig_374861	12492	No	NA	21	17	0	Low-quality	Genome-fragment	32.8	AAI-based (high-confidence)	0.0	1.0	
uvig_374862	12274	No	NA	24	1	1	Low-quality	Genome-fragment	13.28	AAI-based (high-confidence)	0.0	1.0	
uvig_374867	11006	No	NA	12	4	0	Low-quality	Genome-fragment	4.01	AAI-based (medium-confidence)	0.0	1.0	
uvig_374875	10181	No	NA	17	2	0	Low-quality	Genome-fragment	12.03	AAI-based (high-confidence)	0.0	1.0	
uvig_374969	53589	No	NA	81	17	0	Low-quality	Genome-fragment	42.59	AAI-based (medium-confidence)	0.0	1.0	
uvig_374970	50068	Yes	37887	66	25	7	High-quality	High-quality	91.19	AAI-based (medium-confidence)	24.33	1.0	
uvig_374971	40263	No	NA	49	9	1	High-quality	High-quality	96.53	AAI-based (medium-confidence)	0.0	1.0	
uvig_374972	37724	Yes	33039	55	13	3	Medium-quality	Genome-fragment	89.11	AAI-based (high-confidence)	12.42	1.0	
uvig_374973	34633	No	NA	56	10	1	High-quality	High-quality	99.16	AAI-based (high-confidence)	0.0	1.0	
uvig_374974	30452	No	NA	43	6	3	Low-quality	Genome-fragment	45.27	AAI-based (high-confidence)	0.0	1.0	
uvig_374975	29942	No	NA	39	6	3	Low-quality	Genome-fragment	33.25	AAI-based (high-confidence)	0.0	1.0	
uvig_374976	29107	Yes	20054	38	14	2	Low-quality	Genome-fragment	30.17	HMM-based (lower-bound)	31.1	1.0	
uvig_374977	25096	No	NA	39	14	1	Medium-quality	Genome-fragment	65.69	AAI-based (medium-confidence)	0.0	1.0	
uvig_374979	22966	No	NA	37	3	2	Medium-quality	Genome-fragment	51.33	AAI-based (medium-confidence)	0.0	1.0	
uvig_374980	22586	No	NA	44	14	1	Medium-quality	Genome-fragment	56.29	AAI-based (high-confidence)	0.0	1.0	
uvig_374981	22543	No	NA	30	22	0	Medium-quality	Genome-fragment	69.43	AAI-based (high-confidence)	0.0	1.0	
uvig_374982	21976	No	NA	30	3	2	Low-quality	Genome-fragment	14.68	AAI-based (medium-confidence)	0.0	1.0	
uvig_374985	19775	No	NA	31	14	0	Low-quality	Genome-fragment	45.16	AAI-based (high-confidence)	0.0	1.0	
uvig_374987	18038	No	NA	21	6	0	Low-quality	Genome-fragment	39.83	AAI-based (high-confidence)	0.0	1.0	
uvig_374990	17325	No	NA	21	4	0	Low-quality	Genome-fragment	45.2	AAI-based (high-confidence)	0.0	1.0	
uvig_374991	17249	No	NA	33	10	0	Low-quality	Genome-fragment	47.18	AAI-based (medium-confidence)	0.0	1.0	
uvig_374993	15546	Yes	11392	19	2	3	Low-quality	Genome-fragment	40.85	AAI-based (high-confidence)	26.72	1.0	
uvig_374997	15242	No	NA	26	4	0	Low-quality	Genome-fragment	42.69	AAI-based (high-confidence)	0.0	1.0	
uvig_375000	15014	No	NA	30	14	0	Low-quality	Genome-fragment	14.75	AAI-based (high-confidence)	0.0	1.02	
uvig_375001	15012	No	NA	21	6	2	Low-quality	Genome-fragment	23.31	AAI-based (high-confidence)	0.0	1.0	
uvig_375003	14864	No	NA	23	7	0	Low-quality	Genome-fragment	20.48	AAI-based (high-confidence)	0.0	1.0	
uvig_375004	14691	No	NA	14	6	1	Low-quality	Genome-fragment	39.48	AAI-based (high-confidence)	0.0	1.0	
uvig_375005	14092	No	NA	22	1	1	Low-quality	Genome-fragment	16.27	HMM-based (lower-bound)	0.0	1.0	
uvig_375006	14041	No	NA	24	7	0	Low-quality	Genome-fragment	33.5	AAI-based (high-confidence)	0.0	1.0	
uvig_375007	13915	No	NA	25	8	0	Low-quality	Genome-fragment	36.93	AAI-based (high-confidence)	0.0	1.02	
uvig_375008	13896	No	NA	16	3	1	Low-quality	Genome-fragment	30.32	AAI-based (high-confidence)	0.0	1.0	
uvig_375011	13483	No	NA	25	6	0	Low-quality	Genome-fragment	22.97	AAI-based (high-confidence)	0.0	1.01	
uvig_375015	13270	No	NA	21	9	0	Low-quality	Genome-fragment	30.98	AAI-based (high-confidence)	0.0	1.0	
uvig_375016	13190	No	NA	25	3	1	Low-quality	Genome-fragment	24.53	AAI-based (medium-confidence)	0.0	1.0	
uvig_375019	12992	No	NA	18	13	1	Low-quality	Genome-fragment	32.44	AAI-based (medium-confidence)	0.0	1.0	
uvig_375020	12597	No	NA	18	8	0	Low-quality	Genome-fragment	25.52	AAI-based (medium-confidence)	0.0	1.0	
uvig_375022	12336	No	NA	17	3	0	Low-quality	Genome-fragment	29.79	AAI-based (medium-confidence)	0.0	1.0	
uvig_375025	11785	No	NA	19	1	0	Low-quality	Genome-fragment	29.02	AAI-based (high-confidence)	0.0	1.0	
uvig_375027	11717	No	NA	19	13	0	Low-quality	Genome-fragment	20.29	AAI-based (high-confidence)	0.0	1.0	
uvig_375030	11342	No	NA	19	14	0	Low-quality	Genome-fragment	25.3	AAI-based (high-confidence)	0.0	1.0	
uvig_375031	11198	No	NA	12	2	0	Low-quality	Genome-fragment	9.54	AAI-based (medium-confidence)	0.0	1.0	
uvig_375032	11074	Yes	5011	11	3	4	Medium-quality	Genome-fragment	81.57	AAI-based (high-confidence)	54.75	1.0	contig >1.5x longer than expected genome length
uvig_375039	10574	No	NA	21	1	0	Low-quality	Genome-fragment	28.51	AAI-based (high-confidence)	0.0	1.0	
uvig_375045	10165	Yes	6919	16	3	4	Low-quality	Genome-fragment	12.06	AAI-based (high-confidence)	31.93	1.0	
uvig_375119	18705	No	NA	21	7	1	Low-quality	Genome-fragment	37.65	AAI-based (high-confidence)	0.0	1.0	
uvig_375145	14830	No	NA	16	1	0	Low-quality	Genome-fragment	7.27	HMM-based (lower-bound)	0.0	1.03	
uvig_375158	14132	No	NA	20	4	0	Complete	High-quality	100.0	ITR (high-confidence)	0.0	1.03	
uvig_375167	52192	No	NA	77	14	3	Medium-quality	Genome-fragment	88.15	AAI-based (high-confidence)	0.0	1.0	
uvig_375168	35567	No	NA	47	11	1	Medium-quality	Genome-fragment	61.38	AAI-based (high-confidence)	0.0	1.0	
uvig_375169	16323	No	NA	22	6	0	Medium-quality	Genome-fragment	70.76	AAI-based (medium-confidence)	0.0	1.0	
uvig_375177	11834	No	NA	18	2	0	Low-quality	Genome-fragment	9.91	AAI-based (high-confidence)	0.0	1.0	
uvig_375178	11029	No	NA	21	5	0	Low-quality	Genome-fragment	15.44	AAI-based (high-confidence)	0.0	1.01	
uvig_375196	49896	Yes	36525	76	20	5	Complete	High-quality	100.0	Provirus (high-confidence)	26.8	1.0	
uvig_375197	48894	Yes	36722	63	17	4	High-quality	High-quality	100.0	AAI-based (high-confidence)	24.89	1.0	
uvig_375201	42212	No	NA	45	9	1	High-quality	High-quality	99.48	AAI-based (high-confidence)	0.0	1.0	
uvig_375202	40607	No	NA	44	6	1	High-quality	High-quality	94.81	AAI-based (medium-confidence)	0.0	1.0	
uvig_375203	33791	No	NA	52	29	0	Medium-quality	Genome-fragment	74.15	AAI-based (medium-confidence)	0.0	1.0	
uvig_375206	28242	No	NA	35	15	1	Medium-quality	Genome-fragment	70.1	AAI-based (high-confidence)	0.0	1.0	
uvig_375212	22981	No	NA	36	11	1	Medium-quality	Genome-fragment	59.5	AAI-based (high-confidence)	0.0	1.01	
uvig_375216	14748	No	NA	29	7	1	Low-quality	Genome-fragment	35.23	AAI-based (high-confidence)	0.0	1.0	
uvig_375224	10236	No	NA	18	11	0	Low-quality	Genome-fragment	16.64	AAI-based (high-confidence)	0.0	1.0	
uvig_375259	36370	No	NA	53	18	0	Medium-quality	Genome-fragment	77.19	AAI-based (high-confidence)	0.0	1.0	
uvig_375261	28950	No	NA	40	8	0	Medium-quality	Genome-fragment	64.18	AAI-based (high-confidence)	0.0	1.0	
uvig_375267	13975	No	NA	21	9	0	Low-quality	Genome-fragment	34.33	AAI-based (high-confidence)	0.0	1.0	
uvig_375276	14485	No	NA	20	6	1	Medium-quality	Genome-fragment	61.3	AAI-based (medium-confidence)	0.0	1.0	
uvig_375278	34965	No	NA	50	9	0	Low-quality	Genome-fragment	34.88	AAI-based (high-confidence)	0.0	1.0	
uvig_375282	28715	No	NA	33	7	0	Low-quality	Genome-fragment	43.3	AAI-based (high-confidence)	0.0	1.0	
uvig_375287	19843	No	NA	39	6	2	Low-quality	Genome-fragment	29.9	AAI-based (high-confidence)	0.0	1.0	
uvig_375288	19391	No	NA	33	4	2	Low-quality	Genome-fragment	21.9	AAI-based (high-confidence)	0.0	1.0	
uvig_375290	17775	No	NA	32	2	0	Low-quality	Genome-fragment	8.19	AAI-based (high-confidence)	0.0	1.0	
uvig_375291	17728	No	NA	23	6	0	Medium-quality	Genome-fragment	85.01	AAI-based (medium-confidence)	0.0	1.01	
uvig_375292	17092	No	NA	25	1	0	Low-quality	Genome-fragment	23.26	AAI-based (high-confidence)	0.0	1.0	
uvig_375296	14329	No	NA	24	2	0	Low-quality	Genome-fragment	6.6	AAI-based (high-confidence)	0.0	1.0	
uvig_375304	12026	No	NA	20	3	0	Low-quality	Genome-fragment	11.99	AAI-based (high-confidence)	0.0	1.0	
uvig_375305	11666	No	NA	20	3	0	Low-quality	Genome-fragment	14.24	AAI-based (high-confidence)	0.0	1.0	
uvig_375306	11662	No	NA	15	6	0	Low-quality	Genome-fragment	8.76	AAI-based (high-confidence)	0.0	1.0	
uvig_375309	11592	No	NA	21	3	0	Low-quality	Genome-fragment	13.28	AAI-based (high-confidence)	0.0	1.0	
uvig_375310	11538	No	NA	10	1	0	Low-quality	Genome-fragment	28.75	AAI-based (high-confidence)	0.0	1.0	
uvig_375321	10406	No	NA	13	0	8	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
uvig_375324	10248	No	NA	15	5	0	Low-quality	Genome-fragment	14.95	AAI-based (high-confidence)	0.0	1.0	
uvig_375363	48332	No	NA	68	9	2	Medium-quality	Genome-fragment	58.27	AAI-based (high-confidence)	0.0	1.0	
uvig_375365	33773	No	NA	49	2	1	Low-quality	Genome-fragment	37.88	AAI-based (high-confidence)	0.0	1.0	
uvig_375368	20321	No	NA	33	4	1	Low-quality	Genome-fragment	49.0	AAI-based (high-confidence)	0.0	1.0	
uvig_375370	18961	No	NA	38	11	0	Low-quality	Genome-fragment	42.17	AAI-based (medium-confidence)	0.0	1.0	
uvig_375371	17904	No	NA	26	3	0	Low-quality	Genome-fragment	18.07	AAI-based (high-confidence)	0.0	1.0	
uvig_375372	16822	No	NA	25	7	0	Low-quality	Genome-fragment	37.17	AAI-based (high-confidence)	0.0	1.0	
uvig_375377	12273	No	NA	18	4	0	Low-quality	Genome-fragment	16.34	AAI-based (high-confidence)	0.0	1.01	
uvig_375378	11596	No	NA	20	3	0	Low-quality	Genome-fragment	33.91	AAI-based (high-confidence)	0.0	1.0	
uvig_375379	11133	No	NA	16	0	0	Low-quality	Genome-fragment	13.29	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
uvig_375382	10940	No	NA	20	2	0	Low-quality	Genome-fragment	10.93	AAI-based (high-confidence)	0.0	1.0	
uvig_375383	10435	No	NA	22	3	1	Low-quality	Genome-fragment	14.54	AAI-based (high-confidence)	0.0	1.0	
uvig_375384	10065	No	NA	16	1	1	Low-quality	Genome-fragment	24.32	AAI-based (high-confidence)	0.0	1.0	
uvig_375414	97435	No	NA	133	18	1	Medium-quality	Genome-fragment	69.14	AAI-based (high-confidence)	0.0	1.0	
uvig_375415	51354	No	NA	78	62	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
uvig_375417	24035	No	NA	19	1	2	Low-quality	Genome-fragment	36.74	AAI-based (high-confidence)	0.0	1.0	
uvig_375418	23554	No	NA	32	9	0	Low-quality	Genome-fragment	16.41	AAI-based (medium-confidence)	0.0	1.01	
uvig_375435	13750	No	NA	13	2	0	Low-quality	Genome-fragment	21.87	AAI-based (high-confidence)	0.0	1.0	
uvig_375439	12197	No	NA	5	1	0	Low-quality	Genome-fragment	6.35	HMM-based (lower-bound)	0.0	1.0	
uvig_375447	10964	No	NA	14	0	0	Low-quality	Genome-fragment	4.1	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
uvig_375491	57179	No	NA	73	26	2	High-quality	High-quality	98.35	AAI-based (high-confidence)	0.0	1.0	
uvig_375492	53981	Yes	49645	66	17	2	High-quality	High-quality	96.33	AAI-based (high-confidence)	8.03	1.0	
uvig_375493	35286	No	NA	50	11	1	Medium-quality	Genome-fragment	87.46	AAI-based (high-confidence)	0.0	1.0	
uvig_375494	34326	No	NA	57	21	0	High-quality	High-quality	90.06	AAI-based (high-confidence)	0.0	1.0	
uvig_375495	32147	Yes	25337	46	17	5	Medium-quality	Genome-fragment	70.43	AAI-based (medium-confidence)	21.18	1.0	
uvig_375496	30171	No	NA	32	4	1	Low-quality	Genome-fragment	9.89	HMM-based (lower-bound)	0.0	1.0	
uvig_375497	27847	No	NA	39	22	0	Medium-quality	Genome-fragment	59.12	AAI-based (high-confidence)	0.0	1.0	
uvig_375498	25009	No	NA	26	4	1	Medium-quality	Genome-fragment	57.82	AAI-based (high-confidence)	0.0	1.0	
uvig_375499	24962	Yes	22591	34	6	2	Low-quality	Genome-fragment	38.44	HMM-based (lower-bound)	9.5	1.0	
uvig_375500	24269	No	NA	41	11	0	Low-quality	Genome-fragment	40.73	AAI-based (high-confidence)	0.0	1.0	
uvig_375501	22615	No	NA	34	6	2	Low-quality	Genome-fragment	12.93	AAI-based (high-confidence)	0.0	1.0	
uvig_375503	22082	No	NA	24	1	1	Low-quality	Genome-fragment	7.71	AAI-based (medium-confidence)	0.0	1.0	
uvig_375507	16854	No	NA	24	8	1	Low-quality	Genome-fragment	42.26	AAI-based (high-confidence)	0.0	1.0	
uvig_375508	16511	No	NA	18	3	0	Low-quality	Genome-fragment	6.51	AAI-based (high-confidence)	0.0	1.0	
uvig_375511	14975	No	NA	25	4	0	Low-quality	Genome-fragment	38.32	AAI-based (high-confidence)	0.0	1.0	
uvig_375513	14065	No	NA	23	9	0	Low-quality	Genome-fragment	48.65	HMM-based (lower-bound)	0.0	1.0	low-confidence ITR
uvig_375515	13487	No	NA	20	5	2	Low-quality	Genome-fragment	27.57	HMM-based (lower-bound)	0.0	1.0	
uvig_375516	13236	No	NA	28	8	0	Low-quality	Genome-fragment	30.73	AAI-based (high-confidence)	0.0	1.0	
uvig_375521	10739	No	NA	16	7	1	Low-quality	Genome-fragment	25.31	AAI-based (high-confidence)	0.0	1.0	
uvig_375542	58255	No	NA	80	32	0	Medium-quality	Genome-fragment	77.36	AAI-based (high-confidence)	0.0	1.0	
uvig_375543	12578	No	NA	21	9	0	Low-quality	Genome-fragment	28.13	AAI-based (high-confidence)	0.0	1.0	
uvig_375545	12475	No	NA	15	5	0	Complete	High-quality	100.0	ITR (high-confidence)	0.0	1.03	
uvig_375546	10220	No	NA	11	0	0	Low-quality	Genome-fragment	6.77	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
uvig_375548	93906	No	NA	108	22	1	High-quality	High-quality	99.92	AAI-based (high-confidence)	0.0	1.0	
uvig_375549	85714	No	NA	109	13	3	High-quality	High-quality	98.04	AAI-based (high-confidence)	0.0	1.0	
uvig_375552	57565	No	NA	79	16	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
uvig_375553	19292	No	NA	27	7	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
uvig_375555	40629	No	NA	53	29	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
uvig_375556	39777	No	NA	48	17	0	High-quality	High-quality	96.53	AAI-based (high-confidence)	0.0	1.0	
uvig_375558	46247	Yes	36946	62	15	8	High-quality	High-quality	99.87	AAI-based (high-confidence)	20.11	1.0	
uvig_375562	35876	No	NA	47	12	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
uvig_375564	36008	No	NA	39	15	1	Low-quality	Genome-fragment	24.76	AAI-based (high-confidence)	0.0	1.0	
uvig_375565	37423	Yes	32434	46	3	3	Medium-quality	Genome-fragment	54.28	AAI-based (medium-confidence)	13.33	1.0	
uvig_375571	52472	No	NA	70	20	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
uvig_375573	62586	Yes	39276	79	14	11	Medium-quality	Genome-fragment	75.52	HMM-based (lower-bound)	37.24	1.0	low-confidence Provirus
uvig_375575	38671	No	NA	61	25	2	Medium-quality	Genome-fragment	88.82	AAI-based (high-confidence)	0.0	1.0	
uvig_375578	29204	No	NA	42	13	1	Medium-quality	Genome-fragment	59.88	AAI-based (medium-confidence)	0.0	1.0	
uvig_375579	22484	No	NA	28	18	0	Low-quality	Genome-fragment	42.95	AAI-based (medium-confidence)	0.0	1.0	
uvig_375581	21556	No	NA	38	9	0	Low-quality	Genome-fragment	47.51	AAI-based (high-confidence)	0.0	1.0	
uvig_375583	15612	No	NA	25	13	0	Low-quality	Genome-fragment	35.62	AAI-based (medium-confidence)	0.0	1.0	
uvig_375585	13727	No	NA	20	8	0	Low-quality	Genome-fragment	27.78	AAI-based (high-confidence)	0.0	1.0	
uvig_375586	11614	No	NA	17	4	1	Low-quality	Genome-fragment	23.51	AAI-based (medium-confidence)	0.0	1.0	
uvig_375587	11181	No	NA	19	6	0	High-quality	High-quality	95.0	AAI-based (high-confidence)	0.0	1.0	
uvig_375598	14732	No	NA	21	15	0	Low-quality	Genome-fragment	32.97	AAI-based (medium-confidence)	0.0	1.0	
uvig_375603	47669	No	NA	50	12	1	Low-quality	Genome-fragment	28.09	AAI-based (high-confidence)	0.0	1.0	
uvig_375605	18546	No	NA	25	9	0	Low-quality	Genome-fragment	41.49	AAI-based (high-confidence)	0.0	1.0	
uvig_375606	45688	No	NA	68	27	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
uvig_375607	19565	No	NA	37	10	0	Low-quality	Genome-fragment	35.05	AAI-based (high-confidence)	0.0	1.0	
uvig_375608	18866	No	NA	19	15	0	Low-quality	Genome-fragment	44.79	AAI-based (high-confidence)	0.0	1.0	
uvig_375609	11755	No	NA	12	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
uvig_375615	67901	Yes	47140	106	18	17	Complete	High-quality	100.0	Provirus (medium-confidence)	30.58	1.0	
uvig_375616	58805	No	NA	109	30	1	Medium-quality	Genome-fragment	70.4	AAI-based (high-confidence)	0.0	1.0	
uvig_375619	51265	Yes	16583	78	9	15	Low-quality	Genome-fragment	9.97	AAI-based (high-confidence)	67.65	1.0	
uvig_375620	44542	Yes	38170	67	30	4	Complete	High-quality	100.0	Provirus (high-confidence)	14.31	1.0	
uvig_375621	40982	Yes	35651	61	22	3	Medium-quality	Genome-fragment	86.96	AAI-based (high-confidence)	13.01	1.0	
uvig_375625	36533	No	NA	62	10	1	Low-quality	Genome-fragment	21.96	AAI-based (high-confidence)	0.0	1.0	
uvig_375627	35851	No	NA	56	19	0	Medium-quality	Genome-fragment	86.7	AAI-based (medium-confidence)	0.0	1.0	
uvig_375628	35317	No	NA	62	19	0	Medium-quality	Genome-fragment	89.51	AAI-based (high-confidence)	0.0	1.0	
uvig_375629	33068	No	NA	46	16	3	Medium-quality	Genome-fragment	85.54	AAI-based (high-confidence)	0.0	1.0	
uvig_375633	25543	Yes	20899	48	6	5	Low-quality	Genome-fragment	27.69	AAI-based (high-confidence)	18.18	1.0	
uvig_375634	24426	Yes	20040	32	6	4	Low-quality	Genome-fragment	28.84	AAI-based (high-confidence)	17.96	1.0	
uvig_375636	18452	No	NA	31	17	0	Low-quality	Genome-fragment	46.65	AAI-based (high-confidence)	0.0	1.0	
uvig_375640	16177	No	NA	20	14	0	Low-quality	Genome-fragment	35.66	AAI-based (high-confidence)	0.0	1.0	
uvig_375642	15420	No	NA	33	13	0	Low-quality	Genome-fragment	38.12	AAI-based (high-confidence)	0.0	1.0	
uvig_375643	14848	No	NA	23	12	0	Low-quality	Genome-fragment	39.83	AAI-based (high-confidence)	0.0	1.0	
uvig_375663	10887	No	NA	20	7	0	Low-quality	Genome-fragment	27.62	AAI-based (high-confidence)	0.0	1.0	
uvig_375668	98435	No	NA	103	16	1	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
uvig_375669	10457	No	NA	13	6	0	Low-quality	Genome-fragment	28.23	AAI-based (high-confidence)	0.0	1.0	
uvig_375674	45871	Yes	42595	64	36	2	High-quality	High-quality	92.32	AAI-based (high-confidence)	7.14	1.0	
uvig_375676	41573	No	NA	36	2	1	Low-quality	Genome-fragment	27.03	AAI-based (high-confidence)	0.0	1.0	
uvig_375677	31576	No	NA	41	29	0	High-quality	High-quality	97.51	AAI-based (high-confidence)	0.0	1.0	
uvig_375687	10869	Yes	9390	16	5	2	Low-quality	Genome-fragment	22.94	AAI-based (medium-confidence)	13.61	1.0	
uvig_375688	10839	No	NA	13	7	1	Low-quality	Genome-fragment	26.55	AAI-based (high-confidence)	0.0	1.0	
uvig_375689	10004	No	NA	17	9	0	Low-quality	Genome-fragment	22.49	AAI-based (high-confidence)	0.0	1.0	
uvig_375698	61271	No	NA	93	33	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
uvig_375699	22005	No	NA	25	23	0	Low-quality	Genome-fragment	44.39	AAI-based (high-confidence)	0.0	1.0	
uvig_375700	17197	No	NA	22	19	0	Low-quality	Genome-fragment	41.56	AAI-based (high-confidence)	0.0	1.0	
uvig_375704	40945	No	NA	58	19	1	Medium-quality	Genome-fragment	72.88	AAI-based (high-confidence)	0.0	1.0	
uvig_375705	114956	No	NA	162	50	11	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	contig >1.5x longer than expected genome length
uvig_375706	40079	No	NA	64	25	0	Medium-quality	Genome-fragment	87.18	AAI-based (high-confidence)	0.0	1.0	
uvig_375707	37102	No	NA	49	33	3	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
uvig_375716	37208	Yes	26810	47	14	7	Medium-quality	Genome-fragment	81.96	AAI-based (high-confidence)	27.95	1.0	
uvig_375717	36209	No	NA	58	19	0	High-quality	High-quality	91.4	AAI-based (high-confidence)	0.0	1.0	
