genome,threshold,cluster_method,comparison_algorithm,greedy_representative,primary_cluster,original_secondary_cluster,secondary_cluster
OK330456.fasta,0.005,greedy,fastANI,True,0,0_5880,0_5880
OK331996.fasta,0.005,greedy,fastANI,True,0,0_915,0_915
OK335775.fasta,0.005,greedy,fastANI,True,0,0_567,0_567
OK335783.fasta,0.005,greedy,fastANI,False,0,0_6317,0_6317
OK338687.fasta,0.005,greedy,fastANI,True,0,0_8283,0_8283
OK349506.fasta,0.005,greedy,fastANI,True,0,0_5942,0_5942
OK349507.fasta,0.005,greedy,fastANI,True,0,0_3584,0_3584
OK357457.fasta,0.005,greedy,fastANI,True,0,0_6213,0_6213
OK381870.fasta,0.005,greedy,fastANI,True,0,0_2512,0_2512
OK428535.fasta,0.005,greedy,fastANI,True,0,0_288,0_288
OK428602.fasta,0.005,greedy,fastANI,False,0,0_1523,0_1523
OK483199.fasta,0.005,greedy,fastANI,True,0,0_2570,0_2570
OK483201.fasta,0.005,greedy,fastANI,True,0,0_2637,0_2637
OK483342.fasta,0.005,greedy,fastANI,True,0,0_2466,0_2466
OK490361.fasta,0.005,greedy,fastANI,True,0,0_8024,0_8024
OK490394.fasta,0.005,greedy,fastANI,True,0,0_7665,0_7665
OK490395.fasta,0.005,greedy,fastANI,False,0,0_7730,0_7730
OK490396.fasta,0.005,greedy,fastANI,False,0,0_7665,0_7665
OK490397.fasta,0.005,greedy,fastANI,False,0,0_7730,0_7730
OK490398.fasta,0.005,greedy,fastANI,False,0,0_7665,0_7665
OK490399.fasta,0.005,greedy,fastANI,False,0,0_7730,0_7730
OK490400.fasta,0.005,greedy,fastANI,False,0,0_7665,0_7665
OK490401.fasta,0.005,greedy,fastANI,False,0,0_7730,0_7730
OK490402.fasta,0.005,greedy,fastANI,False,0,0_7665,0_7665
OK490403.fasta,0.005,greedy,fastANI,False,0,0_7730,0_7730
OK490404.fasta,0.005,greedy,fastANI,False,0,0_7665,0_7665
OK490405.fasta,0.005,greedy,fastANI,False,0,0_7730,0_7730
OK490406.fasta,0.005,greedy,fastANI,False,0,0_7665,0_7665
OK490407.fasta,0.005,greedy,fastANI,False,0,0_7730,0_7730
OK490408.fasta,0.005,greedy,fastANI,True,0,0_7789,0_7789
OK490409.fasta,0.005,greedy,fastANI,True,0,0_7751,0_7751
OK490410.fasta,0.005,greedy,fastANI,False,0,0_4465,0_4465
OK490411.fasta,0.005,greedy,fastANI,True,0,0_7730,0_7730
OK490412.fasta,0.005,greedy,fastANI,False,0,0_7754,0_7754
OK490413.fasta,0.005,greedy,fastANI,False,0,0_7812,0_7812
OK490414.fasta,0.005,greedy,fastANI,True,0,0_7631,0_7631
OK490415.fasta,0.005,greedy,fastANI,True,0,0_4465,0_4465
OK490416.fasta,0.005,greedy,fastANI,True,0,0_4720,0_4720
OK490417.fasta,0.005,greedy,fastANI,True,0,0_6616,0_6616
OK490418.fasta,0.005,greedy,fastANI,True,0,0_4734,0_4734
OK490419.fasta,0.005,greedy,fastANI,True,0,0_4865,0_4865
OK490420.fasta,0.005,greedy,fastANI,True,0,0_7829,0_7829
OK490421.fasta,0.005,greedy,fastANI,True,0,0_4950,0_4950
OK490422.fasta,0.005,greedy,fastANI,False,0,0_7665,0_7665
OK490423.fasta,0.005,greedy,fastANI,False,0,0_7730,0_7730
OK490424.fasta,0.005,greedy,fastANI,False,0,0_7665,0_7665
OK490425.fasta,0.005,greedy,fastANI,False,0,0_7730,0_7730
OK490426.fasta,0.005,greedy,fastANI,False,0,0_7665,0_7665
OK490427.fasta,0.005,greedy,fastANI,False,0,0_7730,0_7730
OK490428.fasta,0.005,greedy,fastANI,False,0,0_7665,0_7665
OK490429.fasta,0.005,greedy,fastANI,False,0,0_7730,0_7730
OK490430.fasta,0.005,greedy,fastANI,False,0,0_7201,0_7201
OK490431.fasta,0.005,greedy,fastANI,False,0,0_7812,0_7812
OK490432.fasta,0.005,greedy,fastANI,False,0,0_7754,0_7754
OK490433.fasta,0.005,greedy,fastANI,False,0,0_7201,0_7201
OK490434.fasta,0.005,greedy,fastANI,False,0,0_7812,0_7812
OK490435.fasta,0.005,greedy,fastANI,False,0,0_7754,0_7754
OK490436.fasta,0.005,greedy,fastANI,False,0,0_7812,0_7812
OK490437.fasta,0.005,greedy,fastANI,False,0,0_7754,0_7754
OK490438.fasta,0.005,greedy,fastANI,False,0,0_7201,0_7201
OK490439.fasta,0.005,greedy,fastANI,False,0,0_7812,0_7812
OK490440.fasta,0.005,greedy,fastANI,False,0,0_7754,0_7754
OK490441.fasta,0.005,greedy,fastANI,True,0,0_7201,0_7201
OK490442.fasta,0.005,greedy,fastANI,False,0,0_7812,0_7812
OK490443.fasta,0.005,greedy,fastANI,False,0,0_7754,0_7754
OK490444.fasta,0.005,greedy,fastANI,False,0,0_7201,0_7201
OK490445.fasta,0.005,greedy,fastANI,False,0,0_7812,0_7812
OK490446.fasta,0.005,greedy,fastANI,False,0,0_7754,0_7754
OK490447.fasta,0.005,greedy,fastANI,False,0,0_7201,0_7201
OK490448.fasta,0.005,greedy,fastANI,False,0,0_7812,0_7812
OK490449.fasta,0.005,greedy,fastANI,False,0,0_7754,0_7754
OK490450.fasta,0.005,greedy,fastANI,False,0,0_7201,0_7201
OK490451.fasta,0.005,greedy,fastANI,False,0,0_7201,0_7201
OK490452.fasta,0.005,greedy,fastANI,False,0,0_7812,0_7812
OK490453.fasta,0.005,greedy,fastANI,False,0,0_7754,0_7754
OK490454.fasta,0.005,greedy,fastANI,False,0,0_7201,0_7201
OK490455.fasta,0.005,greedy,fastANI,False,0,0_7812,0_7812
OK490456.fasta,0.005,greedy,fastANI,False,0,0_7754,0_7754
OK490457.fasta,0.005,greedy,fastANI,False,0,0_7812,0_7812
OK490458.fasta,0.005,greedy,fastANI,False,0,0_7201,0_7201
OK490459.fasta,0.005,greedy,fastANI,False,0,0_7754,0_7754
OK490460.fasta,0.005,greedy,fastANI,False,0,0_7328,0_7328
OK490461.fasta,0.005,greedy,fastANI,False,0,0_7753,0_7753
OK490462.fasta,0.005,greedy,fastANI,False,0,0_6979,0_6979
OK490463.fasta,0.005,greedy,fastANI,True,0,0_7328,0_7328
OK490464.fasta,0.005,greedy,fastANI,False,0,0_7753,0_7753
OK490465.fasta,0.005,greedy,fastANI,True,0,0_6979,0_6979
OK490466.fasta,0.005,greedy,fastANI,False,0,0_7328,0_7328
OK490467.fasta,0.005,greedy,fastANI,False,0,0_7753,0_7753
OK490468.fasta,0.005,greedy,fastANI,False,0,0_6979,0_6979
OK490469.fasta,0.005,greedy,fastANI,False,0,0_7328,0_7328
OK490470.fasta,0.005,greedy,fastANI,True,0,0_7753,0_7753
OK490471.fasta,0.005,greedy,fastANI,False,0,0_6979,0_6979
OK490472.fasta,0.005,greedy,fastANI,False,0,0_7328,0_7328
OK490473.fasta,0.005,greedy,fastANI,False,0,0_7753,0_7753
OK490474.fasta,0.005,greedy,fastANI,False,0,0_6979,0_6979
OK490494.fasta,0.005,greedy,fastANI,True,0,0_5572,0_5572
OK499971.fasta,0.005,greedy,fastANI,True,0,0_4584,0_4584
OK499973.fasta,0.005,greedy,fastANI,True,0,0_4280,0_4280
OK499974.fasta,0.005,greedy,fastANI,True,0,0_3565,0_3565
OK499975.fasta,0.005,greedy,fastANI,True,0,0_3576,0_3576
OK499978.fasta,0.005,greedy,fastANI,True,0,0_4549,0_4549
OK499980.fasta,0.005,greedy,fastANI,True,0,0_1091,0_1091
OK499981.fasta,0.005,greedy,fastANI,True,0,0_1086,0_1086
OK499982.fasta,0.005,greedy,fastANI,True,0,0_7322,0_7322
OK499984.fasta,0.005,greedy,fastANI,True,0,0_4230,0_4230
OK499985.fasta,0.005,greedy,fastANI,True,0,0_5235,0_5235
OK499986.fasta,0.005,greedy,fastANI,True,0,0_3571,0_3571
OK499988.fasta,0.005,greedy,fastANI,True,0,0_5290,0_5290
OK499989.fasta,0.005,greedy,fastANI,True,0,0_1048,0_1048
OK499993.fasta,0.005,greedy,fastANI,True,0,0_6274,0_6274
OK499995.fasta,0.005,greedy,fastANI,True,0,0_6008,0_6008
OK499996.fasta,0.005,greedy,fastANI,True,0,0_1142,0_1142
OK499997.fasta,0.005,greedy,fastANI,True,0,0_980,0_980
OK499998.fasta,0.005,greedy,fastANI,True,0,0_3574,0_3574
OK500000.fasta,0.005,greedy,fastANI,True,0,0_3529,0_3529
OK523998.fasta,0.005,greedy,fastANI,True,0,0_6778,0_6778
OK523999.fasta,0.005,greedy,fastANI,True,0,0_6807,0_6807
OK539620.fasta,0.005,greedy,fastANI,True,0,0_5383,0_5383
OK539824.fasta,0.005,greedy,fastANI,True,0,0_5737,0_5737
OK539825.fasta,0.005,greedy,fastANI,True,0,0_5910,0_5910
OK539826.fasta,0.005,greedy,fastANI,True,0,0_2241,0_2241
OK539832.fasta,0.005,greedy,fastANI,True,0,0_1255,0_1255
OK539833.fasta,0.005,greedy,fastANI,True,0,0_2390,0_2390
OK539913.fasta,0.005,greedy,fastANI,True,0,0_2300,0_2300
OK546191.fasta,0.005,greedy,fastANI,True,0,0_6379,0_6379
OK562429.fasta,0.005,greedy,fastANI,True,0,0_5173,0_5173
OK562670.fasta,0.005,greedy,fastANI,True,0,0_6129,0_6129
OK570184.fasta,0.005,greedy,fastANI,True,0,0_4804,0_4804
OK570185.fasta,0.005,greedy,fastANI,True,0,0_4857,0_4857
OK570186.fasta,0.005,greedy,fastANI,True,0,0_2685,0_2685
OK570374.fasta,0.005,greedy,fastANI,True,0,0_1624,0_1624
OK570375.fasta,0.005,greedy,fastANI,True,0,0_1958,0_1958
OK583892.fasta,0.005,greedy,fastANI,True,0,0_5546,0_5546
OK583893.fasta,0.005,greedy,fastANI,True,0,0_5513,0_5513
OK585158.fasta,0.005,greedy,fastANI,True,0,0_5895,0_5895
OK585159.fasta,0.005,greedy,fastANI,True,0,0_5778,0_5778
OK585160.fasta,0.005,greedy,fastANI,False,0,0_5778,0_5778
OK624832.fasta,0.005,greedy,fastANI,True,0,0_3163,0_3163
OK625527.fasta,0.005,greedy,fastANI,True,0,0_4879,0_4879
OK625546.fasta,0.005,greedy,fastANI,True,0,0_2626,0_2626
OK631811.fasta,0.005,greedy,fastANI,True,0,0_1121,0_1121
OK631813.fasta,0.005,greedy,fastANI,True,0,0_583,0_583
OK638201.fasta,0.005,greedy,fastANI,False,0,0_2269,0_2269
OK638202.fasta,0.005,greedy,fastANI,False,0,0_2269,0_2269
OK638203.fasta,0.005,greedy,fastANI,False,0,0_2272,0_2272
OK655936.fasta,0.005,greedy,fastANI,True,0,0_4135,0_4135
OK663600.fasta,0.005,greedy,fastANI,True,0,0_6995,0_6995
OK665488.fasta,0.005,greedy,fastANI,True,0,0_2767,0_2767
OK665835.fasta,0.005,greedy,fastANI,False,0,0_2031,0_2031
OK665841.fasta,0.005,greedy,fastANI,True,0,0_7839,0_7839
OK665842.fasta,0.005,greedy,fastANI,True,0,0_3458,0_3458
OK905446.fasta,0.005,greedy,fastANI,True,0,0_248,0_248
OK913679.fasta,0.005,greedy,fastANI,True,0,0_5921,0_5921
OK913680.fasta,0.005,greedy,fastANI,True,0,0_5883,0_5883
OL310488.fasta,0.005,greedy,fastANI,True,0,0_857,0_857
OL314400.fasta,0.005,greedy,fastANI,True,0,0_2663,0_2663
OL343755.fasta,0.005,greedy,fastANI,True,0,0_2269,0_2269
OL348188.fasta,0.005,greedy,fastANI,True,0,0_7605,0_7605
OL362041.fasta,0.005,greedy,fastANI,True,0,0_718,0_718
OL362268.fasta,0.005,greedy,fastANI,True,0,0_2959,0_2959
OL362269.fasta,0.005,greedy,fastANI,False,0,0_2959,0_2959
OL362270.fasta,0.005,greedy,fastANI,True,0,0_5708,0_5708
OL362271.fasta,0.005,greedy,fastANI,True,0,0_4837,0_4837
OL362272.fasta,0.005,greedy,fastANI,True,0,0_5253,0_5253
OL362273.fasta,0.005,greedy,fastANI,True,0,0_5328,0_5328
OL362274.fasta,0.005,greedy,fastANI,True,0,0_4601,0_4601
OL362275.fasta,0.005,greedy,fastANI,True,0,0_7257,0_7257
OL362276.fasta,0.005,greedy,fastANI,True,0,0_7098,0_7098
OL362277.fasta,0.005,greedy,fastANI,True,0,0_4776,0_4776
OL362278.fasta,0.005,greedy,fastANI,True,0,0_5335,0_5335
OL362279.fasta,0.005,greedy,fastANI,True,0,0_6057,0_6057
OL362281.fasta,0.005,greedy,fastANI,True,0,0_7250,0_7250
OL362282.fasta,0.005,greedy,fastANI,True,0,0_7405,0_7405
OL362283.fasta,0.005,greedy,fastANI,False,0,0_7405,0_7405
OL396571.fasta,0.005,greedy,fastANI,True,0,0_5188,0_5188
OL409034.fasta,0.005,greedy,fastANI,True,0,0_6594,0_6594
OL412002.fasta,0.005,greedy,fastANI,True,0,0_4999,0_4999
OL416096.fasta,0.005,greedy,fastANI,True,0,0_6298,0_6298
OL436139.fasta,0.005,greedy,fastANI,True,0,0_6040,0_6040
OL441337.fasta,0.005,greedy,fastANI,True,0,0_4859,0_4859
OL451225.fasta,0.005,greedy,fastANI,True,0,0_631,0_631
OL451946.fasta,0.005,greedy,fastANI,True,0,0_1751,0_1751
OL473897.fasta,0.005,greedy,fastANI,False,0,0_2269,0_2269
OL474125.fasta,0.005,greedy,fastANI,True,0,0_5255,0_5255
OL474141.fasta,0.005,greedy,fastANI,True,0,0_2447,0_2447
OL502173.fasta,0.005,greedy,fastANI,True,0,0_1953,0_1953
OL505078.fasta,0.005,greedy,fastANI,True,0,0_1397,0_1397
OL512804.fasta,0.005,greedy,fastANI,True,0,0_5421,0_5421
OL512807.fasta,0.005,greedy,fastANI,True,0,0_8231,0_8231
OL519842.fasta,0.005,greedy,fastANI,False,0,0_2747,0_2747
OL519843.fasta,0.005,greedy,fastANI,True,0,0_5963,0_5963
OL519844.fasta,0.005,greedy,fastANI,True,0,0_2774,0_2774
OL539438.fasta,0.005,greedy,fastANI,True,0,0_6461,0_6461
OL539439.fasta,0.005,greedy,fastANI,True,0,0_6460,0_6460
OL539440.fasta,0.005,greedy,fastANI,True,0,0_4661,0_4661
OL539441.fasta,0.005,greedy,fastANI,True,0,0_7313,0_7313
OL539442.fasta,0.005,greedy,fastANI,False,0,0_6192,0_6192
OL539443.fasta,0.005,greedy,fastANI,True,0,0_4158,0_4158
OL539444.fasta,0.005,greedy,fastANI,True,0,0_4217,0_4217
OL539445.fasta,0.005,greedy,fastANI,True,0,0_3988,0_3988
OL539446.fasta,0.005,greedy,fastANI,True,0,0_3998,0_3998
OL539447.fasta,0.005,greedy,fastANI,False,0,0_4517,0_4517
OL539448.fasta,0.005,greedy,fastANI,True,0,0_4386,0_4386
OL539450.fasta,0.005,greedy,fastANI,True,0,0_4396,0_4396
OL539451.fasta,0.005,greedy,fastANI,False,0,0_4517,0_4517
OL539452.fasta,0.005,greedy,fastANI,True,0,0_5972,0_5972
OL539453.fasta,0.005,greedy,fastANI,False,0,0_4517,0_4517
OL539454.fasta,0.005,greedy,fastANI,True,0,0_3437,0_3437
OL539455.fasta,0.005,greedy,fastANI,True,0,0_6192,0_6192
OL539456.fasta,0.005,greedy,fastANI,True,0,0_6299,0_6299
OL539457.fasta,0.005,greedy,fastANI,True,0,0_3973,0_3973
OL539458.fasta,0.005,greedy,fastANI,True,0,0_953,0_953
OL539459.fasta,0.005,greedy,fastANI,True,0,0_3945,0_3945
OL539460.fasta,0.005,greedy,fastANI,True,0,0_4371,0_4371
OL539461.fasta,0.005,greedy,fastANI,False,0,0_4230,0_4230
OL539462.fasta,0.005,greedy,fastANI,False,0,0_4217,0_4217
OL539464.fasta,0.005,greedy,fastANI,True,0,0_6275,0_6275
OL539465.fasta,0.005,greedy,fastANI,False,0,0_4217,0_4217
OL539466.fasta,0.005,greedy,fastANI,True,0,0_4166,0_4166
OL539467.fasta,0.005,greedy,fastANI,True,0,0_4517,0_4517
OL539468.fasta,0.005,greedy,fastANI,True,0,0_163,0_163
OL539469.fasta,0.005,greedy,fastANI,True,0,0_6972,0_6972
OL539470.fasta,0.005,greedy,fastANI,True,0,0_442,0_442
OL539471.fasta,0.005,greedy,fastANI,True,0,0_444,0_444
OL539472.fasta,0.005,greedy,fastANI,False,0,0_3940,0_3940
OL539727.fasta,0.005,greedy,fastANI,True,0,0_4887,0_4887
OL539729.fasta,0.005,greedy,fastANI,False,0,0_7029,0_7029
OL551674.fasta,0.005,greedy,fastANI,True,0,0_451,0_451
OL581611.fasta,0.005,greedy,fastANI,True,0,0_6956,0_6956
OL581612.fasta,0.005,greedy,fastANI,True,0,0_6689,0_6689
OL604152.fasta,0.005,greedy,fastANI,True,0,0_3669,0_3669
OL606627.fasta,0.005,greedy,fastANI,True,0,0_3533,0_3533
OL614104.fasta,0.005,greedy,fastANI,True,0,0_2432,0_2432
OL622073.fasta,0.005,greedy,fastANI,True,0,0_2272,0_2272
OL631257.fasta,0.005,greedy,fastANI,True,0,0_1647,0_1647
OL631478.fasta,0.005,greedy,fastANI,True,0,0_2322,0_2322
OL631479.fasta,0.005,greedy,fastANI,True,0,0_1580,0_1580
OL631480.fasta,0.005,greedy,fastANI,True,0,0_1137,0_1137
OL631481.fasta,0.005,greedy,fastANI,True,0,0_1426,0_1426
OL631482.fasta,0.005,greedy,fastANI,True,0,0_701,0_701
OL631483.fasta,0.005,greedy,fastANI,True,0,0_939,0_939
OL631484.fasta,0.005,greedy,fastANI,True,0,0_2167,0_2167
OL652658.fasta,0.005,greedy,fastANI,True,0,0_5469,0_5469
OL656106.fasta,0.005,greedy,fastANI,True,0,0_1463,0_1463
OL656107.fasta,0.005,greedy,fastANI,True,0,0_895,0_895
OL656108.fasta,0.005,greedy,fastANI,True,0,0_2401,0_2401
OL656110.fasta,0.005,greedy,fastANI,True,0,0_1357,0_1357
OL657226.fasta,0.005,greedy,fastANI,True,0,0_4565,0_4565
OL657227.fasta,0.005,greedy,fastANI,True,0,0_4684,0_4684
OL657228.fasta,0.005,greedy,fastANI,True,0,0_5913,0_5913
OL658619.fasta,0.005,greedy,fastANI,True,0,0_5307,0_5307
OL674249.fasta,0.005,greedy,fastANI,True,0,0_4243,0_4243
OL674541.fasta,0.005,greedy,fastANI,True,0,0_3187,0_3187
OL676770.fasta,0.005,greedy,fastANI,True,0,0_4412,0_4412
OL691920.fasta,0.005,greedy,fastANI,True,0,0_7124,0_7124
OL699877.fasta,0.005,greedy,fastANI,True,0,0_3505,0_3505
OL702938.fasta,0.005,greedy,fastANI,True,0,0_4276,0_4276
OL702939.fasta,0.005,greedy,fastANI,True,0,0_1162,0_1162
OL739525.fasta,0.005,greedy,fastANI,True,0,0_1390,0_1390
OL741059.fasta,0.005,greedy,fastANI,True,0,0_3974,0_3974
OL741431.fasta,0.005,greedy,fastANI,True,0,0_3589,0_3589
OL741432.fasta,0.005,greedy,fastANI,True,0,0_856,0_856
OL743187.fasta,0.005,greedy,fastANI,True,0,0_5380,0_5380
OL744209.fasta,0.005,greedy,fastANI,True,0,0_7431,0_7431
OL744210.fasta,0.005,greedy,fastANI,True,0,0_4163,0_4163
OL744211.fasta,0.005,greedy,fastANI,False,0,0_1421,0_1421
OL744212.fasta,0.005,greedy,fastANI,True,0,0_7235,0_7235
OL744213.fasta,0.005,greedy,fastANI,True,0,0_4360,0_4360
OL744214.fasta,0.005,greedy,fastANI,False,0,0_1421,0_1421
OL744215.fasta,0.005,greedy,fastANI,True,0,0_4853,0_4853
OL744216.fasta,0.005,greedy,fastANI,False,0,0_1421,0_1421
OL744217.fasta,0.005,greedy,fastANI,True,0,0_7655,0_7655
OL744218.fasta,0.005,greedy,fastANI,True,0,0_4906,0_4906
OL744219.fasta,0.005,greedy,fastANI,True,0,0_1421,0_1421
OL744220.fasta,0.005,greedy,fastANI,False,0,0_1421,0_1421
OL754588.fasta,0.005,greedy,fastANI,True,0,0_3142,0_3142
OL754589.fasta,0.005,greedy,fastANI,True,0,0_5918,0_5918
OL762410.fasta,0.005,greedy,fastANI,True,0,0_7684,0_7684
OL763419.fasta,0.005,greedy,fastANI,True,0,0_3340,0_3340
OL763420.fasta,0.005,greedy,fastANI,True,0,0_1105,0_1105
OL770073.fasta,0.005,greedy,fastANI,True,0,0_892,0_892
OL770074.fasta,0.005,greedy,fastANI,True,0,0_918,0_918
OL770107.fasta,0.005,greedy,fastANI,True,0,0_588,0_588
OL770108.fasta,0.005,greedy,fastANI,True,0,0_4226,0_4226
OL770258.fasta,0.005,greedy,fastANI,True,0,0_1027,0_1027
OL770259.fasta,0.005,greedy,fastANI,True,0,0_947,0_947
OL770260.fasta,0.005,greedy,fastANI,True,0,0_1006,0_1006
OL770261.fasta,0.005,greedy,fastANI,True,0,0_1074,0_1074
OL770262.fasta,0.005,greedy,fastANI,True,0,0_803,0_803
OL770263.fasta,0.005,greedy,fastANI,True,0,0_6180,0_6180
OL770276.fasta,0.005,greedy,fastANI,True,0,0_5723,0_5723
OL770278.fasta,0.005,greedy,fastANI,True,0,0_5284,0_5284
OL770309.fasta,0.005,greedy,fastANI,True,0,0_603,0_603
OL770310.fasta,0.005,greedy,fastANI,True,0,0_1984,0_1984
OL770365.fasta,0.005,greedy,fastANI,True,0,0_3812,0_3812
OL773676.fasta,0.005,greedy,fastANI,False,0,0_7029,0_7029
OL773677.fasta,0.005,greedy,fastANI,False,0,0_7029,0_7029
OL774570.fasta,0.005,greedy,fastANI,True,0,0_3151,0_3151
OL780484.fasta,0.005,greedy,fastANI,True,0,0_632,0_632
OL799327.fasta,0.005,greedy,fastANI,True,0,0_2426,0_2426
OL799328.fasta,0.005,greedy,fastANI,True,0,0_6711,0_6711
OL800603.fasta,0.005,greedy,fastANI,True,0,0_7231,0_7231
OL800604.fasta,0.005,greedy,fastANI,True,0,0_1982,0_1982
OL800605.fasta,0.005,greedy,fastANI,True,0,0_7458,0_7458
OL800606.fasta,0.005,greedy,fastANI,True,0,0_2439,0_2439
OL800706.fasta,0.005,greedy,fastANI,False,0,0_4226,0_4226
OL802210.fasta,0.005,greedy,fastANI,True,0,0_5853,0_5853
OL802211.fasta,0.005,greedy,fastANI,True,0,0_5710,0_5710
OL825705.fasta,0.005,greedy,fastANI,True,0,0_2438,0_2438
OL828290.fasta,0.005,greedy,fastANI,True,0,0_559,0_559
OL828291.fasta,0.005,greedy,fastANI,True,0,0_529,0_529
OL840900.fasta,0.005,greedy,fastANI,True,0,0_1123,0_1123
OL840901.fasta,0.005,greedy,fastANI,True,0,0_3321,0_3321
OL849997.fasta,0.005,greedy,fastANI,True,0,0_561,0_561
OL856139.fasta,0.005,greedy,fastANI,True,0,0_6708,0_6708
OL865411.fasta,0.005,greedy,fastANI,True,0,0_4294,0_4294
OL870316.fasta,0.005,greedy,fastANI,True,0,0_1010,0_1010
OL870317.fasta,0.005,greedy,fastANI,True,0,0_726,0_726
OL870318.fasta,0.005,greedy,fastANI,True,0,0_668,0_668
OL870319.fasta,0.005,greedy,fastANI,True,0,0_1049,0_1049
OL944021.fasta,0.005,greedy,fastANI,True,0,0_5994,0_5994
OL944022.fasta,0.005,greedy,fastANI,True,0,0_5339,0_5339
OL944023.fasta,0.005,greedy,fastANI,True,0,0_6277,0_6277
OL944604.fasta,0.005,greedy,fastANI,True,0,0_4471,0_4471
OL955261.fasta,0.005,greedy,fastANI,True,0,0_1415,0_1415
OL956808.fasta,0.005,greedy,fastANI,True,0,0_1028,0_1028
OL959999.fasta,0.005,greedy,fastANI,False,0,0_6278,0_6278
OL960029.fasta,0.005,greedy,fastANI,True,0,0_4592,0_4592
OL960030.fasta,0.005,greedy,fastANI,True,0,0_2053,0_2053
OL960573.fasta,0.005,greedy,fastANI,True,0,0_3298,0_3298
OL960574.fasta,0.005,greedy,fastANI,True,0,0_3791,0_3791
OL960575.fasta,0.005,greedy,fastANI,True,0,0_3457,0_3457
OL960576.fasta,0.005,greedy,fastANI,False,0,0_688,0_688
OL960577.fasta,0.005,greedy,fastANI,True,0,0_688,0_688
OL960578.fasta,0.005,greedy,fastANI,True,0,0_4399,0_4399
OL960579.fasta,0.005,greedy,fastANI,True,0,0_4101,0_4101
OL960580.fasta,0.005,greedy,fastANI,True,0,0_913,0_913
OL960581.fasta,0.005,greedy,fastANI,True,0,0_1014,0_1014
OL960582.fasta,0.005,greedy,fastANI,True,0,0_4062,0_4062
OL964734.fasta,0.005,greedy,fastANI,False,0,0_4858,0_4858
OL964735.fasta,0.005,greedy,fastANI,False,0,0_743,0_743
OL964736.fasta,0.005,greedy,fastANI,True,0,0_1646,0_1646
OL964737.fasta,0.005,greedy,fastANI,True,0,0_1530,0_1530
OL964738.fasta,0.005,greedy,fastANI,False,0,0_1352,0_1352
OL964739.fasta,0.005,greedy,fastANI,False,0,0_6730,0_6730
OL964740.fasta,0.005,greedy,fastANI,True,0,0_7430,0_7430
OL964741.fasta,0.005,greedy,fastANI,False,0,0_7414,0_7414
OL964742.fasta,0.005,greedy,fastANI,False,0,0_4858,0_4858
OL964743.fasta,0.005,greedy,fastANI,False,0,0_4858,0_4858
OL964744.fasta,0.005,greedy,fastANI,True,0,0_6252,0_6252
OL964745.fasta,0.005,greedy,fastANI,True,0,0_1193,0_1193
OL964746.fasta,0.005,greedy,fastANI,True,0,0_1722,0_1722
OL964747.fasta,0.005,greedy,fastANI,True,0,0_1743,0_1743
OL964748.fasta,0.005,greedy,fastANI,False,0,0_7414,0_7414
OL964749.fasta,0.005,greedy,fastANI,False,0,0_7414,0_7414
OL964750.fasta,0.005,greedy,fastANI,False,0,0_7414,0_7414
OL964751.fasta,0.005,greedy,fastANI,False,0,0_4858,0_4858
OL964752.fasta,0.005,greedy,fastANI,False,0,0_4858,0_4858
OL964753.fasta,0.005,greedy,fastANI,False,0,0_1722,0_1722
OL964754.fasta,0.005,greedy,fastANI,True,0,0_3319,0_3319
OL964755.fasta,0.005,greedy,fastANI,True,0,0_6649,0_6649
OL964756.fasta,0.005,greedy,fastANI,True,0,0_322,0_322
OL964948.fasta,0.005,greedy,fastANI,True,0,0_6327,0_6327
OL976437.fasta,0.005,greedy,fastANI,True,0,0_5678,0_5678
OL979478.fasta,0.005,greedy,fastANI,True,0,0_6845,0_6845
OL979479.fasta,0.005,greedy,fastANI,True,0,0_6142,0_6142
OL989991.fasta,0.005,greedy,fastANI,True,0,0_542,0_542
OM022251.fasta,0.005,greedy,fastANI,True,0,0_7376,0_7376
OM025231.fasta,0.005,greedy,fastANI,False,0,0_3505,0_3505
OM032871.fasta,0.005,greedy,fastANI,True,0,0_5043,0_5043
OM033133.fasta,0.005,greedy,fastANI,True,0,0_4458,0_4458
OM033134.fasta,0.005,greedy,fastANI,False,0,0_1812,0_1812
OM033135.fasta,0.005,greedy,fastANI,True,0,0_1812,0_1812
OM033136.fasta,0.005,greedy,fastANI,True,0,0_1747,0_1747
OM046621.fasta,0.005,greedy,fastANI,False,0,0_5512,0_5512
OM046622.fasta,0.005,greedy,fastANI,True,0,0_5124,0_5124
OM046623.fasta,0.005,greedy,fastANI,False,0,0_5124,0_5124
OM046624.fasta,0.005,greedy,fastANI,True,0,0_7682,0_7682
OM046625.fasta,0.005,greedy,fastANI,True,0,0_5512,0_5512
OM046626.fasta,0.005,greedy,fastANI,True,0,0_7938,0_7938
OM046627.fasta,0.005,greedy,fastANI,True,0,0_7825,0_7825
OM046628.fasta,0.005,greedy,fastANI,True,0,0_7921,0_7921
OM046629.fasta,0.005,greedy,fastANI,True,0,0_5184,0_5184
OM049504.fasta,0.005,greedy,fastANI,True,0,0_3705,0_3705
OM055665.fasta,0.005,greedy,fastANI,True,0,0_8281,0_8281
OM065837.fasta,0.005,greedy,fastANI,True,0,0_4000,0_4000
OM065838.fasta,0.005,greedy,fastANI,True,0,0_4659,0_4659
OM065839.fasta,0.005,greedy,fastANI,True,0,0_4086,0_4086
