Phage_ID	Length	GC_content	Taxonomy	Completeness	Host	Lifestyle	Cluster	Subcluster
Shkoporov_2018_SRR6128103_NODE_517_length_6425_cov_12.092308	6425	43.92217898832685		Not-determined	Roseburia intestinalis	virulent	cluster_9435	subcluster_11716
Shkoporov_2018_SRR6128103_NODE_519_length_6416_cov_6.583870	6416	39.86907730673317		Not-determined	Bacillus cereus	virulent	cluster_39459	subcluster_49577
Shkoporov_2018_SRR6128103_NODE_523_length_6396_cov_23.202807	6396	28.377110694183862	Caudovirales	Not-determined	CAG-302	virulent	cluster_27759	subcluster_34882
Shkoporov_2018_SRR6128103_NODE_560_length_6185_cov_7.318271	6185	40.01616814874696		Not-determined	Bacillus subtilis	virulent	cluster_266676	subcluster_334726
Shkoporov_2018_SRR6128103_NODE_568_length_6145_cov_9.002299	6145	42.45728234336859	Caudovirales	Low-quality	Dorea formicigenerans	virulent	cluster_257843	subcluster_323640
Shkoporov_2018_SRR6128103_NODE_572_length_6130_cov_5.804609	6130	39.24959216965742		Not-determined	Ruminococcus faecis	virulent	cluster_27938	subcluster_35074
Shkoporov_2018_SRR6128103_NODE_590_length_6054_cov_5.768295	6054	42.08787578460522		Not-determined	Staphylococcaceae	virulent	cluster_33807	subcluster_42449
Shkoporov_2018_SRR6128103_NODE_606_length_5957_cov_5.668926	5957	43.00822561692127	NCLDV	Low-quality	Marinomonas mediterranea	virulent	cluster_3544	subcluster_4436
Shkoporov_2018_SRR6128103_NODE_608_length_5953_cov_4.834690	5953	39.52628926591634		Not-determined	Bacillus cereus	virulent	cluster_275047	subcluster_345392
Shkoporov_2018_SRR6128103_NODE_612_length_5930_cov_10.323404	5930	39.57841483979764		Not-determined	Marinomonas mediterranea	virulent	cluster_249601	subcluster_313571
Shkoporov_2018_SRR6128103_NODE_61_length_22700_cov_13.616207	22700	40.74449339207049	Caudovirales	Low-quality	Bacteroides dorei	virulent	cluster_150703	subcluster_189881
Shkoporov_2018_SRR6128103_NODE_624_length_5896_cov_8.407807	5896	39.263907734056986		Not-determined	Bacillus cereus	virulent	cluster_250757	subcluster_315120
Shkoporov_2018_SRR6128103_NODE_636_length_5841_cov_4.240408	5841	46.5331278890601		Not-determined	Salmonella enterica	virulent	cluster_233322	subcluster_293655
Shkoporov_2018_SRR6128103_NODE_638_length_5837_cov_7.721031	5837	33.54462909028611	Caudovirales	Not-determined	CAG-313	virulent	cluster_230894	subcluster_290616
Shkoporov_2018_SRR6128103_NODE_639_length_5836_cov_26.253243	5836	39.44482522275531		Not-determined	Lawsonia intracellularis	virulent	cluster_84850	subcluster_106789
Shkoporov_2018_SRR6128103_NODE_659_length_5724_cov_7.617569	5724	40.00698812019567		Not-determined	Ruminococcus faecis	virulent	cluster_231165	subcluster_290928
Shkoporov_2018_SRR6128103_NODE_663_length_5713_cov_5.218967	5713	47.12060213548048		Not-determined	Escherichia coli	virulent	cluster_213448	subcluster_268732
Shkoporov_2018_SRR6128103_NODE_673_length_5670_cov_10.494924	5670	40.17636684303351		Not-determined	Escherichia coli	virulent	cluster_207649	subcluster_261322
Shkoporov_2018_SRR6128103_NODE_677_length_5663_cov_8.556705	5663	40.43793042556948		Not-determined	Bacillus cereus	virulent	cluster_248641	subcluster_312318
Shkoporov_2018_SRR6128103_NODE_713_length_5535_cov_11.458577	5535	39.6386630532972		Not-determined	Bacillus cereus	virulent	cluster_89772	subcluster_113167
Shkoporov_2018_SRR6128103_NODE_718_length_5507_cov_11.296588	5507	40.47575812602143		Not-determined	Prevotella copri	virulent	cluster_69637	subcluster_87906
Shkoporov_2018_SRR6128103_NODE_745_length_5404_cov_37.731165	5404	27.942264988897115	Caudovirales	Low-quality	Lachnospira eligens	virulent	cluster_100006	subcluster_126049
Shkoporov_2018_SRR6128103_NODE_765_length_5363_cov_14.074416	5363	30.24426626887936	Caudovirales	Low-quality	CAG-611	virulent	cluster_53042	subcluster_66787
Shkoporov_2018_SRR6128103_NODE_768_length_5347_cov_10.956727	5347	37.27323732934356		Not-determined	Bacteroides thetaiotaomicron	virulent	cluster_160675	subcluster_202236
Shkoporov_2018_SRR6128103_NODE_787_length_5296_cov_10.826178	5296	39.18051359516616		Not-determined	Prevotella copri	virulent	cluster_89857	subcluster_113258
Shkoporov_2018_SRR6128103_NODE_808_length_5235_cov_7.149807	5235	38.83476599808978		Not-determined	Bacillus cereus	virulent	cluster_236845	subcluster_297869
Shkoporov_2018_SRR6128103_NODE_812_length_5213_cov_7.124661	5213	40.28390562056398		Not-determined	Anaerostipes hadrus	virulent	cluster_28215	subcluster_35505
Shkoporov_2018_SRR6128103_NODE_817_length_5195_cov_10.881518	5195	31.7228103946102		Not-determined	Staphylococcus aureus	virulent	cluster_265826	subcluster_333711
Shkoporov_2018_SRR6128103_NODE_82_length_18647_cov_19.731497	18647	49.562932375181	Caudovirales	Low-quality	Blautia wexlerae	virulent	cluster_142409	subcluster_179349
Shkoporov_2018_SRR6128103_NODE_861_length_5072_cov_7.373729	5072	41.54179810725552	NCLDV	Not-determined	Klebsiella pneumoniae	virulent	cluster_227088	subcluster_285746
Shkoporov_2018_SRR6128103_NODE_865_length_5051_cov_4.661729	5051	39.53672540091071		Not-determined	Bacillus cereus	virulent	cluster_126251	subcluster_158967
Shkoporov_2018_SRR6128103_NODE_950_length_4781_cov_10.815489	4781	40.22171093913407	Microviridae	Complete	Bacillus safensis	virulent	cluster_15070	subcluster_18735
Shkoporov_2018_SRR6128103_NODE_974_length_4717_cov_20.430502	4717	42.27263090947636	Microviridae	Complete	Lawsonia intracellularis	virulent	cluster_9436	subcluster_11717
Shkoporov_2018_SRR6128104_NODE_113_length_9017_cov_13.264561	9017	30.841743373627597	Caudovirales	Not-determined	CAG-302	temperate	cluster_39460	subcluster_49578
Shkoporov_2018_SRR6128104_NODE_120_length_8615_cov_28.411332	8615	27.951247823563552		Not-determined	CAG-302	virulent	cluster_27760	subcluster_34883
Shkoporov_2018_SRR6128104_NODE_15_length_42693_cov_47.477133	42693	35.81617595390345	Caudovirales	Medium-quality	Bacillus cereus	temperate	cluster_77586	subcluster_97618
Shkoporov_2018_SRR6128104_NODE_20_length_39837_cov_40.240662	39837	59.88904787007053	Caudovirales	Complete	Ruminococcaceae	temperate	cluster_257844	subcluster_323641
Shkoporov_2018_SRR6128104_NODE_212_length_5298_cov_5.595270	5298	38.39184597961495	Caudovirales	Low-quality	Listeria monocytogenes	virulent	cluster_27939	subcluster_35075
Shkoporov_2018_SRR6128104_NODE_23_length_37968_cov_126.201488	37968	41.98798988621997	Caudovirales	High-quality	Blautia hydrogenotrophica	temperate	cluster_33808	subcluster_42450
Shkoporov_2018_SRR6128104_NODE_28_length_34482_cov_27.537805	34482	44.34487558726292	Caudovirales	Medium-quality	Eubacteriaceae	virulent	cluster_3545	subcluster_4437
Shkoporov_2018_SRR6128104_NODE_31_length_33314_cov_31.338555	33314	38.7884973284505	Caudovirales	High-quality	Bacteroides ovatus	virulent	cluster_275048	subcluster_345393
Shkoporov_2018_SRR6128104_NODE_3_length_101437_cov_127.221509	101437	37.26549483916125	Caudovirales	Complete	Alistipes shahii	virulent	cluster_249602	subcluster_313572
Shkoporov_2018_SRR6128104_NODE_41_length_22451_cov_12.501831	22451	43.68625005567681	Caudovirales	Medium-quality	Enterobacter cloacae	temperate	cluster_150704	subcluster_189882
Shkoporov_2018_SRR6128104_NODE_44_length_21155_cov_20.156540	21155	38.05246986528008	Caudovirales	Low-quality	Ruthenibacterium lactatiformans	virulent	cluster_250758	subcluster_315121
Shkoporov_2018_SRR6128104_NODE_50_length_19211_cov_11.987941	19211	46.8117224506793	Caudovirales	Medium-quality	Ruminococcaceae	virulent	cluster_233323	subcluster_293656
Shkoporov_2018_SRR6128104_NODE_55_length_17279_cov_44.365188	17279	39.04161120435211		High-quality	Clostridium citroniae	virulent	cluster_241032	subcluster_302974
Shkoporov_2018_SRR6128104_NODE_60_length_15469_cov_11.174646	15469	42.54961535975176	Caudovirales	Low-quality	Lawsonia intracellularis	virulent	cluster_84851	subcluster_106790
Shkoporov_2019_SRR9161485_NODE_122_length_4770_cov_114.248780	4770	43.58490566037736	Microviridae	Complete	Roseburia intestinalis	virulent	cluster_231166	subcluster_290929
Shkoporov_2019_SRR9161485_NODE_21_length_38213_cov_27.989910	38213	44.03213566063905	Caudovirales	Complete	CAG-239	temperate	cluster_40689	subcluster_51137
Shkoporov_2019_SRR9161485_NODE_31_length_15787_cov_36.590008	15787	25.52733261544309	Caudovirales	Medium-quality	Enterococcus faecalis	virulent	cluster_207650	subcluster_261323
Shkoporov_2019_SRR9161485_NODE_6_length_136894_cov_73.830348	136894	35.152745920201035	Caudovirales	High-quality	Bacteroidaceae	virulent	cluster_248642	subcluster_312319
Shkoporov_2019_SRR9161485_NODE_83_length_6029_cov_91.609977	6029	46.69099353126555	Microviridae	Complete	Serratia marcescens	virulent	cluster_89773	subcluster_113168
Shkoporov_2019_SRR9161485_NODE_92_length_5807_cov_19.789986	5807	41.26054761494748	Microviridae	Complete	Lawsonia intracellularis	virulent	cluster_10267	subcluster_12735
Shkoporov_2019_SRR9161486_NODE_10_length_86431_cov_23.691211	86431	32.99973389177494	Caudovirales	Medium-quality	Erysipelatoclostridium ramosum	virulent	cluster_100007	subcluster_126050
Shkoporov_2019_SRR9161486_NODE_180_length_6703_cov_3.528430	6703	40.83246307623452	Caudovirales	Low-quality	Escherichia coli	virulent	cluster_53043	subcluster_66788
Shkoporov_2019_SRR9161486_NODE_183_length_6505_cov_22.843256	6505	32.34435049961568	Caudovirales	Low-quality	Lactococcus lactis	temperate	cluster_160676	subcluster_202237
Shkoporov_2019_SRR9161486_NODE_222_length_5193_cov_4.918451	5193	25.534373194685152		Not-determined	CAG-302	virulent	cluster_89858	subcluster_113259
Shkoporov_2019_SRR9161486_NODE_33_length_38964_cov_6.230230	38964	31.90124217226157	Caudovirales	High-quality	Streptococcus agalactiae	virulent	cluster_236846	subcluster_297870
Shkoporov_2019_SRR9161486_NODE_66_length_18728_cov_6.571038	18728	44.78855190089705	Caudovirales	Low-quality	Bacteroidaceae	virulent	cluster_28216	subcluster_35506
Shkoporov_2019_SRR9161486_NODE_81_length_16562_cov_25.085115	16562	34.917280521676126	Caudovirales	Medium-quality	Lactococcus lactis	virulent	cluster_16003	subcluster_20070
Shkoporov_2019_SRR9161487_NODE_124_length_23760_cov_7.360219	23760	39.25084175084175	Caudovirales	Low-quality	Lawsonia intracellularis	virulent	cluster_142410	subcluster_179350
Shkoporov_2019_SRR9161487_NODE_138_length_22060_cov_6.050579	22060	37.27561196736174	Caudovirales	Low-quality	Blautia wexlerae	virulent	cluster_227089	subcluster_285747
Shkoporov_2019_SRR9161487_NODE_14_length_123597_cov_17.487057	123597	33.23300727363932	Caudovirales	High-quality	Ruminococcaceae	temperate	cluster_126252	subcluster_158968
Shkoporov_2019_SRR9161487_NODE_155_length_20556_cov_5.543681	20556	49.16326133489006	NCLDV	Low-quality	Lawsonia intracellularis	virulent	cluster_15071	subcluster_18736
Shkoporov_2019_SRR9161487_NODE_218_length_15774_cov_7.168140	15774	27.69113731456828	Caudovirales	Not-determined	Lawsonia intracellularis	virulent	cluster_9437	subcluster_11719
Shkoporov_2019_SRR9161487_NODE_288_length_12285_cov_5.349877	12285	48.71794871794872		Not-determined	UBA932	virulent	cluster_39461	subcluster_49579
Shkoporov_2019_SRR9161487_NODE_310_length_11343_cov_5.145730	11343	28.99585647535925	Caudovirales	Low-quality	Enterococcus faecalis	virulent	cluster_27761	subcluster_34884
Shkoporov_2019_SRR9161487_NODE_387_length_9182_cov_5.553303	9182	47.05946416902636		Not-determined	UBA932	virulent	cluster_266677	subcluster_334727
Shkoporov_2019_SRR9161487_NODE_38_length_58151_cov_24.210686	58151	39.550480645216766	Caudovirales	Complete	Lachnospiraceae	temperate	cluster_257845	subcluster_323642
Shkoporov_2019_SRR9161487_NODE_402_length_8581_cov_5.132653	8581	47.302179233189605		Not-determined	UBA932	virulent	cluster_27940	subcluster_35076
Shkoporov_2019_SRR9161487_NODE_436_length_7761_cov_2.658188	7761	30.498647081561653		Not-determined	Staphylococcus aureus	virulent	cluster_33809	subcluster_42451
Shkoporov_2019_SRR9161487_NODE_43_length_55746_cov_13.740748	55746	35.71736088687978	Caudovirales	Complete	Lachnospiraceae	temperate	cluster_3546	subcluster_4438
Shkoporov_2019_SRR9161487_NODE_441_length_7674_cov_8.038194	7674	27.586656241855614		Not-determined	Listeria monocytogenes	virulent	cluster_275049	subcluster_345394
Shkoporov_2019_SRR9161487_NODE_444_length_7610_cov_4.797750	7610	41.73455978975033	Caudovirales	Not-determined	Blautia wexlerae	virulent	cluster_249603	subcluster_313573
Shkoporov_2019_SRR9161487_NODE_447_length_7554_cov_4.436725	7554	27.13794016415144	Caudovirales	Not-determined	Lawsonia intracellularis	virulent	cluster_150705	subcluster_189883
Shkoporov_2019_SRR9161487_NODE_498_length_6738_cov_4.862487	6738	29.890175126150197	NCLDV	Not-determined	CAG-611	virulent	cluster_250759	subcluster_315122
Shkoporov_2019_SRR9161487_NODE_521_length_6426_cov_3.850730	6426	29.98755057578587	Caudovirales	Not-determined	CAG-611	virulent	cluster_233324	subcluster_293658
Shkoporov_2019_SRR9161487_NODE_525_length_6397_cov_86.994324	6397	36.98608722838831	Microviridae	High-quality	Bacteroidaceae	virulent	cluster_230895	subcluster_290617
Shkoporov_2019_SRR9161487_NODE_531_length_6304_cov_3.770203	6304	32.75697969543147	Caudovirales	Low-quality	Clostridioides difficile	virulent	cluster_84852	subcluster_106791
Shkoporov_2019_SRR9161487_NODE_540_length_6159_cov_7.340105	6159	29.501542458191267		Not-determined	Bacillus cereus	virulent	cluster_231167	subcluster_290930
Shkoporov_2019_SRR9161487_NODE_544_length_6086_cov_8.611341	6086	27.94939204732172	Caudovirales	Not-determined	CAG-302	virulent	cluster_213449	subcluster_268733
Shkoporov_2019_SRR9161487_NODE_550_length_6026_cov_3.575113	6026	29.820776634583478	Caudovirales	Not-determined	CAG-611	virulent	cluster_207651	subcluster_261324
Shkoporov_2019_SRR9161487_NODE_554_length_5999_cov_5.962315	5999	28.221370228371395	Caudovirales	Not-determined	CAG-611	virulent	cluster_248643	subcluster_312320
Shkoporov_2019_SRR9161487_NODE_561_length_5947_cov_5.472845	5947	43.23188162098537	Microviridae	Complete	Leptospira alexanderi	virulent	cluster_89774	subcluster_113169
Shkoporov_2019_SRR9161487_NODE_586_length_5607_cov_7.741174	5607	42.30426252898163	Microviridae	High-quality	Enterococcus faecalis	virulent	cluster_277369	subcluster_348470
Shkoporov_2019_SRR9161487_NODE_58_length_42517_cov_26.261740	42517	53.277512524402006	Caudovirales	Complete	Ruminococcaceae	virulent	cluster_100008	subcluster_126051
Shkoporov_2019_SRR9161487_NODE_60_length_42206_cov_498.808593	42206	36.59669241340094	Caudovirales	Complete	Listeriaceae	temperate	cluster_53044	subcluster_66789
Shkoporov_2019_SRR9161487_NODE_615_length_5316_cov_4.970538	5316	47.85553047404064		Not-determined	UBA932	virulent	cluster_160677	subcluster_202238
Shkoporov_2019_SRR9161487_NODE_616_length_5304_cov_4.392837	5304	52.4132730015083	Caudovirales	Low-quality	Alistipes shahii	virulent	cluster_89859	subcluster_113260
Shkoporov_2019_SRR9161487_NODE_636_length_5080_cov_5.468458	5080	50.23622047244094		Not-determined	UBA932	virulent	cluster_236847	subcluster_297871
Shkoporov_2019_SRR9161487_NODE_65_length_40054_cov_10.739543	40054	40.22070205222949	Caudovirales	Low-quality	Ruminococcus faecis	virulent	cluster_28217	subcluster_35507
Shkoporov_2019_SRR9161487_NODE_71_length_37909_cov_8.167406	37909	48.95671212640798	Caudovirales	Medium-quality	Rikenellaceae	virulent	cluster_16004	subcluster_20071
Shkoporov_2019_SRR9161487_NODE_74_length_37164_cov_9.810612	37164	35.588203637929176	Caudovirales	High-quality	Enterobacteriaceae	temperate	cluster_142411	subcluster_179351
Shkoporov_2019_SRR9161488_NODE_11_length_83478_cov_16.964314	83478	39.34928963319677	Caudovirales	High-quality	Ruminococcus bicirculans	virulent	cluster_227090	subcluster_285748
Shkoporov_2019_SRR9161488_NODE_13_length_77910_cov_39.122998	77910	40.36709023231934	Caudovirales	High-quality	Ruminococcus bromii	virulent	cluster_126253	subcluster_158969
Shkoporov_2019_SRR9161488_NODE_185_length_6690_cov_5.642954	6690	26.15844544095665		Not-determined	CAG-302	virulent	cluster_15072	subcluster_18737
Shkoporov_2019_SRR9161488_NODE_251_length_5064_cov_17.442204	5064	43.44391785150079	Inoviridae	Not-determined	Roseburia intestinalis	virulent	cluster_9438	subcluster_11720
Shkoporov_2019_SRR9161488_NODE_274_length_4568_cov_5.401728	4568	45.44658493870403	Microviridae	Complete	Fusicatenibacter saccharivorans	virulent	cluster_39462	subcluster_49580
Shkoporov_2019_SRR9161488_NODE_4_length_100260_cov_1478.377396	100260	33.11190903650509	Caudovirales	High-quality	Bacteroides uniformis	virulent	cluster_27762	subcluster_34885
Shkoporov_2019_SRR9161488_NODE_82_length_13828_cov_6.564292	13828	38.59560312409604	Caudovirales	Low-quality	Bacteroidaceae	virulent	cluster_266678	subcluster_334728
Shkoporov_2019_SRR9161488_NODE_96_length_11441_cov_93.548217	11441	44.21816274801154	Microviridae	High-quality	Lawsonia intracellularis	virulent	cluster_257846	subcluster_323643
Shkoporov_2019_SRR9161489_NODE_60_length_8960_cov_4.620101	8960	48.33705357142858		Not-determined	Bacteroidaceae	virulent	cluster_27941	subcluster_35077
Shkoporov_2019_SRR9161489_NODE_6_length_36162_cov_27.138782	36162	65.08489574691664	Caudovirales	Complete	Collinsella intestinalis	temperate	cluster_33810	subcluster_42452
Shkoporov_2019_SRR9161489_NODE_9_length_20629_cov_5.681929	20629	56.36240244316254	Caudovirales	Low-quality	Burkholderiaceae	temperate	cluster_3547	subcluster_4439
Shkoporov_2019_SRR9161490_NODE_139_length_6592_cov_12.223191	6592	37.04490291262136	Microviridae	Complete	Enterococcus faecalis	virulent	cluster_221480	subcluster_279073
Shkoporov_2019_SRR9161490_NODE_161_length_6140_cov_4.102876	6140	28.648208469055376	Caudovirales	Not-determined	CAG-508	virulent	cluster_249604	subcluster_313574
Shkoporov_2019_SRR9161490_NODE_166_length_6021_cov_3.859537	6021	37.053645573824944	Caudovirales	Low-quality	Ruminiclostridium siraeum	virulent	cluster_150706	subcluster_189884
Shkoporov_2019_SRR9161490_NODE_169_length_5952_cov_3.050025	5952	31.434811827956988	Caudovirales	Not-determined	Clostridioides difficile	virulent	cluster_250760	subcluster_315123
Shkoporov_2019_SRR9161490_NODE_178_length_5607_cov_344.240994	5607	59.40788300338862	Inoviridae	High-quality	Coriobacteriaceae	temperate	cluster_233325	subcluster_293659
Shkoporov_2019_SRR9161490_NODE_45_length_19835_cov_8.572548	19835	29.30678094277792	Caudovirales	Low-quality	Paeniclostridium sordellii	temperate	cluster_230896	subcluster_290619
Shkoporov_2019_SRR9161490_NODE_49_length_19327_cov_20.970735	19327	32.02773322295235	Caudovirales	Medium-quality	Erysipelotrichaceae	virulent	cluster_84853	subcluster_106792
Shkoporov_2019_SRR9161490_NODE_61_length_15793_cov_98.314462	15793	34.99651744443741		Medium-quality	Lachnospiraceae	virulent	cluster_172866	subcluster_218321
Shkoporov_2019_SRR9161491_NODE_124_length_10726_cov_116.529754	10726	31.969047175088573	Caudovirales	Low-quality	Listeria monocytogenes	temperate	cluster_231168	subcluster_290931
Shkoporov_2019_SRR9161491_NODE_167_length_7424_cov_2.992943	7424	43.77693965517241	Caudovirales	Not-determined	Clostridioides difficile	virulent	cluster_213450	subcluster_268734
Shkoporov_2019_SRR9161491_NODE_193_length_6425_cov_4.136578	6425	26.36575875486381	Caudovirales	Not-determined	Alistipes shahii	virulent	cluster_207652	subcluster_261325
Shkoporov_2019_SRR9161491_NODE_214_length_5882_cov_6.639437	5882	31.9279156749405	CressDNAParvo	Not-determined	Enterococcus faecalis	virulent	cluster_248644	subcluster_312321
Shkoporov_2019_SRR9161491_NODE_221_length_5719_cov_3.078743	5719	30.512327329952782	Caudovirales	Low-quality	CAG-302	virulent	cluster_89775	subcluster_113170
Shkoporov_2019_SRR9161491_NODE_228_length_5562_cov_17.754676	5562	44.03092412801151		Not-determined	Prevotella copri	virulent	cluster_69638	subcluster_87907
Shkoporov_2019_SRR9161491_NODE_47_length_29579_cov_26.397914	29579	31.282328679130465	Caudovirales	Complete	Intestinibacter bartlettii	virulent	cluster_100009	subcluster_126052
Shkoporov_2019_SRR9161491_NODE_91_length_15288_cov_12.015361	15288	37.89900575614861		Medium-quality	Dorea formicigenerans	virulent	cluster_158202	subcluster_199184
Shkoporov_2019_SRR9161491_NODE_97_length_13957_cov_1121.902460	13957	38.89804399226195		Low-quality	Marinomonas mediterranea	virulent	cluster_59637	subcluster_75265
Shkoporov_2019_SRR9161491_NODE_98_length_13907_cov_4.091106	13907	25.879053713957	Caudovirales	Not-determined	Ruminococcus bromii	virulent	cluster_53045	subcluster_66790
Shkoporov_2019_SRR9161492_NODE_33_length_11071_cov_4.076616	11071	47.77346219853672	Caudovirales	Low-quality	Flavonifractor plautii	virulent	cluster_160678	subcluster_202239
Shkoporov_2019_SRR9161492_NODE_41_length_7937_cov_4.149201	7937	38.18823232959557	Caudovirales	Low-quality	Ruminococcus bicirculans	virulent	cluster_89860	subcluster_113261
Shkoporov_2019_SRR9161492_NODE_53_length_6306_cov_2450.468565	6306	39.755788138281	Microviridae	Complete	Ruminococcaceae bacterium	virulent	cluster_236848	subcluster_297872
Shkoporov_2019_SRR9161492_NODE_72_length_5239_cov_3.648341	5239	26.51269326207292	Caudovirales	Low-quality	Clostridioides difficile	temperate	cluster_28218	subcluster_35508
Shkoporov_2019_SRR9161492_NODE_9_length_52493_cov_6.727583	52493	38.92709504124359	Caudovirales	Medium-quality	Ruminococcus bromii	virulent	cluster_16005	subcluster_20072
Shkoporov_2019_SRR9161493_NODE_128_length_8331_cov_4.740575	8331	28.459968791261552		Low-quality	CAG-302	virulent	cluster_142412	subcluster_179352
Shkoporov_2019_SRR9161493_NODE_148_length_6802_cov_11.611383	6802	35.38665098500441	Microviridae	High-quality	Bacillus cereus	virulent	cluster_227091	subcluster_285749
Shkoporov_2019_SRR9161493_NODE_16_length_71308_cov_41.695578	71308	41.33056599540024	Caudovirales	Medium-quality	Bacteroidaceae	virulent	cluster_126254	subcluster_158970
Shkoporov_2019_SRR9161493_NODE_182_length_5796_cov_3.565581	5796	40.87301587301587	Caudovirales	Low-quality	Escherichia coli	virulent	cluster_15073	subcluster_18738
Shkoporov_2019_SRR9161493_NODE_191_length_5614_cov_5.151826	5614	43.69433558959743	Microviridae	Complete	Salmonella enterica	virulent	cluster_9439	subcluster_11721
Shkoporov_2019_SRR9161493_NODE_201_length_5342_cov_5.725553	5342	47.71621115687009	Microviridae	Complete	Marinomonas mediterranea	virulent	cluster_39463	subcluster_49581
Shkoporov_2019_SRR9161493_NODE_209_length_5105_cov_9.102376	5105	40.45053868756121	Microviridae	High-quality	Bacillus cereus	virulent	cluster_84224	subcluster_105969
Shkoporov_2019_SRR9161493_NODE_213_length_5014_cov_4.396854	5014	30.55444754686877		Not-determined	CAG-1000	virulent	cluster_27763	subcluster_34886
Shkoporov_2019_SRR9161493_NODE_40_length_31441_cov_50.566813	31441	45.36433319550905	Caudovirales	Medium-quality	CAG-239	temperate	cluster_266679	subcluster_334729
Shkoporov_2019_SRR9161493_NODE_79_length_15702_cov_8.764364	15702	40.19870080244555		Medium-quality	Dorea formicigenerans	virulent	cluster_257847	subcluster_323644
Shkoporov_2019_SRR9161493_NODE_85_length_14744_cov_11.153108	14744	36.28594682582745		Medium-quality	Lachnospiraceae	virulent	cluster_201916	subcluster_254294
Shkoporov_2019_SRR9161494_NODE_111_length_8612_cov_4.809162	8612	31.943799349744545	Caudovirales	Not-determined	CAG-1000	virulent	cluster_33811	subcluster_42453
Shkoporov_2019_SRR9161494_NODE_147_length_6425_cov_83.135008	6425	58.9260700389105	Caudovirales	Not-determined	Lactobacillus apodemi	temperate	cluster_3548	subcluster_4440
Shkoporov_2019_SRR9161494_NODE_176_length_5611_cov_4.615731	5611	28.087684904651574		Not-determined	CAG-1000	virulent	cluster_275050	subcluster_345395
Shkoporov_2019_SRR9161494_NODE_35_length_22904_cov_6.512232	22904	36.7359413202934	Caudovirales	High-quality	CAG-239	virulent	cluster_197208	subcluster_248608
Shkoporov_2019_SRR9161494_NODE_42_length_16470_cov_330.512824	16470	32.04007285974499		High-quality	Lachnospiraceae	virulent	cluster_172861	subcluster_218299
Shkoporov_2019_SRR9161495_NODE_18_length_44051_cov_18.362215	44051	51.46988717622756	Caudovirales	Complete	Intestinimonas butyriciproducens	temperate	cluster_250761	subcluster_315124
Shkoporov_2019_SRR9161496_NODE_132_length_5623_cov_184.103269	5623	47.110083585274765	Microviridae	Complete	Salmonella enterica	virulent	cluster_233326	subcluster_293660
Shkoporov_2019_SRR9161496_NODE_140_length_5309_cov_3.927484	5309	47.447730269353926	Caudovirales	Low-quality	Bilophila wadsworthia	virulent	cluster_230897	subcluster_290620
Shkoporov_2019_SRR9161496_NODE_149_length_5085_cov_3.383300	5085	40.37364798426745	Microviridae	High-quality	Escherichia coli	virulent	cluster_109753	subcluster_138242
Shkoporov_2019_SRR9161496_NODE_153_length_5021_cov_105.119412	5021	45.72794264090819	Microviridae	Complete	Ruminococcus bicirculans	virulent	cluster_231169	subcluster_290934
Shkoporov_2019_SRR9161496_NODE_38_length_17623_cov_8.168716	17623	39.42575043976622	Microviridae	High-quality	Bacteroidaceae	virulent	cluster_213451	subcluster_268735
Shkoporov_2019_SRR9161496_NODE_9_length_97791_cov_122.007203	97791	30.67766972420775	Caudovirales	Medium-quality	Odoribacter splanchnicus	virulent	cluster_172721	subcluster_218109
Shkoporov_2019_SRR9161497_NODE_46_length_6606_cov_4.866738	6606	36.69391462306994	Microviridae	Complete	Salmonella enterica	virulent	cluster_248645	subcluster_312322
Shkoporov_2019_SRR9161497_NODE_6_length_61825_cov_62.769289	61825	56.48200566114031	Caudovirales	High-quality	Bilophila wadsworthia	virulent	cluster_92878	subcluster_116906
Shkoporov_2019_SRR9161498_NODE_26_length_44230_cov_24.786848	44230	54.11937598914764	Caudovirales	High-quality	Ruminococcaceae	temperate	cluster_69639	subcluster_87908
Shkoporov_2019_SRR9161498_NODE_27_length_38954_cov_14.521504	38954	52.13328541356472	Caudovirales	High-quality	Ruminiclostridium siraeum	virulent	cluster_100010	subcluster_126053
Shkoporov_2019_SRR9161499_NODE_178_length_5801_cov_7.336756	5801	38.97603861403206	Microviridae	Complete	Salmonella enterica	virulent	cluster_53046	subcluster_66791
Shkoporov_2019_SRR9161499_NODE_190_length_5664_cov_22.852558	5664	50.282485875706215	Microviridae	Complete	Escherichia coli	virulent	cluster_160679	subcluster_202240
Shkoporov_2019_SRR9161499_NODE_205_length_5179_cov_7.774590	5179	46.26375748213941	Microviridae	Complete	Salmonella enterica	virulent	cluster_89861	subcluster_113262
Shkoporov_2019_SRR9161499_NODE_245_length_4513_cov_5.358232	4513	45.31353866607578	Microviridae	Complete	Salmonella enterica	virulent	cluster_236849	subcluster_297873
Shkoporov_2019_SRR9161499_NODE_31_length_27781_cov_9.286266	27781	44.70321442712645	Caudovirales	Low-quality	Anaerostipes caccae	temperate	cluster_28219	subcluster_35509
Shkoporov_2019_SRR9161499_NODE_49_length_17529_cov_57.141925	17529	36.07165268982829		Medium-quality	Bacteroides ovatus	virulent	cluster_64153	subcluster_80898
Shkoporov_2019_SRR9161499_NODE_72_length_14178_cov_4.241096	14178	26.689236845817465	Caudovirales	Not-determined	Moraxella catarrhalis	virulent	cluster_142413	subcluster_179353
