Phage_ID	Length	GC_content	Taxonomy	Completeness	Host	Lifestyle	Cluster	Subcluster
uvig_388780	120200	29.4559068219634	Caudovirales	Medium-quality	Bacteroides xylanisolvens	virulent	cluster_212662	subcluster_267533
uvig_388782	96775	32.270731077241024	Caudovirales	Complete	Bacteroides eggerthii	virulent	cluster_88618	subcluster_111757
uvig_388783	91709	29.03422782932973		Medium-quality	Bacteroides vulgatus	virulent	cluster_19498	subcluster_24465
uvig_388788	78757	39.13048998819153	Caudovirales	Complete	Barnesiella intestinihominis	virulent	cluster_257139	subcluster_322830
uvig_388789	30529	30.230272855317896	Caudovirales	Complete	Lawsonia intracellularis	virulent	cluster_51462	subcluster_64806
uvig_388790	86480	36.026827012025905	Caudovirales	Complete	Bacteroides caccae	virulent	cluster_88815	subcluster_112022
uvig_388792	48647	51.78531050218924	Caudovirales	High-quality	CAG-65 sp3;Fusicatenibacter saccharivorans;Agathobacter rectalis;GCA 900066745.1;Blautia A massiliensis;Eubacterium G ventriosum;Roseburia inulinivorans;Blautia A wexlerae;GCA 900066085.1;CAG-81 sp1;Agathobacter faecis;Coprococcus A catus;Eubacterium E hallii	temperate	cluster_102227	subcluster_128912
uvig_388793	47116	44.85525087019271	Caudovirales	Low-quality	Parabacteroides distasonis;Parabacteroides merdae	virulent	cluster_211639	subcluster_266241
uvig_388794	44358	40.705171558681634	Caudovirales	Medium-quality	Barnesiella intestinihominis	virulent	cluster_53613	subcluster_67497
uvig_388800	17292	29.38352995604904		Low-quality	Clostridioides difficile	temperate	cluster_273557	subcluster_343646
uvig_388802	16286	38.13705022718899	Caudovirales	Low-quality	Barnesiella intestinihominis	virulent	cluster_262629	subcluster_329635
uvig_388804	14731	39.12836874618152	Caudovirales	Low-quality	Bacteroides vulgatus	virulent	cluster_4782	subcluster_5858
uvig_388806	13813	57.5834358937233	Caudovirales	Low-quality	Serratia marcescens	virulent	cluster_221392	subcluster_278977
uvig_388821	15590	40.88518280949327	Caudovirales	Low-quality	Agathobacter rectalis	virulent	cluster_215992	subcluster_272115
uvig_388822	36036	42.15506715506716	Caudovirales	Medium-quality	Roseburia intestinalis;NA;GCA 000431375.1;Roseburia inulinivorans	virulent	cluster_119394	subcluster_150397
uvig_388824	89206	32.00793668587315	Caudovirales	High-quality	Fusicatenibacter saccharivorans	virulent	cluster_91684	subcluster_115454
uvig_388832	85490	36.163293952509065	Caudovirales	Complete	Bacteroides caccae	virulent	cluster_166347	subcluster_209525
uvig_388833	77139	38.977689625222	Caudovirales	High-quality	Bacteroides vulgatus	temperate	cluster_126028	subcluster_158698
uvig_388835	47662	38.49397843145483	Caudovirales	Low-quality	Parabacteroides merdae	virulent	cluster_278013	subcluster_349238
uvig_388840	14874	58.1955089417776	Caudovirales	Low-quality	Faecalibacterium prausnitzii	virulent	cluster_26329	subcluster_33087
uvig_388851	55341	37.453244429988615	Caudovirales	High-quality	Agathobacter rectalis	virulent	cluster_50561	subcluster_63692
uvig_388852	13884	28.96859694612504	Caudovirales	Low-quality	Clostridioides difficile	virulent	cluster_279544	subcluster_351125
uvig_388855	108733	44.44005039868301	Caudovirales	High-quality	Bacteroides B dorei;Bacteroides A plebeius;Bacteroides thetaiotaomicron;Bacteroides eggerthii;Bacteroides uniformis;UBA11767;Bacteroides B massiliensis;Bacteroides salyersiae;Barnesiella intestinihominis;Bacteroides B vulgatus;Bacteroides fragilis	virulent	cluster_115398	subcluster_145452
uvig_388873	85840	36.04613233923579	Caudovirales	Complete	Bacteroides caccae	virulent	cluster_145740	subcluster_183511
uvig_388875	12091	37.66437846331983	Caudovirales	Low-quality	Bacteroides fragilis	virulent	cluster_23417	subcluster_29353
uvig_388877	96647	29.301478576675944		Complete	Bacteroides vulgatus	virulent	cluster_132752	subcluster_166999
uvig_388889	19734	40.60504712678626	Caudovirales	Low-quality	Bacteroides massiliensis	virulent	cluster_251534	subcluster_316068
uvig_388894	96305	29.2175899486008		Complete	Bacteroides vulgatus	virulent	cluster_198841	subcluster_250613
uvig_388898	95489	29.00857690414603		Complete	Bacteroides vulgatus	virulent	cluster_40668	subcluster_51108
uvig_388906	18324	54.32765771665575	Caudovirales	Low-quality	Tidjanibacter massiliensis	virulent	cluster_188568	subcluster_237800
uvig_388907	14586	39.01000959824489	Caudovirales	Low-quality	Bacteroides massiliensis	virulent	cluster_88045	subcluster_111073
uvig_388926	62415	40.6376672274293	Caudovirales	High-quality	Bacteroides massiliensis	virulent	cluster_201520	subcluster_253849
uvig_388927	98094	55.37035904336657	Caudovirales	Medium-quality	Bacteroides plebeius	virulent	cluster_106338	subcluster_134071
uvig_388931	91314	31.955669448277373	Caudovirales	Complete	Fusicatenibacter saccharivorans	virulent	cluster_106558	subcluster_134321
uvig_388933	17788	43.59118506858557	Caudovirales	Low-quality	Parasutterella excrementihominis	virulent	cluster_175112	subcluster_221035
uvig_388934	13737	44.507534396156366	Caudovirales	Low-quality	Parasutterella excrementihominis	virulent	cluster_19090	subcluster_23993
uvig_388936	10882	50.15622128285242	Caudovirales	Low-quality	Ruminococcus bromii	virulent	cluster_21303	subcluster_26760
uvig_388942	79885	42.25574263003067	Caudovirales	Complete	Bacteroides fragilis;Parabacteroides distasonis	virulent	cluster_127282	subcluster_160300
uvig_388943	54697	44.27299486260672	Caudovirales	Low-quality	Bacteroides caccae	virulent	cluster_212663	subcluster_267534
uvig_388946	43644	43.43094125194757	Caudovirales	High-quality	Bacteroides cellulosilyticus	virulent	cluster_213582	subcluster_268895
uvig_388949	20575	36.34507897934387	Caudovirales	Low-quality	Lachnospira eligens	virulent	cluster_19499	subcluster_24466
uvig_388950	19898	37.330384963312895	Caudovirales	Low-quality	Lachnospira eligens	virulent	cluster_257140	subcluster_322831
uvig_388951	17314	35.73408802125448	Caudovirales	Low-quality	Lachnospira eligens	virulent	cluster_66404	subcluster_83698
uvig_388952	17187	36.75452376796416	Caudovirales	Low-quality	Parabacteroides distasonis	virulent	cluster_102228	subcluster_128913
uvig_388957	11627	37.5763309538144	Caudovirales	Low-quality	Parabacteroides distasonis	virulent	cluster_211640	subcluster_266242
uvig_388975	14953	46.68628368889186	Caudovirales	Low-quality	Faecalibacterium prausnitzii	virulent	cluster_273558	subcluster_343647
uvig_388978	15493	37.63635190085845	Caudovirales	Low-quality	Tyzzerella nexilis;Coprococcus B comes	virulent	cluster_262630	subcluster_329636
uvig_388980	12041	58.27589070675193	Caudovirales	Low-quality	Flavonifractor plautii	virulent	cluster_4783	subcluster_5859
uvig_388987	77805	39.22112974744554	Caudovirales	Complete	Barnesiella intestinihominis	virulent	cluster_33861	subcluster_42515
uvig_388993	30848	60.54201244813277	Caudovirales	Medium-quality	Faecalibacterium prausnitzii	temperate	cluster_221393	subcluster_278978
uvig_388994	30073	52.38918631330429	Caudovirales	Medium-quality	Bacteroides cellulosilyticus	virulent	cluster_215993	subcluster_272116
uvig_388996	23333	55.90365576651095	Caudovirales	Low-quality	Faecalibacterium prausnitzii	virulent	cluster_29205	subcluster_36724
uvig_388999	16794	63.36191496963202	Caudovirales	Low-quality	Faecalibacterium prausnitzii	temperate	cluster_53424	subcluster_67269
uvig_389013	113063	38.383909855567246	Caudovirales	Medium-quality	Parabacteroides merdae	virulent	cluster_157711	subcluster_198489
uvig_389014	82402	53.20501929564816	Caudovirales	High-quality	Eubacterium ventriosum	virulent	cluster_278014	subcluster_349239
uvig_389015	67738	27.833712244235144	Caudovirales	Complete	Enterococcus faecium	temperate	cluster_26330	subcluster_33088
uvig_389016	38159	53.21680337535051	Caudovirales	Medium-quality	Bacteroides cellulosilyticus	virulent	cluster_215216	subcluster_271103
uvig_389017	31093	60.17109960441257	Caudovirales	Low-quality	Faecalibacterium prausnitzii	temperate	cluster_279545	subcluster_351126
uvig_389018	28528	44.02692091979809	Caudovirales	Low-quality	Bacteroides cellulosilyticus	virulent	cluster_145741	subcluster_183514
uvig_389024	29453	35.45649000101857	Caudovirales	Medium-quality	Ruminococcus bicirculans	virulent	cluster_23418	subcluster_29354
uvig_389026	29387	30.99329635553136	Caudovirales	High-quality	Staphylococcus haemolyticus	temperate	cluster_58665	subcluster_74042
uvig_389028	23467	58.09860655388418	Caudovirales	Medium-quality	Faecalibacterium prausnitzii	temperate	cluster_251535	subcluster_316069
uvig_389030	20427	58.78983698046702	Caudovirales	Low-quality	Intestinimonas butyriciproducens	temperate	cluster_230791	subcluster_290491
uvig_389031	11562	37.46756616502335	Caudovirales	Low-quality	Ruminococcus bromii	temperate	cluster_188569	subcluster_237801
uvig_389033	83722	27.24373521893887		Complete	Lachnospira eligens	temperate	cluster_88046	subcluster_111074
uvig_389034	106692	44.318224421699846	Caudovirales	High-quality	Bacteroides B dorei;Bacteroides A plebeius;Bacteroides thetaiotaomicron;Bacteroides uniformis;Bacteroides B massiliensis;Bacteroides salyersiae;Bacteroides eggerthii;Bacteroides B vulgatus;Bacteroides fragilis;Bacteroides intestinalis A	virulent	cluster_256042	subcluster_321494
uvig_389035	101099	53.28143700728989	Caudovirales	High-quality	Alistipes shahii	virulent	cluster_201521	subcluster_253850
uvig_389036	98255	29.0295659253982		Complete	Bacteroides vulgatus	virulent	cluster_106339	subcluster_134072
uvig_389037	90476	31.874751315265925	Caudovirales	High-quality	Fusicatenibacter saccharivorans	virulent	cluster_211391	subcluster_265912
uvig_389038	44066	48.3070848273045	Caudovirales	Complete	Intestinimonas butyriciproducens	virulent	cluster_175113	subcluster_221036
uvig_389041	24666	34.49687829400795	Caudovirales	Low-quality	Bacteroides xylanisolvens	virulent	cluster_19091	subcluster_23994
uvig_389046	14375	34.09391304347827		Medium-quality	Dorea formicigenerans	virulent	cluster_158203	subcluster_199185
uvig_389047	12045	34.08883354088834	Inoviridae	Not-determined	Lachnospira eligens	virulent	cluster_21304	subcluster_26761
uvig_389065	41054	51.37136454425878	Caudovirales	High-quality	Ruthenibacterium lactatiformans	temperate	cluster_261273	subcluster_327913
uvig_389066	53966	33.56743134566209	Caudovirales	Complete	TF01-11 sp1	virulent	cluster_15308	subcluster_19168
uvig_389069	71023	45.478225363614605	Caudovirales	High-quality	CAG-65 sp3;Roseburia intestinalis;NA	temperate	cluster_127283	subcluster_160301
uvig_389071	63800	35.094043887147336	Caudovirales	Medium-quality	Bacteroides caccae	virulent	cluster_212575	subcluster_267426
uvig_389075	53411	38.791634681994346	Caudovirales	Medium-quality	Bacteroides uniformis	virulent	cluster_171100	subcluster_216057
uvig_389076	50960	27.941522762951333	Caudovirales	Low-quality	GCA 900066995.1	temperate	cluster_212664	subcluster_267537
uvig_389078	47791	55.5292837563558	Caudovirales	Medium-quality	Faecalibacterium prausnitzii C;Faecalibacterium prausnitzii E	virulent	cluster_237778	subcluster_298986
uvig_389080	44039	56.72699198437749	Caudovirales	Complete	Flavonifractor plautii	temperate	cluster_88619	subcluster_111758
uvig_389081	43788	40.95871014889924	Caudovirales	Medium-quality	Bacteroides fragilis	virulent	cluster_233835	subcluster_294260
uvig_389082	43195	44.67878226646603	Caudovirales	Medium-quality	Lachnospiraceae bacterium	virulent	cluster_112306	subcluster_141580
uvig_389083	42314	36.25041357470341	Caudovirales	High-quality	Clostridium perfringens	virulent	cluster_2280	subcluster_2842
uvig_389085	40815	37.268161215239495	Caudovirales	Medium-quality	Eubacterium sp1	temperate	cluster_30033	subcluster_37742
uvig_389092	29850	47.53433835845896	Caudovirales	Medium-quality	Clostridium symbiosum	virulent	cluster_102229	subcluster_128914
uvig_389101	24463	32.37542410988023	Caudovirales	Medium-quality	Eubacterium ventriosum	virulent	cluster_211641	subcluster_266243
uvig_389105	21603	37.00874878489099	Caudovirales	Low-quality	Roseburia intestinalis	temperate	cluster_273559	subcluster_343648
uvig_389107	20531	52.02376893478154	Caudovirales	Low-quality	Intestinimonas butyriciproducens	virulent	cluster_262631	subcluster_329637
uvig_389108	18479	61.90811191081769	Caudovirales	Low-quality	Enterobacter cloacae	virulent	cluster_4784	subcluster_5860
uvig_389120	13802	31.466454137081584	Caudovirales	Low-quality	Bacteroides fragilis	virulent	cluster_221394	subcluster_278979
uvig_389121	13277	57.3774195978007	Caudovirales	Low-quality	Flavonifractor plautii	virulent	cluster_215994	subcluster_272117
uvig_389125	12156	49.6791707798618	Caudovirales	Low-quality	Clostridium phoceensis	virulent	cluster_29206	subcluster_36725
uvig_389126	12075	38.45134575569358	Caudovirales	Medium-quality	Roseburia inulinivorans	temperate	cluster_53425	subcluster_67270
uvig_389175	18835	51.99893814706663	Caudovirales	Medium-quality	Citrobacter freundii	temperate	cluster_126029	subcluster_158705
uvig_389178	13483	55.20284803085367	Caudovirales	Low-quality	Faecalibacterium prausnitzii	virulent	cluster_278015	subcluster_349240
uvig_389179	12662	49.54983414942348	Caudovirales	Low-quality	Clostridium phoceensis	virulent	cluster_26331	subcluster_33089
uvig_389190	70286	46.46871354181487	Caudovirales	Complete	Roseburia intestinalis	virulent	cluster_279546	subcluster_351127
uvig_389191	66434	34.17527169822681	Caudovirales	Medium-quality	Ruminococcus bromii	temperate	cluster_145742	subcluster_183515
uvig_389203	102660	42.22969023962595	Caudovirales	High-quality	Butyricimonas virosa	virulent	cluster_23419	subcluster_29355
uvig_389204	100746	36.466956504476606	Caudovirales	High-quality	Bacteroides intestinalis	virulent	cluster_81251	subcluster_102035
uvig_389205	70236	28.627769235150065		Medium-quality	Bacteroides vulgatus	virulent	cluster_251536	subcluster_316070
uvig_389206	56004	37.10449253624741	Caudovirales	Medium-quality	Bacteroides caccae	virulent	cluster_240852	subcluster_302679
uvig_389207	41824	46.88456388676358	Caudovirales	Low-quality	Stenotrophomonas maltophilia	virulent	cluster_40669	subcluster_51111
uvig_389208	41379	45.40467386838735	Caudovirales	Medium-quality	Lachnospira eligens	virulent	cluster_35734	subcluster_44931
uvig_389210	31097	32.02559732450075	Caudovirales	Low-quality	Bacteroides uniformis	virulent	cluster_188570	subcluster_237802
uvig_389211	30738	50.465222200533546	Caudovirales	Medium-quality	Flavonifractor plautii	temperate	cluster_207559	subcluster_261229
uvig_389216	23170	33.82391022874406	Caudovirales	Low-quality	Bacteroides uniformis	virulent	cluster_88047	subcluster_111075
uvig_389217	17880	33.45637583892617	Caudovirales	Low-quality	Bacteroides eggerthii	virulent	cluster_201522	subcluster_253851
uvig_389219	15547	35.633884350678585	Caudovirales	Medium-quality	Lactococcus lactis	virulent	cluster_73725	subcluster_92959
uvig_389221	15099	40.05563282336578		Medium-quality	Lachnospira eligens	virulent	cluster_243388	subcluster_306018
uvig_389224	11558	42.96591105727634	Caudovirales	Not-determined	Ruminococcus bicirculans	virulent	cluster_106340	subcluster_134073
uvig_389246	45417	54.550058348195606	Caudovirales	Complete	Clostridium phoceensis	temperate	cluster_51084	subcluster_64343
uvig_389248	102853	36.0971483573644	Caudovirales	Medium-quality	Faecalibacterium prausnitzii	temperate	cluster_106559	subcluster_134323
uvig_389249	98084	49.406631050935935	Caudovirales	Medium-quality	Flavonifractor plautii	temperate	cluster_175114	subcluster_221038
uvig_389250	66806	56.66257521779481	Caudovirales	High-quality	Faecalibacterium prausnitzii	temperate	cluster_19092	subcluster_23995
uvig_389252	59085	54.912414318354905	Caudovirales	High-quality	Faecalibacterium prausnitzii	virulent	cluster_21305	subcluster_26762
uvig_389253	55735	37.27639723692474	Caudovirales	High-quality	Ruminococcus bicirculans	temperate	cluster_127284	subcluster_160302
uvig_389254	54439	41.90929297011333	Caudovirales	Medium-quality	Bacteroides vulgatus	virulent	cluster_127603	subcluster_160657
uvig_389255	52654	43.87700839442397	Caudovirales	High-quality	Alistipes shahii	temperate	cluster_239616	subcluster_301195
uvig_389257	47009	36.92058967431768	Caudovirales	High-quality	Ruminococcus bicirculans	temperate	cluster_212665	subcluster_267540
uvig_389258	46966	50.59191755738194	Caudovirales	High-quality	Flavonifractor plautii	virulent	cluster_206666	subcluster_260107
uvig_389261	41418	35.27210391617172	Caudovirales	Medium-quality	Holdemanella biformis	temperate	cluster_46437	subcluster_58353
uvig_389264	34352	49.14124359571496	Caudovirales	Low-quality	Bacteroides B vulgatus;Bacteroides B dorei	temperate	cluster_88620	subcluster_111759
uvig_389266	33780	35.227945529899344	Caudovirales	Low-quality	Bacteroides vulgatus	virulent	cluster_19500	subcluster_24467
uvig_389267	33591	29.341192581346192	Caudovirales	Low-quality	Barnesiella intestinihominis	virulent	cluster_257141	subcluster_322832
uvig_389270	30361	34.24129639998682	Caudovirales	Low-quality	Lawsonia intracellularis	virulent	cluster_66405	subcluster_83699
uvig_389272	27564	44.383979103178056	Caudovirales	Low-quality	Lawsonia intracellularis	virulent	cluster_102230	subcluster_128915
uvig_389275	25626	44.48997112307813	Caudovirales	Low-quality	Bacteroides B vulgatus;Bacteroides B dorei	virulent	cluster_213374	subcluster_268613
uvig_389276	25491	59.13459652426346	Caudovirales	Medium-quality	Eubacterium hallii	virulent	cluster_211642	subcluster_266244
uvig_389277	24851	49.78069292986198	Caudovirales	Medium-quality	Parasutterella excrementihominis	virulent	cluster_134791	subcluster_169478
uvig_389278	24434	46.52533355160842	Caudovirales	Medium-quality	Parabacteroides merdae	virulent	cluster_45065	subcluster_56521
uvig_389282	21120	52.594696969696976	Caudovirales	Low-quality	Alistipes shahii	virulent	cluster_262632	subcluster_329638
uvig_389284	18010	39.96668517490284	Caudovirales	Low-quality	Roseburia inulinivorans	virulent	cluster_4785	subcluster_5861
uvig_389285	17674	51.73701482403531	Caudovirales	Low-quality	Faecalibacterium prausnitzii	temperate	cluster_221395	subcluster_278980
uvig_389288	16481	47.59419938110552	Caudovirales	Low-quality	Blautia wexlerae	virulent	cluster_215995	subcluster_272118
uvig_389291	15333	40.200873932042		Medium-quality	Roseburia intestinalis	virulent	cluster_142309	subcluster_179232
uvig_389292	14860	62.11978465679677	Caudovirales	Low-quality	Klebsiella pneumoniae	temperate	cluster_29207	subcluster_36726
uvig_389302	12573	52.74795196055039	Caudovirales	Low-quality	Faecalibacterium prausnitzii	virulent	cluster_149626	subcluster_188581
uvig_389303	12388	52.49434937035841	Caudovirales	Low-quality	Intestinimonas butyriciproducens	virulent	cluster_126030	subcluster_158706
uvig_389304	12235	41.53657539844708	Caudovirales	Low-quality	Roseburia inulinivorans	virulent	cluster_35577	subcluster_44761
uvig_389305	11746	52.92865656393666	Caudovirales	Low-quality	Alistipes shahii	virulent	cluster_26332	subcluster_33090
uvig_389308	10925	57.85812356979405	Caudovirales	Low-quality	Faecalibacterium prausnitzii	virulent	cluster_279547	subcluster_351128
uvig_389312	10708	49.62644751587598	Caudovirales	Low-quality	Flavonifractor plautii	temperate	cluster_145743	subcluster_183516
uvig_389347	30233	52.125161247643305	Caudovirales	Complete	Ruminococcus bicirculans	virulent	cluster_216853	subcluster_273131
uvig_389350	23048	45.63953488372093		Medium-quality	Odoribacter splanchnicus	virulent	cluster_225496	subcluster_283829
uvig_389352	18484	52.84570439298854	Caudovirales	Low-quality	Faecalibacterium prausnitzii	virulent	cluster_23420	subcluster_29356
uvig_389355	13432	48.53335318642048	Caudovirales	Low-quality	Bifidobacterium longum	virulent	cluster_81252	subcluster_102036
uvig_389357	12839	58.99213334371836	Caudovirales	Low-quality	Faecalibacterium prausnitzii	temperate	cluster_251537	subcluster_316071
uvig_389370	96919	29.150115044521712		Complete	Bacteroides vulgatus	virulent	cluster_58926	subcluster_74362
uvig_389375	17667	40.86149317937397	Caudovirales	Low-quality	Bacteroides vulgatus	virulent	cluster_40670	subcluster_51112
uvig_389376	14156	37.03023452952812		Low-quality	Bacteroides faecis	virulent	cluster_188571	subcluster_237803
uvig_389380	88401	29.85939073087409	Caudovirales	Medium-quality	Ruminiclostridium siraeum	virulent	cluster_88048	subcluster_111076
uvig_389381	51725	47.72353794103432	Caudovirales	High-quality	Prevotella copri	temperate	cluster_201523	subcluster_253852
uvig_389382	63448	40.33854495019544	Caudovirales	High-quality	CAG-65 sp3;GCA 900066365.1	virulent	cluster_106341	subcluster_134074
uvig_389385	48363	38.27512768025143	Caudovirales	Low-quality	Prevotella copri	virulent	cluster_106560	subcluster_134324
uvig_389387	38874	41.017132273498994	Caudovirales	High-quality	Bacteroides plebeius	temperate	cluster_175115	subcluster_221039
uvig_389388	39019	58.05633153079269	Caudovirales	High-quality	Faecalibacterium prausnitzii	temperate	cluster_19093	subcluster_23998
uvig_389389	36352	37.41472271126761	Caudovirales	High-quality	Lachnospira eligens	temperate	cluster_21306	subcluster_26766
uvig_389390	31499	42.40769548239627	Caudovirales	High-quality	Roseburia inulinivorans	virulent	cluster_127285	subcluster_160303
uvig_389392	16782	55.63103324991062	Caudovirales	Low-quality	Sutterella wadsworthensis	temperate	cluster_212666	subcluster_267541
uvig_389395	17530	40.87849401026811	Caudovirales	Low-quality	Prevotella copri	virulent	cluster_88621	subcluster_111760
uvig_389396	17061	33.69673524412403	Caudovirales	Low-quality	Enterococcus faecalis	temperate	cluster_19501	subcluster_24468
uvig_389399	13668	28.9435177055897	Caudovirales	Low-quality	Bacteroides vulgatus	virulent	cluster_257142	subcluster_322833
uvig_389402	82703	37.98411182182025	Caudovirales	Medium-quality	Ruminococcus faecis	virulent	cluster_66406	subcluster_83700
uvig_389403	51855	38.62501205283965	Caudovirales	Low-quality	Prevotella copri	virulent	cluster_102231	subcluster_128916
uvig_389407	17615	40.36332671019018	Caudovirales	Low-quality	Bacteroides dorei	virulent	cluster_211643	subcluster_266245
uvig_389410	17182	39.59958095681528	Caudovirales	Low-quality	Bacteroides coprophilus	virulent	cluster_273560	subcluster_343649
uvig_389411	16165	49.88555521187752	Caudovirales	Low-quality	Prevotella stercorea	virulent	cluster_262633	subcluster_329639
uvig_389416	12431	40.95406644678626	Caudovirales	Low-quality	Bacteroides plebeius	virulent	cluster_4786	subcluster_5862
uvig_389450	162238	31.02047609068159		High-quality	Blautia A wexlerae;GCA 900066085.1	temperate	cluster_172100	subcluster_217307
uvig_389455	74266	50.04578138044327	Caudovirales	Complete	Prevotella copri	virulent	cluster_221396	subcluster_278981
uvig_389457	60001	32.41112648122531	Caudovirales	Low-quality	Blautia wexlerae	virulent	cluster_215996	subcluster_272119
uvig_389458	55682	59.60094824180165	Caudovirales	High-quality	Faecalibacterium prausnitzii	temperate	cluster_244775	subcluster_307702
uvig_389460	54369	56.32805458993177	Caudovirales	High-quality	Faecalibacterium prausnitzii	virulent	cluster_160963	subcluster_202570
uvig_389462	47371	56.11661142893332	Caudovirales	Medium-quality	Parasutterella excrementihominis	virulent	cluster_4289	subcluster_5316
uvig_389464	44897	41.927077533020025	Caudovirales	Medium-quality	UBA10785;Bacteroides A plebeius;GCA 900066455.1	virulent	cluster_91790	subcluster_115595
uvig_389467	41360	47.19052224371374	Caudovirales	High-quality	Agathobaculum sp1	virulent	cluster_126031	subcluster_158707
uvig_389471	31346	43.3292924137051	Caudovirales	Medium-quality	Ruminococcus callidus	virulent	cluster_278016	subcluster_349241
uvig_389475	21577	44.014459841497896	Caudovirales	Low-quality	Ruminiclostridium siraeum	virulent	cluster_26333	subcluster_33091
uvig_389477	19189	40.67955599562249	Caudovirales	Low-quality	Parabacteroides distasonis	virulent	cluster_279548	subcluster_351129
uvig_389478	19115	33.063039497776614	Caudovirales	Low-quality	Roseburia inulinivorans	virulent	cluster_145744	subcluster_183517
uvig_389481	18664	36.33733390484355	Caudovirales	Low-quality	Fusicatenibacter saccharivorans	virulent	cluster_23421	subcluster_29357
uvig_389482	18299	29.116345155472978	Caudovirales	Medium-quality	Anaerostipes hadrus	virulent	cluster_205077	subcluster_258107
uvig_389484	15841	41.70191275803296		High-quality	Fusicatenibacter saccharivorans	virulent	cluster_42443	subcluster_53235
uvig_389492	13284	51.69376693766937	Caudovirales	Low-quality	Faecalibacterium prausnitzii	temperate	cluster_40671	subcluster_51113
uvig_389497	10376	35.43754818812644	Caudovirales	Low-quality	Anaerostipes hadrus	virulent	cluster_188572	subcluster_237804
uvig_389525	41540	38.20173326913818	Caudovirales	Complete	Ruminococcus B faecis;GCA 000436935.1;Tyzzerella nexilis;Coprococcus B comes;Agathobacter rectalis	temperate	cluster_88049	subcluster_111077
uvig_389541	18311	44.93473868166676		Medium-quality	Ruminococcus bromii	virulent	cluster_89391	subcluster_112713
uvig_389545	11891	60.88638466066774	Caudovirales	Low-quality	Serratia marcescens	virulent	cluster_201524	subcluster_253853
uvig_389549	11102	49.31543865970095	Caudovirales	Low-quality	Escherichia coli	virulent	cluster_106342	subcluster_134075
uvig_389551	13033	53.62541241463976	Caudovirales	Low-quality	Faecalibacterium prausnitzii	virulent	cluster_106561	subcluster_134325
uvig_389555	10148	55.72526606227828	Caudovirales	Low-quality	Faecalibacterium prausnitzii	virulent	cluster_175116	subcluster_221040
uvig_389558	14789	61.78916762458584	Caudovirales	Medium-quality	Bifidobacterium adolescentis B;NA;Bifidobacterium pseudocatenulatum;Bifidobacterium angulatum;Bifidobacterium catenulatum	virulent	cluster_66845	subcluster_84189
uvig_389560	33983	59.459141335373566	Caudovirales	Medium-quality	Bifidobacterium pseudocatenulatum;NA;Bifidobacterium adolescentis B	temperate	cluster_21307	subcluster_26767
uvig_389565	13068	51.93602693602693	Caudovirales	Low-quality	Salmonella enterica	virulent	cluster_127286	subcluster_160304
uvig_389569	40801	48.96938800519595	Caudovirales	High-quality	Ruminococcus bromii	temperate	cluster_212667	subcluster_267542
uvig_389570	36925	56.26811103588355	Caudovirales	Medium-quality	Faecalibacterium prausnitzii	temperate	cluster_110909	subcluster_139820
uvig_389577	190319	36.34581938744949	Caudovirales	High-quality	Bacteroides vulgatus	virulent	cluster_19502	subcluster_24469
uvig_389578	88314	31.111715016871617	Caudovirales	Medium-quality	Bacteroides vulgatus	virulent	cluster_76844	subcluster_96700
uvig_389580	51432	33.28083683310001	Caudovirales	Complete	Dorea longicatena;NA	virulent	cluster_240119	subcluster_301820
uvig_389584	22112	36.9753979739508	Caudovirales	Low-quality	Lachnospira eligens	virulent	cluster_257143	subcluster_322834
uvig_389588	20699	50.10386975216194	Caudovirales	Low-quality	Faecalibacterium prausnitzii	virulent	cluster_66407	subcluster_83701
uvig_389589	17059	43.22058737323407		Complete	Streptococcus salivarius	virulent	cluster_31592	subcluster_39675
uvig_389590	14877	34.018955434563416	Caudovirales	Low-quality	Coprococcus eutactus	virulent	cluster_102232	subcluster_128917
uvig_389592	13179	33.42438728279839	Caudovirales	Low-quality	Coprococcus eutactus	temperate	cluster_211644	subcluster_266246
uvig_389618	41076	51.37793358652254	Caudovirales	Complete	Faecalibacterium prausnitzii	temperate	cluster_136465	subcluster_171825
uvig_389619	52946	46.649416386507006		Complete	Erysipelatoclostridium ramosum	virulent	cluster_15315	subcluster_19177
uvig_389620	42960	57.05074487895717	Caudovirales	High-quality	Intestinimonas butyriciproducens	virulent	cluster_177858	subcluster_224477
uvig_389621	174511	31.935522689114155	Caudovirales	High-quality	Parabacteroides distasonis	virulent	cluster_273561	subcluster_343650
uvig_389622	135245	30.5637916373988	Caudovirales	Medium-quality	Priestia megaterium	virulent	cluster_262634	subcluster_329640
uvig_389623	87617	43.41166668568885	Caudovirales	High-quality	NA;Roseburia inulinivorans	virulent	cluster_234510	subcluster_295064
uvig_389624	78359	45.86454651029237	Caudovirales	Medium-quality	Intestinimonas butyriciproducens	temperate	cluster_258082	subcluster_323918
uvig_389625	68672	49.53838536812675	Caudovirales	Medium-quality	Intestinimonas butyriciproducens	virulent	cluster_4787	subcluster_5863
uvig_389626	61889	53.26148427022572	Caudovirales	Complete	Flavonifractor plautii	temperate	cluster_176867	subcluster_223201
uvig_389627	60292	35.27167783453858	Caudovirales	Medium-quality	Bacteroides caccae	virulent	cluster_215997	subcluster_272120
uvig_389628	57462	32.3483345515297	Caudovirales	Low-quality	Lachnospira eligens	virulent	cluster_29208	subcluster_36727
