contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
UHGV-1333633	48160	No	NA	72	53	0	High-quality	High-quality	99.19	AAI-based (high-confidence)	0.0	1.01	
UHGV-0109729	46277	No	NA	66	15	2	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.01	
UHGV-1367814	143328	No	NA	166	36	4	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0168551	53449	No	NA	80	23	2	High-quality	High-quality	91.43	AAI-based (high-confidence)	0.0	1.0	
UHGV-1438756	38464	No	NA	48	11	1	High-quality	High-quality	94.46	AAI-based (high-confidence)	0.0	1.0	
UHGV-0178007	38512	No	NA	57	25	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0321953	21932	No	NA	40	21	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1415789	34834	No	NA	56	20	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0120575	41400	No	NA	68	25	0	Medium-quality	Genome-fragment	89.61	AAI-based (medium-confidence)	0.0	1.0	
UHGV-0047700	37380	No	NA	72	21	0	High-quality	High-quality	98.83	AAI-based (high-confidence)	0.0	1.0	
UHGV-0174667	37530	No	NA	57	16	0	High-quality	High-quality	98.64	AAI-based (high-confidence)	0.0	1.0	
UHGV-1317534	58257	No	NA	101	18	3	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0124914	50750	No	NA	70	14	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1534716	43427	No	NA	73	15	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0272985	64094	No	NA	51	4	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1537081	36983	No	NA	60	23	0	High-quality	High-quality	99.37	AAI-based (high-confidence)	0.0	1.0	
UHGV-0012012	43693	No	NA	46	2	1	High-quality	High-quality	99.67	AAI-based (high-confidence)	0.0	1.01	
UHGV-0077533	36231	No	NA	56	28	1	High-quality	High-quality	99.02	AAI-based (high-confidence)	0.0	1.0	
UHGV-0124967	52734	No	NA	95	49	0	High-quality	High-quality	98.15	AAI-based (high-confidence)	0.0	1.0	
UHGV-0040619	41039	No	NA	45	22	0	High-quality	High-quality	99.68	AAI-based (high-confidence)	0.0	1.0	
UHGV-0204916	34638	No	NA	52	27	0	High-quality	High-quality	94.65	AAI-based (high-confidence)	0.0	1.0	
UHGV-1499421	12755	No	NA	16	6	0	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
UHGV-1504930	33430	No	NA	57	22	0	High-quality	High-quality	96.31	AAI-based (high-confidence)	0.0	1.0	
UHGV-0102453	37574	No	NA	64	18	3	High-quality	High-quality	99.23	AAI-based (high-confidence)	0.0	1.0	
UHGV-0049057	37021	No	NA	56	24	1	High-quality	High-quality	99.03	AAI-based (high-confidence)	0.0	1.0	
UHGV-0195911	34495	No	NA	40	5	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0249777	76534	No	NA	109	21	1	High-quality	High-quality	95.93	AAI-based (high-confidence)	0.0	1.0	
UHGV-1393762	32627	No	NA	52	19	0	High-quality	High-quality	94.64	AAI-based (high-confidence)	0.0	1.0	
UHGV-0286180	41159	No	NA	67	19	0	High-quality	High-quality	97.32	AAI-based (high-confidence)	0.0	1.0	
UHGV-0192206	12783	No	NA	17	4	0	High-quality	High-quality	92.04	AAI-based (medium-confidence)	0.0	1.0	
UHGV-0037964	39121	No	NA	59	12	2	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
UHGV-0037963	46195	No	NA	73	35	0	High-quality	High-quality	99.34	AAI-based (medium-confidence)	0.0	1.0	
UHGV-0037960	39657	No	NA	66	20	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
UHGV-1354968	5802	No	NA	6	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-2114873	150426	No	NA	225	32	5	High-quality	High-quality	95.89	AAI-based (high-confidence)	0.0	1.0	
UHGV-2084756	40794	No	NA	38	6	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0193155	29124	No	NA	46	13	0	High-quality	High-quality	91.81	AAI-based (high-confidence)	0.0	1.0	
UHGV-0323553	44121	No	NA	70	13	0	High-quality	High-quality	98.12	AAI-based (high-confidence)	0.0	1.0	
UHGV-0273020	30361	No	NA	44	13	0	High-quality	High-quality	99.15	AAI-based (high-confidence)	0.0	1.0	
UHGV-1380593	16927	No	NA	18	7	0	Complete	High-quality	100.0	ITR (high-confidence)	0.0	1.04	
UHGV-0623209	6215	No	NA	7	3	0	High-quality	High-quality	98.68	AAI-based (high-confidence)	0.0	1.0	
UHGV-0372786	37810	No	NA	59	20	1	High-quality	High-quality	99.69	AAI-based (high-confidence)	0.0	1.0	
UHGV-0138388	38820	No	NA	53	21	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0122249	41655	No	NA	77	26	3	High-quality	High-quality	90.81	AAI-based (medium-confidence)	0.0	1.0	
UHGV-0138389	38046	No	NA	59	17	1	High-quality	High-quality	93.9	AAI-based (high-confidence)	0.0	1.0	
UHGV-0314078	59281	No	NA	96	26	0	High-quality	High-quality	99.57	AAI-based (high-confidence)	0.0	1.0	
UHGV-0036371	16343	No	NA	24	8	0	High-quality	High-quality	97.74	AAI-based (high-confidence)	0.0	1.0	
UHGV-0036378	34815	No	NA	56	11	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0031773	38214	No	NA	52	41	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1969302	36721	No	NA	58	16	0	High-quality	High-quality	97.26	AAI-based (high-confidence)	0.0	1.0	
UHGV-0130978	45474	No	NA	76	18	3	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0181846	35250	No	NA	52	15	1	High-quality	High-quality	91.51	AAI-based (medium-confidence)	0.0	1.0	
UHGV-0020275	69017	No	NA	101	17	2	High-quality	High-quality	97.83	AAI-based (medium-confidence)	0.0	1.0	
UHGV-0106306	59523	No	NA	73	27	1	High-quality	High-quality	98.36	AAI-based (high-confidence)	0.0	1.0	
UHGV-0106304	40047	No	NA	70	21	0	High-quality	High-quality	98.32	AAI-based (high-confidence)	0.0	1.0	
UHGV-0106302	31696	No	NA	46	18	0	High-quality	High-quality	90.09	AAI-based (high-confidence)	0.0	1.0	
UHGV-0106303	61333	No	NA	88	17	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0106300	32572	No	NA	49	11	2	High-quality	High-quality	93.5	AAI-based (high-confidence)	0.0	1.0	
UHGV-2132336	39711	No	NA	56	8	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1464107	41360	No	NA	66	11	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0019078	75913	No	NA	121	24	1	High-quality	High-quality	98.33	AAI-based (high-confidence)	0.0	1.01	
UHGV-1536484	114438	No	NA	144	28	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0139574	116167	No	NA	152	59	1	High-quality	High-quality	91.99	AAI-based (high-confidence)	0.0	1.0	
UHGV-0360372	59395	No	NA	96	16	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0173483	30836	No	NA	45	13	0	High-quality	High-quality	95.7	AAI-based (high-confidence)	0.0	1.0	
UHGV-0012029	85003	No	NA	133	15	4	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0173486	39332	No	NA	69	14	0	High-quality	High-quality	93.22	AAI-based (high-confidence)	0.0	1.0	
UHGV-0173489	91752	No	NA	95	5	0	High-quality	High-quality	96.78	AAI-based (high-confidence)	0.0	1.0	
UHGV-1873884	12634	No	NA	16	7	0	High-quality	High-quality	92.71	AAI-based (medium-confidence)	0.0	1.0	
UHGV-1534723	40665	No	NA	58	7	0	High-quality	High-quality	98.12	AAI-based (high-confidence)	0.0	1.0	
UHGV-1494641	13527	No	NA	18	4	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-2106043	46136	No	NA	88	20	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.01	
UHGV-1350917	51538	No	NA	76	12	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0451440	2812	No	NA	4	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1877954	5991	No	NA	10	4	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1877953	5991	No	NA	9	2	0	High-quality	High-quality	96.63	AAI-based (high-confidence)	0.0	1.0	
UHGV-0450238	36537	No	NA	56	15	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1877811	5029	No	NA	6	4	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1877752	5653	No	NA	7	4	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0449713	61208	No	NA	88	16	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0451214	5388	No	NA	8	6	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1877715	5190	No	NA	7	6	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0384759	5901	No	NA	8	3	0	High-quality	High-quality	99.03	AAI-based (high-confidence)	0.0	1.0	
UHGV-1877562	6026	No	NA	6	3	0	High-quality	High-quality	98.75	AAI-based (high-confidence)	0.0	1.0	
UHGV-1355880	67127	No	NA	73	12	3	High-quality	High-quality	99.72	AAI-based (high-confidence)	0.0	1.0	
UHGV-1996981	34706	No	NA	58	20	1	High-quality	High-quality	98.56	AAI-based (medium-confidence)	0.0	1.0	
UHGV-0022476	41010	No	NA	53	6	1	High-quality	High-quality	98.89	AAI-based (high-confidence)	0.0	1.01	
UHGV-0417988	5281	No	NA	9	5	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1457041	48064	No	NA	75	34	1	High-quality	High-quality	99.1	AAI-based (high-confidence)	0.0	1.0	
UHGV-1337663	59724	No	NA	97	27	3	High-quality	High-quality	97.77	AAI-based (high-confidence)	0.0	1.0	
UHGV-0391257	5342	No	NA	10	4	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1443559	17810	No	NA	25	6	0	High-quality	High-quality	90.78	AAI-based (medium-confidence)	0.0	1.0	
UHGV-0092684	37902	No	NA	50	12	1	High-quality	High-quality	98.25	AAI-based (medium-confidence)	0.0	1.0	
UHGV-0213183	6416	No	NA	8	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0384761	6248	No	NA	6	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1966523	42692	No	NA	62	18	1	High-quality	High-quality	95.28	AAI-based (high-confidence)	0.0	1.0	
UHGV-0273031	39060	No	NA	53	9	0	High-quality	High-quality	99.67	AAI-based (high-confidence)	0.0	1.0	
UHGV-0091757	41847	No	NA	63	29	1	High-quality	High-quality	92.56	AAI-based (high-confidence)	0.0	1.0	
UHGV-0384756	35289	No	NA	52	19	0	Medium-quality	Genome-fragment	87.48	AAI-based (high-confidence)	0.0	1.0	
UHGV-1355867	67191	No	NA	91	25	2	High-quality	High-quality	94.12	AAI-based (high-confidence)	0.0	1.0	
UHGV-1853067	5749	No	NA	10	6	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
UHGV-1359484	38782	No	NA	54	40	0	High-quality	High-quality	96.83	AAI-based (high-confidence)	0.0	1.0	
UHGV-1359486	37770	No	NA	60	28	2	High-quality	High-quality	93.07	AAI-based (high-confidence)	0.0	1.0	
UHGV-1359476	42295	No	NA	75	20	0	High-quality	High-quality	98.65	AAI-based (high-confidence)	0.0	1.0	
UHGV-1359541	2861	No	NA	4	3	0	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
UHGV-1359524	68128	No	NA	74	14	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1359526	56201	No	NA	102	20	0	High-quality	High-quality	98.28	AAI-based (high-confidence)	0.0	1.0	
UHGV-2027296	36598	No	NA	60	19	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1459385	33706	No	NA	54	17	0	High-quality	High-quality	93.32	AAI-based (medium-confidence)	0.0	1.0	
UHGV-0000385	38548	No	NA	76	14	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0032578	38973	No	NA	66	14	0	High-quality	High-quality	92.61	AAI-based (high-confidence)	0.0	1.0	
UHGV-2095409	30230	No	NA	45	15	1	High-quality	High-quality	92.86	AAI-based (high-confidence)	0.0	1.0	
UHGV-0064074	43822	No	NA	64	19	1	High-quality	High-quality	98.82	AAI-based (high-confidence)	0.0	1.0	
UHGV-1516992	45256	No	NA	64	16	1	High-quality	High-quality	97.12	AAI-based (high-confidence)	0.0	1.0	
UHGV-0007119	41353	No	NA	61	49	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0211336	12900	No	NA	21	4	0	High-quality	High-quality	94.35	AAI-based (medium-confidence)	0.0	1.0	
UHGV-0007112	164664	No	NA	224	41	4	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1457479	15173	No	NA	20	7	1	Medium-quality	Genome-fragment	78.37	AAI-based (medium-confidence)	0.0	1.01	low-confidence ITR
UHGV-0118465	43721	No	NA	53	9	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1404877	11376	No	NA	13	5	0	Complete	High-quality	100.0	ITR (high-confidence)	0.0	1.02	
UHGV-1318233	54993	No	NA	64	22	6	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0825105	3102	No	NA	3	3	0	High-quality	High-quality	94.53	AAI-based (high-confidence)	0.0	1.0	
UHGV-0043018	45276	No	NA	62	9	1	High-quality	High-quality	98.66	AAI-based (high-confidence)	0.0	1.0	
UHGV-1368831	91858	No	NA	90	6	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0263821	54623	No	NA	84	29	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0035239	194686	No	NA	234	34	3	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0021744	100796	No	NA	87	13	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0210890	104697	No	NA	94	16	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0114054	190903	No	NA	216	27	4	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1366909	99067	No	NA	102	15	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1364693	102994	No	NA	119	22	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0004166	45086	No	NA	51	25	2	Medium-quality	Genome-fragment	89.73	AAI-based (high-confidence)	0.0	1.0	
UHGV-0338488	18430	No	NA	22	9	0	High-quality	High-quality	92.87	AAI-based (medium-confidence)	0.0	1.0	
UHGV-0084201	52332	No	NA	72	9	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-2082472	39554	No	NA	52	16	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1556444	36513	No	NA	56	16	0	Medium-quality	Genome-fragment	83.43	AAI-based (high-confidence)	0.0	1.01	
UHGV-0128414	35722	No	NA	51	10	1	High-quality	High-quality	92.46	AAI-based (high-confidence)	0.0	1.0	
UHGV-1503060	39696	No	NA	51	27	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1355900	7419	No	NA	7	5	0	High-quality	High-quality	98.66	AAI-based (high-confidence)	0.0	1.0	
UHGV-0181450	39997	No	NA	78	14	0	High-quality	High-quality	95.7	AAI-based (high-confidence)	0.0	1.0	
UHGV-0326693	54416	No	NA	93	17	2	High-quality	High-quality	95.15	AAI-based (high-confidence)	0.0	1.0	
UHGV-0003225	45046	Yes	30198	59	19	4	High-quality	High-quality	90.02	AAI-based (medium-confidence)	32.96	1.0	
UHGV-1386415	11722	No	NA	14	5	0	Complete	High-quality	100.0	ITR (high-confidence)	0.0	1.01	
UHGV-1383125	36143	No	NA	64	20	0	High-quality	High-quality	91.15	AAI-based (high-confidence)	0.0	1.01	
UHGV-1441836	53642	No	NA	92	21	0	High-quality	High-quality	90.87	AAI-based (high-confidence)	0.0	1.0	
UHGV-0092120	37749	No	NA	59	16	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1406174	11644	No	NA	15	5	0	Complete	High-quality	100.0	ITR (high-confidence)	0.0	1.03	
UHGV-1542270	44248	No	NA	50	24	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-2132277	32707	No	NA	56	22	1	High-quality	High-quality	94.99	AAI-based (high-confidence)	0.0	1.0	
UHGV-1855156	6154	No	NA	6	4	0	High-quality	High-quality	99.11	AAI-based (high-confidence)	0.0	1.0	
UHGV-1451800	44613	No	NA	74	15	2	High-quality	High-quality	99.26	AAI-based (high-confidence)	0.0	1.0	
UHGV-1451806	14195	No	NA	19	5	0	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.01	
UHGV-2044388	79485	No	NA	138	30	4	High-quality	High-quality	98.64	AAI-based (high-confidence)	0.0	1.01	
UHGV-1362033	13319	No	NA	16	5	0	Complete	High-quality	100.0	ITR (high-confidence)	0.0	1.01	
UHGV-2085600	35486	No	NA	54	11	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1528558	43111	No	NA	66	43	1	High-quality	High-quality	98.1	AAI-based (high-confidence)	0.0	1.0	
UHGV-0341185	147987	No	NA	209	40	6	High-quality	High-quality	99.8	AAI-based (high-confidence)	0.0	1.0	
UHGV-1364324	59639	No	NA	106	55	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
UHGV-1372816	48689	No	NA	64	11	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1366163	50284	No	NA	86	14	0	High-quality	High-quality	97.45	AAI-based (high-confidence)	0.0	1.0	
UHGV-0056190	59385	No	NA	101	25	0	High-quality	High-quality	95.31	AAI-based (high-confidence)	0.0	1.0	
UHGV-1473089	40812	No	NA	58	11	0	High-quality	High-quality	93.54	AAI-based (high-confidence)	0.0	1.0	
UHGV-1449427	37297	No	NA	62	14	2	Medium-quality	Genome-fragment	86.82	AAI-based (high-confidence)	0.0	1.0	
UHGV-1355932	5105	No	NA	8	6	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
UHGV-1500342	37848	No	NA	68	22	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0209584	102637	No	NA	95	12	2	High-quality	High-quality	99.53	AAI-based (high-confidence)	0.0	1.0	
UHGV-0024304	37189	No	NA	59	11	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0102984	37872	No	NA	59	23	0	High-quality	High-quality	92.13	AAI-based (medium-confidence)	0.0	1.0	
UHGV-1500340	34215	No	NA	47	23	0	High-quality	High-quality	96.64	AAI-based (high-confidence)	0.0	1.0	
UHGV-1356904	43696	No	NA	53	24	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1497737	43779	No	NA	60	30	1	High-quality	High-quality	99.82	AAI-based (high-confidence)	0.0	1.0	
UHGV-1433773	106764	No	NA	157	19	2	High-quality	High-quality	96.37	AAI-based (high-confidence)	0.0	1.0	
UHGV-0026631	35625	No	NA	50	11	3	High-quality	High-quality	97.06	AAI-based (high-confidence)	0.0	1.0	
UHGV-0207304	6472	No	NA	7	3	0	High-quality	High-quality	93.82	AAI-based (high-confidence)	0.0	1.0	
UHGV-0207306	6282	No	NA	5	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0207280	38288	No	NA	72	15	1	High-quality	High-quality	97.39	AAI-based (high-confidence)	0.0	1.0	
UHGV-0207290	78845	No	NA	124	12	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0207299	4871	No	NA	6	6	0	High-quality	High-quality	96.13	AAI-based (high-confidence)	0.0	1.0	
UHGV-0207300	3129	No	NA	4	1	0	Medium-quality	Genome-fragment	83.87	AAI-based (high-confidence)	0.0	1.0	
UHGV-0267431	5679	No	NA	8	4	0	High-quality	High-quality	99.36	AAI-based (high-confidence)	0.0	1.0	
UHGV-0267410	59430	No	NA	82	32	0	High-quality	High-quality	99.23	AAI-based (high-confidence)	0.0	1.0	
UHGV-0267355	39834	No	NA	59	29	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0267271	39092	No	NA	58	26	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0267261	5715	No	NA	14	0	0	Medium-quality	Genome-fragment	89.09	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
UHGV-0267103	60184	No	NA	92	12	3	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0025645	58142	No	NA	79	30	0	High-quality	High-quality	96.66	AAI-based (medium-confidence)	0.0	1.0	
UHGV-0015418	38205	No	NA	57	12	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0019363	52224	No	NA	91	17	1	High-quality	High-quality	91.42	AAI-based (high-confidence)	0.0	1.0	
UHGV-0015345	45379	No	NA	79	18	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0015350	49100	No	NA	61	21	0	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
UHGV-0017774	176783	No	NA	240	23	2	High-quality	High-quality	95.85	AAI-based (medium-confidence)	0.0	1.0	
UHGV-0204168	34705	No	NA	54	17	0	High-quality	High-quality	99.62	AAI-based (high-confidence)	0.0	1.0	
UHGV-0110495	56407	No	NA	89	22	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0173879	45364	No	NA	57	19	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0214824	60984	No	NA	79	11	3	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1470791	40759	No	NA	64	26	1	High-quality	High-quality	93.79	AAI-based (high-confidence)	0.0	1.0	
UHGV-0127265	17273	No	NA	25	7	0	Medium-quality	Genome-fragment	83.8	AAI-based (medium-confidence)	0.0	1.0	
UHGV-0130523	42838	No	NA	57	9	0	High-quality	High-quality	94.75	AAI-based (high-confidence)	0.0	1.0	
UHGV-0007304	149210	No	NA	193	30	4	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0366869	38155	No	NA	46	22	0	High-quality	High-quality	97.62	AAI-based (high-confidence)	0.0	1.0	
UHGV-1335591	5943	No	NA	5	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0075114	84750	No	NA	110	15	1	High-quality	High-quality	97.78	AAI-based (high-confidence)	0.0	1.0	
UHGV-0075110	32961	No	NA	57	20	1	High-quality	High-quality	92.17	AAI-based (high-confidence)	0.0	1.0	
UHGV-0119019	13710	No	NA	18	5	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0161070	38894	No	NA	49	44	0	High-quality	High-quality	97.57	AAI-based (high-confidence)	0.0	1.0	
UHGV-0197889	13367	No	NA	17	4	0	Complete	High-quality	100.0	ITR (high-confidence)	0.0	1.01	
UHGV-1365159	13359	No	NA	19	4	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1365157	13407	No	NA	18	5	0	Complete	High-quality	100.0	ITR (high-confidence)	0.0	1.01	
UHGV-0208507	54055	No	NA	79	7	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0242635	15161	No	NA	19	7	0	Medium-quality	Genome-fragment	68.42	AAI-based (medium-confidence)	0.0	1.01	low-confidence ITR
UHGV-0026078	42871	No	NA	64	15	0	High-quality	High-quality	98.79	AAI-based (high-confidence)	0.0	1.01	
UHGV-1364406	40399	No	NA	76	15	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0319289	39449	No	NA	48	7	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1363834	252573	No	NA	237	37	4	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1363879	105025	No	NA	110	16	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1363537	31730	No	NA	47	7	0	High-quality	High-quality	96.43	AAI-based (high-confidence)	0.0	1.0	
UHGV-0154754	52856	No	NA	74	12	2	High-quality	High-quality	99.42	AAI-based (high-confidence)	0.0	1.0	
UHGV-0258730	4910	No	NA	7	4	0	High-quality	High-quality	97.33	AAI-based (high-confidence)	0.0	1.0	
UHGV-0638855	5180	No	NA	9	7	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.06	
UHGV-1349547	82700	No	NA	105	13	1	High-quality	High-quality	94.07	AAI-based (high-confidence)	0.0	1.01	
UHGV-0023029	141098	No	NA	180	30	2	Medium-quality	Genome-fragment	88.32	AAI-based (medium-confidence)	0.0	1.0	
UHGV-0023052	65082	No	NA	87	19	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0215134	37333	No	NA	62	20	1	High-quality	High-quality	92.03	AAI-based (high-confidence)	0.0	1.0	
UHGV-0022979	38677	No	NA	65	19	1	High-quality	High-quality	92.57	AAI-based (high-confidence)	0.0	1.0	
UHGV-0022980	37263	No	NA	58	15	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0022983	40534	No	NA	48	9	0	High-quality	High-quality	99.65	AAI-based (high-confidence)	0.0	1.0	
UHGV-0022984	39400	No	NA	46	4	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.03	
UHGV-0023000	77622	No	NA	120	18	6	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0023027	90922	No	NA	132	27	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1367798	145546	No	NA	166	34	5	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
UHGV-0390602	2910	No	NA	3	1	0	High-quality	High-quality	98.98	AAI-based (medium-confidence)	0.0	1.0	
UHGV-1864273	40952	No	NA	58	17	1	High-quality	High-quality	90.85	AAI-based (high-confidence)	0.0	1.0	
UHGV-0030750	44457	No	NA	64	19	0	High-quality	High-quality	95.36	AAI-based (high-confidence)	0.0	1.0	
UHGV-0135351	29162	No	NA	40	33	0	High-quality	High-quality	92.19	AAI-based (high-confidence)	0.0	1.0	
