contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
OZ196457	36415	No	NA	54	19	0	Medium-quality	Genome-fragment	77.23	AAI-based (medium-confidence)	0.0	1.0	
OZ196456	36415	No	NA	54	19	0	Medium-quality	Genome-fragment	77.23	AAI-based (medium-confidence)	0.0	1.0	
OZ196455	36415	No	NA	54	19	0	Medium-quality	Genome-fragment	77.23	AAI-based (medium-confidence)	0.0	1.0	
OZ196454	36415	No	NA	54	19	0	Medium-quality	Genome-fragment	77.23	AAI-based (medium-confidence)	0.0	1.0	
OZ196453	45556	No	NA	87	37	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196452	37517	No	NA	55	19	0	Medium-quality	Genome-fragment	79.56	AAI-based (medium-confidence)	0.0	1.0	
OZ196451	36415	No	NA	54	19	0	Medium-quality	Genome-fragment	77.23	AAI-based (medium-confidence)	0.0	1.0	
OZ196450	47217	No	NA	60	23	0	Medium-quality	Genome-fragment	61.04	HMM-based (lower-bound)	0.0	1.0	
OZ196449	36415	No	NA	54	19	0	Medium-quality	Genome-fragment	77.23	AAI-based (medium-confidence)	0.0	1.0	
OZ196448	47217	No	NA	60	23	0	Medium-quality	Genome-fragment	61.04	HMM-based (lower-bound)	0.0	1.0	
OZ196447	47218	No	NA	60	23	0	Medium-quality	Genome-fragment	61.04	HMM-based (lower-bound)	0.0	1.0	
OZ196446	72255	No	NA	75	32	0	High-quality	High-quality	97.49	AAI-based (medium-confidence)	0.0	1.0	
OZ196445	47329	No	NA	78	40	1	High-quality	High-quality	97.91	AAI-based (high-confidence)	0.0	1.0	
OZ196444	114026	No	NA	171	53	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196443	157464	No	NA	214	81	1	High-quality	High-quality	98.37	AAI-based (high-confidence)	0.0	1.0	
OZ196442	137941	No	NA	252	101	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196441	78999	No	NA	91	29	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196440	78998	No	NA	91	29	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196439	78997	No	NA	90	29	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196438	158352	No	NA	210	85	1	High-quality	High-quality	99.33	AAI-based (high-confidence)	0.0	1.0	
OZ196437	46023	No	NA	87	36	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196436	157510	No	NA	207	85	1	High-quality	High-quality	98.83	AAI-based (high-confidence)	0.0	1.0	
OZ196435	157510	No	NA	207	85	1	High-quality	High-quality	98.83	AAI-based (high-confidence)	0.0	1.0	
OZ196434	157172	No	NA	209	82	1	High-quality	High-quality	98.54	AAI-based (high-confidence)	0.0	1.0	
OZ196433	45404	No	NA	87	38	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196432	45404	No	NA	87	38	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196431	47217	No	NA	60	23	0	Medium-quality	Genome-fragment	61.04	HMM-based (lower-bound)	0.0	1.0	
OZ196430	47217	No	NA	60	23	0	Medium-quality	Genome-fragment	61.04	HMM-based (lower-bound)	0.0	1.0	
OZ196429	47217	No	NA	60	23	0	Medium-quality	Genome-fragment	61.04	HMM-based (lower-bound)	0.0	1.0	
OZ196428	40318	No	NA	77	37	0	High-quality	High-quality	94.9	AAI-based (high-confidence)	0.0	1.0	
OZ196427	47218	No	NA	60	23	0	Medium-quality	Genome-fragment	61.04	HMM-based (lower-bound)	0.0	1.0	
OZ196426	137941	No	NA	251	100	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196425	47217	No	NA	60	23	0	Medium-quality	Genome-fragment	61.04	HMM-based (lower-bound)	0.0	1.0	
OZ196424	137941	No	NA	251	100	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196423	137941	No	NA	251	100	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196422	140024	No	NA	258	101	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196421	49270	No	NA	82	43	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196420	72255	No	NA	75	32	0	High-quality	High-quality	97.5	AAI-based (medium-confidence)	0.0	1.0	
OZ196419	31725	No	NA	41	11	0	High-quality	High-quality	91.39	AAI-based (high-confidence)	0.0	1.0	
OZ196418	52228	No	NA	83	25	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196417	78341	No	NA	91	28	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196416	114025	No	NA	170	53	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196415	78342	No	NA	91	28	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196414	78341	No	NA	91	28	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196413	37189	No	NA	42	26	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196412	36415	No	NA	54	19	0	Medium-quality	Genome-fragment	77.23	AAI-based (medium-confidence)	0.0	1.0	
OZ196411	45556	No	NA	87	37	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196410	36415	No	NA	54	19	0	Medium-quality	Genome-fragment	77.23	AAI-based (medium-confidence)	0.0	1.0	
OZ196409	36415	No	NA	54	19	0	Medium-quality	Genome-fragment	77.23	AAI-based (medium-confidence)	0.0	1.0	
OZ196408	36415	No	NA	54	19	0	Medium-quality	Genome-fragment	77.23	AAI-based (medium-confidence)	0.0	1.0	
OZ196407	37517	No	NA	55	19	0	Medium-quality	Genome-fragment	79.56	AAI-based (medium-confidence)	0.0	1.0	
OZ196406	45514	No	NA	86	37	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196405	37517	No	NA	55	19	0	Medium-quality	Genome-fragment	79.56	AAI-based (medium-confidence)	0.0	1.0	
OZ196404	157510	No	NA	207	85	1	High-quality	High-quality	98.83	AAI-based (high-confidence)	0.0	1.0	
OZ196403	143415	No	NA	236	83	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196402	47217	No	NA	60	23	0	Medium-quality	Genome-fragment	61.04	HMM-based (lower-bound)	0.0	1.0	
OZ196401	47217	No	NA	60	23	0	Medium-quality	Genome-fragment	61.04	HMM-based (lower-bound)	0.0	1.0	
OZ196400	47217	No	NA	60	23	0	Medium-quality	Genome-fragment	61.04	HMM-based (lower-bound)	0.0	1.0	
OZ196399	47217	No	NA	60	23	0	Medium-quality	Genome-fragment	61.04	HMM-based (lower-bound)	0.0	1.0	
OZ196398	47217	No	NA	60	23	0	Medium-quality	Genome-fragment	61.04	HMM-based (lower-bound)	0.0	1.0	
OZ196397	47218	No	NA	60	23	0	Medium-quality	Genome-fragment	61.04	HMM-based (lower-bound)	0.0	1.0	
OZ196396	47217	No	NA	60	23	0	Medium-quality	Genome-fragment	61.04	HMM-based (lower-bound)	0.0	1.0	
OZ196395	47217	No	NA	60	23	0	Medium-quality	Genome-fragment	61.04	HMM-based (lower-bound)	0.0	1.0	
OZ196394	61484	No	NA	71	31	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196393	114026	No	NA	171	53	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196392	60756	No	NA	70	29	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196391	60756	No	NA	70	29	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196390	60486	No	NA	69	29	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196389	252782	No	NA	383	153	1	High-quality	High-quality	95.45	AAI-based (high-confidence)	0.0	1.0	
OZ196388	253858	No	NA	383	153	1	High-quality	High-quality	95.88	AAI-based (high-confidence)	0.0	1.0	
OZ196387	78338	No	NA	90	28	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196386	36415	No	NA	54	19	0	Medium-quality	Genome-fragment	77.23	AAI-based (medium-confidence)	0.0	1.0	
OZ196385	157171	No	NA	209	82	1	High-quality	High-quality	98.54	AAI-based (high-confidence)	0.0	1.0	
OZ196384	36415	No	NA	54	19	0	Medium-quality	Genome-fragment	77.23	AAI-based (medium-confidence)	0.0	1.0	
OZ196383	36415	No	NA	54	19	0	Medium-quality	Genome-fragment	77.23	AAI-based (medium-confidence)	0.0	1.0	
OZ196382	36415	No	NA	54	19	0	Medium-quality	Genome-fragment	77.23	AAI-based (medium-confidence)	0.0	1.0	
OZ196381	36415	No	NA	54	19	0	Medium-quality	Genome-fragment	77.23	AAI-based (medium-confidence)	0.0	1.0	
OZ196380	36415	No	NA	54	19	0	Medium-quality	Genome-fragment	77.23	AAI-based (medium-confidence)	0.0	1.0	
OZ196379	36415	No	NA	54	19	0	Medium-quality	Genome-fragment	77.23	AAI-based (medium-confidence)	0.0	1.0	
OZ196378	36415	No	NA	54	19	0	Medium-quality	Genome-fragment	77.23	AAI-based (medium-confidence)	0.0	1.0	
OZ196377	36415	No	NA	54	19	0	Medium-quality	Genome-fragment	77.23	AAI-based (medium-confidence)	0.0	1.0	
OZ196376	36415	No	NA	54	19	0	Medium-quality	Genome-fragment	77.23	AAI-based (medium-confidence)	0.0	1.0	
OZ196375	36415	No	NA	54	19	0	Medium-quality	Genome-fragment	77.23	AAI-based (medium-confidence)	0.0	1.0	
OZ196374	36415	No	NA	54	19	0	Medium-quality	Genome-fragment	77.23	AAI-based (medium-confidence)	0.0	1.0	
OZ196373	36415	No	NA	54	19	0	Medium-quality	Genome-fragment	77.23	AAI-based (medium-confidence)	0.0	1.0	
OZ196372	37517	No	NA	55	19	0	Medium-quality	Genome-fragment	79.56	AAI-based (medium-confidence)	0.0	1.0	
OZ196371	36415	No	NA	54	19	0	Medium-quality	Genome-fragment	77.23	AAI-based (medium-confidence)	0.0	1.0	
OZ196370	36415	No	NA	54	19	0	Medium-quality	Genome-fragment	77.23	AAI-based (medium-confidence)	0.0	1.0	
OZ196369	36415	No	NA	54	19	0	Medium-quality	Genome-fragment	77.23	AAI-based (medium-confidence)	0.0	1.0	
OZ196368	36415	No	NA	54	19	0	Medium-quality	Genome-fragment	77.23	AAI-based (medium-confidence)	0.0	1.0	
OZ196367	37517	No	NA	55	19	0	Medium-quality	Genome-fragment	79.56	AAI-based (medium-confidence)	0.0	1.0	
OZ196366	36415	No	NA	54	19	0	Medium-quality	Genome-fragment	77.23	AAI-based (medium-confidence)	0.0	1.0	
OZ196365	36415	No	NA	54	19	0	Medium-quality	Genome-fragment	77.23	AAI-based (medium-confidence)	0.0	1.0	
OZ196364	37517	No	NA	55	19	0	Medium-quality	Genome-fragment	79.56	AAI-based (medium-confidence)	0.0	1.0	
OZ196363	158352	No	NA	210	85	1	High-quality	High-quality	99.33	AAI-based (high-confidence)	0.0	1.0	
OZ196362	157510	No	NA	207	85	1	High-quality	High-quality	98.83	AAI-based (high-confidence)	0.0	1.0	
OZ196361	158357	No	NA	210	85	1	High-quality	High-quality	99.33	AAI-based (high-confidence)	0.0	1.0	
OZ196360	158352	No	NA	210	85	1	High-quality	High-quality	99.33	AAI-based (high-confidence)	0.0	1.0	
OZ196359	48198	No	NA	84	40	1	High-quality	High-quality	99.69	AAI-based (high-confidence)	0.0	1.0	
OZ196358	47401	No	NA	76	40	1	High-quality	High-quality	98.06	AAI-based (high-confidence)	0.0	1.0	
OZ196357	157444	No	NA	213	81	1	High-quality	High-quality	98.36	AAI-based (high-confidence)	0.0	1.0	
OZ196356	157510	No	NA	207	85	1	High-quality	High-quality	98.83	AAI-based (high-confidence)	0.0	1.0	
OZ196355	49107	No	NA	80	39	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196354	83162	No	NA	96	22	0	High-quality	High-quality	99.53	AAI-based (high-confidence)	0.0	1.0	
OZ196353	49107	No	NA	80	39	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196352	45514	No	NA	86	37	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196351	157510	No	NA	207	85	1	High-quality	High-quality	98.83	AAI-based (high-confidence)	0.0	1.0	
OZ196350	48237	No	NA	54	18	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196349	83162	No	NA	96	22	0	High-quality	High-quality	99.53	AAI-based (high-confidence)	0.0	1.0	
OZ196348	157510	No	NA	207	85	1	High-quality	High-quality	98.83	AAI-based (high-confidence)	0.0	1.0	
OZ196347	60023	No	NA	91	35	1	High-quality	High-quality	98.88	AAI-based (high-confidence)	0.0	1.0	
OZ196346	48370	No	NA	80	38	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196345	44099	No	NA	60	36	0	High-quality	High-quality	96.97	AAI-based (high-confidence)	0.0	1.0	
OZ196344	44099	No	NA	60	36	0	High-quality	High-quality	96.97	AAI-based (high-confidence)	0.0	1.0	
OZ196343	158352	No	NA	210	85	1	High-quality	High-quality	99.33	AAI-based (high-confidence)	0.0	1.0	
OZ196342	45361	No	NA	88	39	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196341	48237	No	NA	54	18	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196340	48237	No	NA	54	18	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196339	144426	No	NA	240	85	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196338	84288	No	NA	97	23	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196337	48580	No	NA	54	18	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196336	48580	No	NA	54	18	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196335	141127	No	NA	252	92	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196334	157510	No	NA	207	85	1	High-quality	High-quality	98.83	AAI-based (high-confidence)	0.0	1.0	
OZ196333	45514	No	NA	86	37	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196332	48681	No	NA	84	40	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196331	84949	No	NA	98	23	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196330	48236	No	NA	53	18	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196329	158352	No	NA	210	85	1	High-quality	High-quality	99.33	AAI-based (high-confidence)	0.0	1.0	
OZ196328	48688	No	NA	85	40	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196327	45407	No	NA	86	37	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196326	157510	No	NA	207	85	1	High-quality	High-quality	98.83	AAI-based (high-confidence)	0.0	1.0	
OZ196325	45407	No	NA	86	37	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196324	157510	No	NA	207	85	1	High-quality	High-quality	98.83	AAI-based (high-confidence)	0.0	1.0	
OZ196323	158355	No	NA	210	85	1	High-quality	High-quality	99.33	AAI-based (high-confidence)	0.0	1.0	
OZ196322	45407	No	NA	86	37	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196321	60288	No	NA	89	34	0	High-quality	High-quality	99.31	AAI-based (high-confidence)	0.0	1.0	
OZ196320	157443	No	NA	213	81	1	High-quality	High-quality	98.36	AAI-based (high-confidence)	0.0	1.0	
OZ196319	48580	No	NA	54	18	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196318	60288	No	NA	89	34	0	High-quality	High-quality	99.31	AAI-based (high-confidence)	0.0	1.0	
OZ196317	60288	No	NA	89	34	0	High-quality	High-quality	99.31	AAI-based (high-confidence)	0.0	1.0	
OZ196316	60288	No	NA	89	34	0	High-quality	High-quality	99.31	AAI-based (high-confidence)	0.0	1.0	
OZ196315	48237	No	NA	54	18	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196314	48237	No	NA	54	18	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196313	83174	No	NA	96	22	0	High-quality	High-quality	99.54	AAI-based (high-confidence)	0.0	1.0	
OZ196312	141131	No	NA	252	92	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196311	83162	No	NA	96	22	0	High-quality	High-quality	99.53	AAI-based (high-confidence)	0.0	1.0	
OZ196310	45361	No	NA	88	39	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196309	49270	No	NA	82	43	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196308	47217	No	NA	60	23	0	Medium-quality	Genome-fragment	61.04	HMM-based (lower-bound)	0.0	1.0	
OZ196307	49270	No	NA	82	43	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196306	49270	No	NA	82	43	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196305	47217	No	NA	60	23	0	Medium-quality	Genome-fragment	61.04	HMM-based (lower-bound)	0.0	1.0	
OZ196304	47216	No	NA	60	23	0	Medium-quality	Genome-fragment	61.04	HMM-based (lower-bound)	0.0	1.0	
OZ196303	47217	No	NA	60	23	0	Medium-quality	Genome-fragment	61.04	HMM-based (lower-bound)	0.0	1.0	
OZ196302	47217	No	NA	60	23	0	Medium-quality	Genome-fragment	61.04	HMM-based (lower-bound)	0.0	1.0	
OZ196301	47217	No	NA	60	23	0	Medium-quality	Genome-fragment	61.04	HMM-based (lower-bound)	0.0	1.0	
OZ196300	47217	No	NA	60	23	0	Medium-quality	Genome-fragment	61.04	HMM-based (lower-bound)	0.0	1.0	
OZ196299	47217	No	NA	60	23	0	Medium-quality	Genome-fragment	61.04	HMM-based (lower-bound)	0.0	1.0	
OZ196298	47217	No	NA	60	23	0	Medium-quality	Genome-fragment	61.04	HMM-based (lower-bound)	0.0	1.0	
OZ196297	47217	No	NA	60	23	0	Medium-quality	Genome-fragment	61.04	HMM-based (lower-bound)	0.0	1.0	
OZ196296	114045	No	NA	171	53	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196295	60486	No	NA	69	29	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196294	114045	No	NA	171	53	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196293	114045	No	NA	171	53	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196292	114026	No	NA	171	53	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196291	31648	No	NA	42	11	0	High-quality	High-quality	91.17	AAI-based (high-confidence)	0.0	1.0	
OZ196290	114045	No	NA	171	53	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196289	137941	No	NA	251	100	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196288	47589	No	NA	75	38	0	High-quality	High-quality	98.44	AAI-based (high-confidence)	0.0	1.0	
OZ196287	47589	No	NA	75	38	0	High-quality	High-quality	98.44	AAI-based (high-confidence)	0.0	1.0	
OZ196286	47589	No	NA	75	38	0	High-quality	High-quality	98.44	AAI-based (high-confidence)	0.0	1.0	
OZ196285	228383	No	NA	312	143	2	Medium-quality	Genome-fragment	85.85	AAI-based (high-confidence)	0.0	1.0	
OZ196284	136360	No	NA	234	96	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196283	47852	No	NA	77	40	0	High-quality	High-quality	98.99	AAI-based (high-confidence)	0.0	1.0	
OZ196282	49270	No	NA	82	43	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196281	49270	No	NA	82	43	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196280	49270	No	NA	82	43	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196279	49270	No	NA	82	43	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196278	49270	No	NA	82	43	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196277	49270	No	NA	82	43	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196276	49270	No	NA	82	43	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196275	49270	No	NA	82	43	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196274	49270	No	NA	82	43	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196273	81912	No	NA	93	21	1	High-quality	High-quality	98.37	AAI-based (high-confidence)	0.0	1.0	
OZ196272	49270	No	NA	82	43	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196271	49270	No	NA	82	43	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196270	49270	No	NA	82	42	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196269	49270	No	NA	82	43	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196268	49270	No	NA	82	43	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196267	49270	No	NA	82	43	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196266	49270	No	NA	82	43	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196265	45514	No	NA	86	37	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196264	45986	No	NA	50	26	0	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
OZ196263	60486	No	NA	69	29	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196262	31725	No	NA	41	11	0	High-quality	High-quality	91.39	AAI-based (high-confidence)	0.0	1.0	
OZ196261	31725	No	NA	41	11	0	High-quality	High-quality	91.39	AAI-based (high-confidence)	0.0	1.0	
OZ196260	60486	No	NA	69	29	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196259	114143	No	NA	171	53	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196258	52228	No	NA	82	24	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196257	44046	No	NA	84	33	0	High-quality	High-quality	97.46	AAI-based (high-confidence)	0.0	1.0	
OZ196256	44180	No	NA	85	33	0	High-quality	High-quality	97.75	AAI-based (high-confidence)	0.0	1.0	
OZ196255	114027	No	NA	171	53	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196254	44046	No	NA	84	33	0	High-quality	High-quality	97.46	AAI-based (high-confidence)	0.0	1.0	
OZ196253	114141	No	NA	171	53	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196252	49270	No	NA	82	43	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196251	49270	No	NA	82	43	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196250	49270	No	NA	82	43	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196249	49270	No	NA	82	43	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196248	49270	No	NA	82	43	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196247	49270	No	NA	82	43	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196246	79475	No	NA	117	40	2	Medium-quality	Genome-fragment	89.22	HMM-based (lower-bound)	0.0	1.0	
OZ196245	60120	No	NA	69	29	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196244	60756	No	NA	71	29	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196243	49270	No	NA	82	43	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196242	45514	No	NA	86	37	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196241	49270	No	NA	82	43	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196240	49270	No	NA	82	43	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196239	49270	No	NA	83	43	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196238	60486	No	NA	69	29	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196237	60486	No	NA	69	29	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196236	60486	No	NA	69	29	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196235	60486	No	NA	69	29	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196234	60756	No	NA	70	29	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196233	52228	No	NA	82	24	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196232	52228	No	NA	82	24	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196231	52228	No	NA	82	24	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196230	157172	No	NA	209	82	1	High-quality	High-quality	98.54	AAI-based (high-confidence)	0.0	1.0	
OZ196229	60756	No	NA	70	29	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196228	60486	No	NA	69	29	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196227	157172	No	NA	209	82	1	High-quality	High-quality	98.54	AAI-based (high-confidence)	0.0	1.0	
OZ196226	114141	No	NA	171	53	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196225	78341	No	NA	91	28	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196224	45514	No	NA	86	37	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196223	78341	No	NA	91	28	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196222	49270	No	NA	82	43	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196221	49270	No	NA	82	43	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196220	114001	No	NA	170	53	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196219	114026	No	NA	171	53	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196218	157172	No	NA	209	82	1	High-quality	High-quality	98.54	AAI-based (high-confidence)	0.0	1.0	
OZ196217	78341	No	NA	91	28	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OZ196216	78341	No	NA	91	28	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
